"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/striping/microbench-encode-64MB-3.csv",,,,"Date:","05 Apr 2016 17:04:38 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
05-04 17:04:38,8.023,2.293,89.371,0.312,0.000,0.000,29868.995,76109.839,508698624.0,287875072.0,2824904704.0,3520098304.0,0.0,0.0
05-04 17:04:39,6.582,5.190,84.684,3.544,0.0,0.0,0.0,651264.0,536989696.0,287887360.0,2825113600.0,3491586048.0,432.0,258.0
05-04 17:04:40,1.126,11.389,87.484,0.0,0.0,0.0,0.0,0.0,553123840.0,287887360.0,2825265152.0,3475300352.0,744.0,250.0
05-04 17:04:41,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,565526528.0,287887360.0,2825265152.0,3462897664.0,244.0,0.0
05-04 17:04:42,0.0,12.531,87.469,0.0,0.0,0.0,0.0,0.0,575557632.0,287887360.0,2825265152.0,3452866560.0,120.0,0.0
05-04 17:04:43,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,588087296.0,287887360.0,2825248768.0,3440353280.0,304.0,0.0
05-04 17:04:44,0.0,12.500,87.0,0.500,0.0,0.0,0.0,126976.0,600764416.0,287887360.0,2825248768.0,3427676160.0,426.0,70.0
05-04 17:04:45,0.875,11.750,87.375,0.0,0.0,0.0,0.0,0.0,655986688.0,287887360.0,2825252864.0,3372449792.0,364.0,0.0
05-04 17:04:46,6.125,6.500,87.375,0.0,0.0,0.0,0.0,565248.0,670408704.0,287887360.0,2825252864.0,3358027776.0,240.0,0.0
05-04 17:04:47,6.399,5.897,87.704,0.0,0.0,0.0,0.0,0.0,611819520.0,287887360.0,2825252864.0,3416616960.0,244.0,0.0
05-04 17:04:48,6.258,6.258,87.484,0.0,0.0,0.0,0.0,0.0,628940800.0,287887360.0,2825252864.0,3399495680.0,306.0,70.0
05-04 17:04:49,6.250,6.250,87.500,0.0,0.0,0.0,0.0,0.0,644505600.0,287887360.0,2825252864.0,3383930880.0,124.0,0.0
05-04 17:04:50,5.514,7.018,87.343,0.125,0.0,0.0,0.0,16384.0,657719296.0,287887360.0,2825252864.0,3370717184.0,0.0,0.0
05-04 17:04:51,6.133,6.383,87.484,0.0,0.0,0.0,0.0,282624.0,671760384.0,287887360.0,2825252864.0,3356676096.0,64.0,0.0
05-04 17:04:52,6.125,6.500,87.375,0.0,0.0,0.0,0.0,0.0,619855872.0,287887360.0,2825252864.0,3408580608.0,0.0,0.0
05-04 17:04:53,6.008,6.383,87.610,0.0,0.0,0.0,0.0,0.0,637644800.0,287887360.0,2825252864.0,3390791680.0,64.0,0.0
05-04 17:04:54,6.0,6.625,87.375,0.0,0.0,0.0,0.0,0.0,650416128.0,287887360.0,2825252864.0,3378020352.0,0.0,0.0
05-04 17:04:55,5.190,5.190,87.089,2.405,0.0,0.127,0.0,253952.0,518897664.0,287891456.0,2825248768.0,3509538816.0,1.84467440737e+19,1.84467440737e+19
