"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/striping/microbench-encode-16MB-10.csv",,,,"Date:","05 Apr 2016 17:03:42 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
05-04 17:03:42,8.026,2.289,89.373,0.312,0.000,0.000,29894.184,75898.013,505839616.0,287690752.0,2824433664.0,3523612672.0,0.0,0.0
05-04 17:03:43,6.407,6.407,83.417,3.769,0.0,0.0,0.0,647168.0,535949312.0,287694848.0,2824622080.0,3493310464.0,474.0,180.0
05-04 17:03:44,1.001,11.514,87.484,0.0,0.0,0.0,0.0,0.0,553598976.0,287694848.0,2824744960.0,3475537920.0,292.0,78.0
05-04 17:03:45,2.628,9.887,87.484,0.0,0.0,0.0,0.0,262144.0,570425344.0,287694848.0,2824749056.0,3458707456.0,230.0,250.0
05-04 17:03:46,6.133,6.508,87.359,0.0,0.0,0.0,0.0,0.0,574177280.0,287694848.0,2824753152.0,3454951424.0,0.0,0.0
05-04 17:03:47,6.250,6.250,87.500,0.0,0.0,0.0,0.0,0.0,561131520.0,287694848.0,2824753152.0,3467997184.0,64.0,0.0
05-04 17:03:48,6.375,6.250,86.750,0.625,0.0,0.0,0.0,184320.0,563716096.0,287694848.0,2824753152.0,3465412608.0,126.0,0.0
05-04 17:03:49,6.258,6.383,87.359,0.0,0.0,0.0,0.0,0.0,566145024.0,287694848.0,2824753152.0,3462983680.0,64.0,70.0
05-04 17:03:50,4.523,3.392,88.819,3.266,0.0,0.0,0.0,561152.0,517533696.0,287694848.0,2824753152.0,3511595008.0,578.0,578.0
