"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/confd_int_sign/cauchy_rsa_sha_512/microbench-encode-4MB-3.csv",,,,"Date:","19 Apr 2016 20:55:01 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 20:55:01,4.870,0.849,93.421,0.859,0.0,0.001,91770.824,270206.527,341475328.0,149110784.0,1071063040.0,5579927552.0,0.0,0.0
19-04 20:55:02,5.330,6.091,85.025,3.553,0.0,0.0,0.0,589824.0,373211136.0,149135360.0,1071120384.0,5548109824.0,470.0,168.0
19-04 20:55:03,10.276,2.256,87.469,0.0,0.0,0.0,0.0,0.0,526049280.0,149135360.0,1071230976.0,5395161088.0,548.0,250.0
19-04 20:55:04,12.250,0.250,87.500,0.0,0.0,0.0,0.0,0.0,537485312.0,149135360.0,1071230976.0,5383725056.0,642.0,90.0
19-04 20:55:05,12.484,0.250,87.141,0.125,0.0,0.0,0.0,0.0,549064704.0,149135360.0,1071230976.0,5372145664.0,300.0,0.0
19-04 20:55:06,11.389,1.001,87.610,0.0,0.0,0.0,0.0,0.0,504053760.0,149135360.0,1071431680.0,5416955904.0,364.0,0.0
19-04 20:55:07,10.150,2.381,87.469,0.0,0.0,0.0,0.0,147456.0,508284928.0,149147648.0,1071431680.0,5412712448.0,420.0,70.0
19-04 20:55:08,10.0,2.500,87.500,0.0,0.0,0.0,0.0,0.0,527081472.0,149147648.0,1071435776.0,5393911808.0,490.0,0.0
19-04 20:55:09,10.513,2.003,87.484,0.0,0.0,0.0,0.0,0.0,520380416.0,149147648.0,1071435776.0,5400612864.0,240.0,0.0
19-04 20:55:10,10.375,2.125,87.500,0.0,0.0,0.0,0.0,0.0,508354560.0,149147648.0,1071435776.0,5412638720.0,304.0,0.0
19-04 20:55:11,9.649,2.757,87.594,0.0,0.0,0.0,0.0,0.0,504860672.0,149147648.0,1071435776.0,5416132608.0,120.0,70.0
19-04 20:55:12,10.500,2.0,87.500,0.0,0.0,0.0,0.0,0.0,520253440.0,149147648.0,1071435776.0,5400739840.0,370.0,0.0
19-04 20:55:13,10.013,2.503,87.359,0.125,0.0,0.0,0.0,12288.0,507637760.0,149155840.0,1071431680.0,5413351424.0,60.0,0.0
19-04 20:55:14,10.250,2.250,87.500,0.0,0.0,0.0,0.0,0.0,504258560.0,149155840.0,1071435776.0,5416726528.0,124.0,0.0
19-04 20:55:15,9.774,2.632,87.594,0.0,0.0,0.0,0.0,0.0,519385088.0,149155840.0,1071435776.0,5401600000.0,60.0,0.0
19-04 20:55:16,9.750,2.750,87.500,0.0,0.0,0.0,0.0,0.0,507535360.0,149155840.0,1071435776.0,5413449728.0,124.0,0.0
19-04 20:55:17,10.500,2.125,87.375,0.0,0.0,0.0,0.0,0.0,516907008.0,149155840.0,1071435776.0,5404078080.0,60.0,0.0
19-04 20:55:18,10.138,2.253,87.234,0.375,0.0,0.0,0.0,20480.0,519643136.0,149159936.0,1071435776.0,5401337856.0,64.0,0.0
19-04 20:55:19,10.250,2.375,87.375,0.0,0.0,0.0,0.0,671744.0,506855424.0,149159936.0,1071435776.0,5414125568.0,0.0,0.0
