"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/confd_int_sign/cauchy_rsa_sha_512/microbench-encode-4MB-5.csv",,,,"Date:","19 Apr 2016 20:55:53 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 20:55:53,4.893,0.862,93.378,0.865,0.0,0.001,91074.481,270681.326,345665536.0,150913024.0,1071517696.0,5573480448.0,0.0,0.0
19-04 20:55:54,5.845,6.099,84.371,3.685,0.0,0.0,0.0,565248.0,375754752.0,150958080.0,1071665152.0,5543198720.0,308.0,168.0
19-04 20:55:55,9.900,2.632,86.967,0.501,0.0,0.0,0.0,798720.0,525025280.0,150958080.0,1071845376.0,5393747968.0,688.0,250.0
19-04 20:55:56,12.265,0.250,87.484,0.0,0.0,0.0,0.0,0.0,536961024.0,150958080.0,1071845376.0,5381812224.0,0.0,90.0
19-04 20:55:57,12.140,0.501,87.359,0.0,0.0,0.0,0.0,0.0,548716544.0,150958080.0,1071845376.0,5370056704.0,64.0,0.0
19-04 20:55:58,10.375,2.125,87.500,0.0,0.0,0.0,0.0,0.0,520167424.0,150958080.0,1071849472.0,5398601728.0,0.0,0.0
19-04 20:55:59,10.138,2.378,87.359,0.125,0.0,0.0,0.0,196608.0,508063744.0,150970368.0,1071849472.0,5410693120.0,190.0,70.0
19-04 20:56:00,9.637,2.879,87.484,0.0,0.0,0.0,0.0,102400.0,526114816.0,150970368.0,1071849472.0,5392642048.0,0.0,0.0
19-04 20:56:01,10.112,2.497,87.391,0.0,0.0,0.0,0.0,0.0,519843840.0,150970368.0,1071849472.0,5398913024.0,64.0,0.0
19-04 20:56:02,10.375,2.125,87.500,0.0,0.0,0.0,0.0,0.0,508231680.0,150970368.0,1071849472.0,5410525184.0,0.0,0.0
19-04 20:56:03,10.013,2.503,87.484,0.0,0.0,0.0,0.0,0.0,504946688.0,150970368.0,1071849472.0,5413810176.0,190.0,70.0
19-04 20:56:04,10.500,2.0,87.500,0.0,0.0,0.0,0.0,0.0,520208384.0,150970368.0,1071849472.0,5398548480.0,0.0,0.0
19-04 20:56:05,10.150,2.256,87.469,0.125,0.0,0.0,0.0,61440.0,512344064.0,150978560.0,1071845376.0,5406408704.0,64.0,0.0
19-04 20:56:06,10.125,2.500,87.375,0.0,0.0,0.0,0.0,0.0,504811520.0,150978560.0,1071845376.0,5413941248.0,0.0,0.0
19-04 20:56:07,10.0,2.500,87.500,0.0,0.0,0.0,0.0,0.0,524398592.0,150978560.0,1071849472.0,5394350080.0,64.0,0.0
19-04 20:56:08,10.150,2.256,87.594,0.0,0.0,0.0,0.0,0.0,516919296.0,150978560.0,1071849472.0,5401829376.0,0.0,0.0
19-04 20:56:09,10.0,2.500,87.500,0.0,0.0,0.0,0.0,0.0,504725504.0,150978560.0,1071849472.0,5414023168.0,64.0,0.0
19-04 20:56:10,9.625,2.875,87.125,0.375,0.0,0.0,0.0,32768.0,520245248.0,150986752.0,1071849472.0,5398495232.0,0.0,0.0
19-04 20:56:11,9.387,2.253,88.360,0.0,0.0,0.0,0.0,0.0,491085824.0,150986752.0,1071849472.0,5427654656.0,64.0,0.0
