"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_sign/cauchy_rsa_sha_512/microbench-decode-4MB-6.csv",,,,"Date:","20 Apr 2016 18:26:52 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
20-04 18:26:52,2.327,0.406,97.113,0.154,0.0,0.000,8072.341,37788.385,406802432.0,260886528.0,1098727424.0,5375160320.0,0.0,0.0
20-04 18:26:53,6.743,6.234,84.097,2.926,0.0,0.0,0.0,610304.0,437436416.0,260894720.0,1098772480.0,5344473088.0,396.0,168.0
20-04 18:26:54,6.0,6.625,87.375,0.0,0.0,0.0,0.0,0.0,485703680.0,260894720.0,1098993664.0,5295984640.0,142.0,250.0
20-04 18:26:55,10.986,1.498,87.391,0.125,0.0,0.0,0.0,0.0,485785600.0,260894720.0,1099051008.0,5295845376.0,522.0,90.0
20-04 18:26:56,11.389,1.252,87.359,0.0,0.0,0.0,0.0,0.0,485728256.0,260894720.0,1099055104.0,5295898624.0,0.0,0.0
20-04 18:26:57,10.763,1.627,87.610,0.0,0.0,0.0,0.0,0.0,485470208.0,260894720.0,1099055104.0,5296156672.0,64.0,0.0
20-04 18:26:58,11.139,1.377,86.859,0.626,0.0,0.0,0.0,172032.0,485343232.0,260898816.0,1099051008.0,5296283648.0,0.0,70.0
20-04 18:26:59,11.250,1.250,87.500,0.0,0.0,0.0,0.0,4096.0,485351424.0,260898816.0,1099055104.0,5296271360.0,190.0,0.0
20-04 18:27:00,11.389,1.126,87.484,0.0,0.0,0.0,0.0,0.0,485412864.0,260898816.0,1099055104.0,5296209920.0,0.0,0.0
20-04 18:27:01,8.228,3.418,87.089,1.266,0.0,0.0,0.0,118784.0,409989120.0,260898816.0,1099046912.0,5371641856.0,1.84467440737e+19,1.84467440737e+19
