"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_sign/cauchy_rsa_sha_512/microbench-encode-16MB-2.csv",,,,"Date:","19 Apr 2016 22:23:10 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 22:23:10,7.220,1.235,90.745,0.800,0.0,0.001,51450.709,196394.872,365035520.0,174284800.0,1080315904.0,5521940480.0,0.0,0.0
19-04 22:23:11,7.071,5.556,84.470,2.904,0.0,0.0,0.0,688128.0,399310848.0,174313472.0,1080303616.0,5487648768.0,898.0,90.0
19-04 22:23:12,0.876,11.640,87.484,0.0,0.0,0.0,0.0,0.0,415129600.0,174313472.0,1080582144.0,5471551488.0,472.0,168.0
19-04 22:23:13,5.125,7.375,87.500,0.0,0.0,0.0,0.0,0.0,455602176.0,174313472.0,1080606720.0,5431054336.0,410.0,250.0
19-04 22:23:14,10.763,1.752,87.484,0.0,0.0,0.0,0.0,0.0,491872256.0,174313472.0,1080651776.0,5394739200.0,300.0,0.0
19-04 22:23:15,11.765,0.751,87.484,0.0,0.0,0.0,0.0,0.0,507777024.0,174313472.0,1080651776.0,5378834432.0,304.0,0.0
19-04 22:23:16,11.625,0.875,87.500,0.0,0.0,0.0,0.0,0.0,507973632.0,174313472.0,1080651776.0,5378637824.0,726.0,0.0
19-04 22:23:17,11.625,0.875,87.0,0.500,0.0,0.0,0.0,172032.0,507719680.0,174317568.0,1080647680.0,5378891776.0,484.0,70.0
19-04 22:23:18,11.765,0.626,87.610,0.0,0.0,0.0,0.0,0.0,507371520.0,174317568.0,1080651776.0,5379235840.0,480.0,0.0
19-04 22:23:19,11.765,0.751,87.484,0.0,0.0,0.0,0.0,0.0,508006400.0,174317568.0,1080651776.0,5378600960.0,364.0,0.0
19-04 22:23:20,11.875,0.750,87.375,0.0,0.0,0.0,0.0,0.0,509308928.0,174317568.0,1080651776.0,5377298432.0,306.0,0.0
19-04 22:23:21,11.389,1.001,87.610,0.0,0.0,0.0,0.0,0.0,509440000.0,174317568.0,1080651776.0,5377167360.0,304.0,70.0
19-04 22:23:22,11.389,1.126,86.733,0.751,0.0,0.0,0.0,12288.0,524627968.0,174317568.0,1080651776.0,5361979392.0,420.0,0.0
19-04 22:23:23,11.750,0.750,87.500,0.0,0.0,0.0,0.0,0.0,495333376.0,174317568.0,1080651776.0,5391273984.0,544.0,0.0
19-04 22:23:24,11.375,1.125,87.500,0.0,0.0,0.0,0.0,0.0,509440000.0,174317568.0,1080651776.0,5377167360.0,60.0,0.0
19-04 22:23:25,11.404,1.003,87.594,0.0,0.0,0.0,0.0,0.0,509186048.0,174317568.0,1080651776.0,5377421312.0,244.0,0.0
19-04 22:23:26,11.610,0.999,87.391,0.0,0.0,0.0,0.0,806912.0,508772352.0,174317568.0,1080651776.0,5377835008.0,720.0,0.0
19-04 22:23:27,11.529,0.877,86.842,0.752,0.0,0.0,0.0,32768.0,509276160.0,174317568.0,1080655872.0,5377327104.0,544.0,0.0
19-04 22:23:28,11.750,0.750,87.500,0.0,0.0,0.0,0.0,0.0,509403136.0,174317568.0,1080655872.0,5377200128.0,240.0,0.0
19-04 22:23:29,11.750,0.750,87.500,0.0,0.0,0.0,0.0,0.0,509276160.0,174317568.0,1080655872.0,5377327104.0,364.0,0.0
19-04 22:23:30,11.765,0.751,87.484,0.0,0.0,0.0,0.0,0.0,509571072.0,174317568.0,1080655872.0,5377032192.0,60.0,0.0
19-04 22:23:31,11.514,1.001,87.484,0.0,0.0,0.0,0.0,0.0,526340096.0,174317568.0,1080655872.0,5360263168.0,424.0,0.0
19-04 22:23:32,11.500,1.0,87.0,0.500,0.0,0.0,0.0,12288.0,503910400.0,174325760.0,1080647680.0,5382692864.0,240.0,0.0
19-04 22:23:33,11.389,1.001,87.610,0.0,0.0,0.0,0.0,0.0,509501440.0,174325760.0,1080647680.0,5377101824.0,180.0,0.0
19-04 22:23:34,11.750,0.750,87.500,0.0,0.0,0.0,0.0,0.0,509206528.0,174325760.0,1080655872.0,5377388544.0,364.0,0.0
19-04 22:23:35,11.750,0.750,87.500,0.0,0.0,0.0,0.0,0.0,508825600.0,174325760.0,1080655872.0,5377769472.0,0.0,0.0
19-04 22:23:36,11.514,1.001,87.484,0.0,0.0,0.0,0.0,69632.0,509333504.0,174325760.0,1080655872.0,5377261568.0,364.0,0.0
19-04 22:23:37,11.640,0.876,86.984,0.501,0.0,0.0,0.0,45056.0,509460480.0,174325760.0,1080655872.0,5377134592.0,300.0,0.0
19-04 22:23:38,9.799,2.261,87.312,0.628,0.0,0.0,0.0,65536.0,381116416.0,174325760.0,1080655872.0,5505478656.0,1.84467440737e+19,1.84467440737e+19
