"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_int/cauchy_sha_512/microbench-decode-4MB-2.csv",,,,"Date:","20 Apr 2016 18:21:29 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
20-04 18:21:29,2.298,0.399,97.187,0.116,0.0,0.000,8157.559,36464.341,388808704.0,256593920.0,1099137024.0,5397037056.0,0.0,0.0
20-04 18:21:30,7.243,5.464,84.752,2.541,0.0,0.0,0.0,589824.0,424022016.0,256602112.0,1099128832.0,5361823744.0,538.0,168.0
20-04 18:21:31,6.133,6.508,87.359,0.0,0.0,0.0,0.0,0.0,475398144.0,256602112.0,1099399168.0,5310177280.0,292.0,250.0
20-04 18:21:32,11.014,1.377,87.610,0.0,0.0,0.0,0.0,0.0,472481792.0,256602112.0,1099464704.0,5313028096.0,230.0,90.0
20-04 18:21:33,11.250,1.500,87.250,0.0,0.0,0.0,0.0,0.0,472092672.0,256602112.0,1099464704.0,5313417216.0,0.0,0.0
20-04 18:21:34,11.028,1.378,87.594,0.0,0.0,0.0,0.0,0.0,471400448.0,256602112.0,1099464704.0,5314109440.0,64.0,0.0
20-04 18:21:35,11.014,1.377,87.610,0.0,0.0,0.0,0.0,0.0,471875584.0,256602112.0,1099464704.0,5313634304.0,126.0,70.0
20-04 18:21:36,11.250,1.250,86.750,0.750,0.0,0.0,0.0,167936.0,471789568.0,256602112.0,1099464704.0,5313720320.0,64.0,0.0
20-04 18:21:37,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,472088576.0,256602112.0,1099464704.0,5313421312.0,0.0,0.0
