"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_int/cauchy_sha_512/microbench-encode-16MB-7.csv",,,,"Date:","19 Apr 2016 22:22:00 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 22:22:00,7.354,1.244,90.799,0.602,0.0,0.001,51692.237,182903.283,360833024.0,173756416.0,1078837248.0,5528150016.0,0.0,0.0
19-04 22:22:01,6.250,6.122,84.694,2.934,0.0,0.0,0.0,753664.0,395862016.0,173826048.0,1079033856.0,5492854784.0,958.0,168.0
19-04 22:22:02,0.625,11.875,87.500,0.0,0.0,0.0,0.0,0.0,409247744.0,173826048.0,1079173120.0,5479329792.0,772.0,250.0
19-04 22:22:03,5.250,7.250,87.500,0.0,0.0,0.0,0.0,0.0,487997440.0,173826048.0,1079218176.0,5400535040.0,590.0,90.0
19-04 22:22:04,10.638,2.003,87.359,0.0,0.0,0.0,0.0,0.0,501080064.0,173826048.0,1079156736.0,5387513856.0,360.0,0.0
19-04 22:22:05,11.750,0.750,87.500,0.0,0.0,0.0,0.0,0.0,495546368.0,173826048.0,1079156736.0,5393047552.0,124.0,0.0
19-04 22:22:06,11.669,0.753,87.578,0.0,0.0,0.0,0.0,192512.0,501112832.0,173834240.0,1079148544.0,5387481088.0,126.0,70.0
19-04 22:22:07,11.750,0.750,87.500,0.0,0.0,0.0,0.0,0.0,501440512.0,173834240.0,1079148544.0,5387153408.0,244.0,0.0
19-04 22:22:08,11.625,0.875,87.500,0.0,0.0,0.0,0.0,0.0,493584384.0,173834240.0,1079156736.0,5395001344.0,360.0,0.0
19-04 22:22:09,11.750,0.750,87.500,0.0,0.0,0.0,0.0,0.0,501526528.0,173834240.0,1079156736.0,5387059200.0,184.0,0.0
19-04 22:22:10,11.640,0.876,87.484,0.0,0.0,0.0,0.0,0.0,502611968.0,173834240.0,1079156736.0,5385973760.0,426.0,70.0
19-04 22:22:11,11.610,0.999,87.391,0.0,0.0,0.0,0.0,0.0,519323648.0,173834240.0,1079156736.0,5369262080.0,364.0,0.0
19-04 22:22:12,11.375,1.125,86.125,1.375,0.0,0.0,0.0,12288.0,502611968.0,173834240.0,1079156736.0,5385973760.0,240.0,0.0
19-04 22:22:13,11.640,0.751,87.610,0.0,0.0,0.0,0.0,0.0,502611968.0,173834240.0,1079156736.0,5385973760.0,424.0,0.0
19-04 22:22:14,11.514,1.001,87.484,0.0,0.0,0.0,0.0,0.0,511094784.0,173834240.0,1079156736.0,5377490944.0,300.0,0.0
19-04 22:22:15,11.375,1.125,87.500,0.0,0.0,0.0,0.0,0.0,502579200.0,173834240.0,1079156736.0,5386006528.0,244.0,0.0
19-04 22:22:16,11.625,0.875,87.500,0.0,0.0,0.0,0.0,0.0,502071296.0,173834240.0,1079156736.0,5386514432.0,180.0,0.0
19-04 22:22:17,11.625,0.875,87.500,0.0,0.0,0.0,0.0,0.0,501817344.0,173834240.0,1079156736.0,5386768384.0,364.0,0.0
19-04 22:22:18,11.264,1.252,87.234,0.250,0.0,0.0,0.0,20480.0,502038528.0,173834240.0,1079156736.0,5386547200.0,240.0,0.0
19-04 22:22:19,11.640,0.751,87.610,0.0,0.0,0.0,0.0,0.0,501784576.0,173834240.0,1079156736.0,5386801152.0,424.0,0.0
19-04 22:22:20,11.735,0.874,87.391,0.0,0.0,0.0,0.0,0.0,501628928.0,173834240.0,1079156736.0,5386956800.0,240.0,0.0
19-04 22:22:21,11.529,0.877,87.594,0.0,0.0,0.0,0.0,0.0,494612480.0,173834240.0,1079156736.0,5393973248.0,304.0,0.0
19-04 22:22:22,11.500,1.0,87.500,0.0,0.0,0.0,0.0,0.0,501792768.0,173834240.0,1079156736.0,5386792960.0,480.0,0.0
19-04 22:22:23,11.514,1.001,87.484,0.0,0.0,0.0,0.0,0.0,501665792.0,173834240.0,1079156736.0,5386919936.0,544.0,0.0
19-04 22:22:24,11.640,0.876,87.234,0.250,0.0,0.0,0.0,12288.0,518344704.0,173834240.0,1079156736.0,5370241024.0,360.0,0.0
19-04 22:22:25,11.500,1.0,87.500,0.0,0.0,0.0,0.0,0.0,501633024.0,173834240.0,1079156736.0,5386952704.0,244.0,0.0
19-04 22:22:26,11.654,0.752,86.466,1.128,0.0,0.0,0.0,561152.0,502267904.0,173834240.0,1079156736.0,5386317824.0,180.0,0.0
