"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_int/cauchy_sha_512/microbench-decode-64MB-9.csv",,,,"Date:","20 Apr 2016 18:42:39 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
20-04 18:42:39,2.413,0.430,97.040,0.117,0.0,0.000,8035.923,36371.413,393469952.0,257925120.0,1099534336.0,5390647296.0,0.0,0.0
20-04 18:42:40,6.423,6.675,83.879,3.023,0.0,0.0,0.0,610304.0,427180032.0,257945600.0,1099628544.0,5356822528.0,396.0,90.0
20-04 18:42:41,0.625,11.875,87.500,0.0,0.0,0.0,0.0,0.0,442527744.0,257945600.0,1099849728.0,5341253632.0,142.0,168.0
20-04 18:42:42,0.0,12.516,87.484,0.0,0.0,0.0,0.0,0.0,455389184.0,257945600.0,1099849728.0,5328392192.0,522.0,160.0
20-04 18:42:43,0.125,12.500,87.375,0.0,0.0,0.0,0.0,0.0,465158144.0,257945600.0,1099857920.0,5318615040.0,0.0,90.0
20-04 18:42:44,0.0,12.516,87.484,0.0,0.0,0.0,0.0,0.0,477708288.0,257945600.0,1099857920.0,5306064896.0,64.0,0.0
20-04 18:42:45,0.0,12.516,87.484,0.0,0.0,0.0,0.0,163840.0,490045440.0,257945600.0,1099857920.0,5293727744.0,0.0,0.0
20-04 18:42:46,2.125,10.375,87.500,0.0,0.0,0.0,0.0,0.0,521302016.0,257945600.0,1099857920.0,5262471168.0,190.0,70.0
20-04 18:42:47,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,731607040.0,257945600.0,1099862016.0,5052162048.0,0.0,0.0
20-04 18:42:48,9.625,3.0,87.375,0.0,0.0,0.0,0.0,0.0,749375488.0,257945600.0,1099862016.0,5034393600.0,64.0,0.0
20-04 18:42:49,10.513,1.877,87.610,0.0,0.0,0.0,0.0,0.0,749502464.0,257945600.0,1099862016.0,5034266624.0,0.0,0.0
20-04 18:42:50,10.500,2.0,87.500,0.0,0.0,0.0,0.0,0.0,749502464.0,257945600.0,1099862016.0,5034266624.0,190.0,70.0
20-04 18:42:51,10.652,1.754,87.469,0.125,0.0,0.0,0.0,16384.0,749346816.0,257953792.0,1099862016.0,5034414080.0,0.0,0.0
20-04 18:42:52,10.737,1.873,87.391,0.0,0.0,0.0,0.0,0.0,749346816.0,257953792.0,1099862016.0,5034414080.0,64.0,0.0
20-04 18:42:53,10.388,2.003,87.610,0.0,0.0,0.0,0.0,0.0,749473792.0,257953792.0,1099862016.0,5034287104.0,0.0,0.0
20-04 18:42:54,10.513,2.003,87.484,0.0,0.0,0.0,0.0,0.0,749371392.0,257953792.0,1099862016.0,5034389504.0,64.0,0.0
20-04 18:42:55,10.375,2.125,87.500,0.0,0.0,0.0,0.0,0.0,749240320.0,257953792.0,1099866112.0,5034516480.0,0.0,0.0
20-04 18:42:56,10.375,2.125,87.0,0.500,0.0,0.0,0.0,20480.0,749363200.0,257957888.0,1099866112.0,5034389504.0,64.0,0.0
20-04 18:42:57,10.388,2.128,87.484,0.0,0.0,0.0,0.0,0.0,755908608.0,257957888.0,1099866112.0,5027844096.0,0.0,0.0
20-04 18:42:58,10.513,1.877,87.610,0.0,0.0,0.0,0.0,0.0,758005760.0,257957888.0,1099866112.0,5025746944.0,64.0,0.0
20-04 18:42:59,10.513,2.003,87.484,0.0,0.0,0.0,0.0,0.0,768491520.0,257957888.0,1099866112.0,5015261184.0,0.0,0.0
20-04 18:43:00,10.625,1.875,87.500,0.0,0.0,0.0,0.0,0.0,781074432.0,257957888.0,1099866112.0,5002678272.0,64.0,0.0
20-04 18:43:01,10.625,1.875,86.875,0.625,0.0,0.0,0.0,12288.0,794038272.0,257957888.0,1099866112.0,4989714432.0,0.0,0.0
20-04 18:43:02,10.513,2.003,87.484,0.0,0.0,0.0,0.0,0.0,806621184.0,257957888.0,1099866112.0,4977131520.0,64.0,0.0
20-04 18:43:03,10.625,1.875,87.500,0.0,0.0,0.0,0.0,0.0,816533504.0,257957888.0,1099866112.0,4967219200.0,0.0,0.0
20-04 18:43:04,10.513,1.877,87.610,0.0,0.0,0.0,0.0,8192.0,759402496.0,257957888.0,1099866112.0,5024350208.0,64.0,0.0
20-04 18:43:05,10.638,1.877,87.484,0.0,0.0,0.0,0.0,0.0,771985408.0,257957888.0,1099866112.0,5011767296.0,0.0,0.0
20-04 18:43:06,10.500,2.0,87.250,0.250,0.0,0.0,0.0,20480.0,783937536.0,257957888.0,1099866112.0,4999815168.0,64.0,0.0
20-04 18:43:07,10.487,2.122,87.391,0.0,0.0,0.0,0.0,0.0,796901376.0,257957888.0,1099866112.0,4986851328.0,0.0,0.0
20-04 18:43:08,10.263,2.128,87.610,0.0,0.0,0.0,0.0,0.0,811581440.0,257957888.0,1099866112.0,4972171264.0,64.0,0.0
20-04 18:43:09,10.526,1.880,87.594,0.0,0.0,0.0,0.0,327680.0,683479040.0,257957888.0,1099866112.0,5100273664.0,0.0,0.0
20-04 18:43:10,10.500,2.0,87.500,0.0,0.0,0.0,0.0,0.0,696049664.0,257957888.0,1099866112.0,5087703040.0,64.0,0.0
20-04 18:43:11,10.513,2.003,87.484,0.0,0.0,0.0,0.0,0.0,724709376.0,257957888.0,1099870208.0,5059039232.0,0.0,0.0
20-04 18:43:12,10.500,2.0,86.875,0.625,0.0,0.0,0.0,28672.0,735072256.0,257957888.0,1099870208.0,5048676352.0,64.0,0.0
20-04 18:43:13,10.500,2.0,87.500,0.0,0.0,0.0,0.0,0.0,743587840.0,257957888.0,1099870208.0,5040160768.0,0.0,0.0
20-04 18:43:14,10.513,2.003,87.484,0.0,0.0,0.0,0.0,102400.0,753946624.0,257957888.0,1099870208.0,5029801984.0,64.0,0.0
20-04 18:43:15,10.250,2.250,87.500,0.0,0.0,0.0,0.0,0.0,764559360.0,257957888.0,1099870208.0,5019189248.0,0.0,0.0
20-04 18:43:16,10.500,2.0,87.500,0.0,0.0,0.0,0.0,0.0,772947968.0,257957888.0,1099870208.0,5010800640.0,64.0,0.0
20-04 18:43:17,10.513,2.003,86.859,0.626,0.0,0.0,0.0,49152.0,773582848.0,257957888.0,1099870208.0,5010165760.0,150.0,0.0
20-04 18:43:18,10.625,1.875,87.500,0.0,0.0,0.0,0.0,0.0,774217728.0,257957888.0,1099870208.0,5009530880.0,64.0,0.0
20-04 18:43:19,10.513,1.877,87.610,0.0,0.0,0.0,0.0,4096.0,773709824.0,257957888.0,1099870208.0,5010038784.0,0.0,0.0
20-04 18:43:20,10.500,2.125,87.375,0.0,0.0,0.0,0.0,0.0,773582848.0,257957888.0,1099870208.0,5010165760.0,64.0,0.0
20-04 18:43:21,10.388,2.003,87.610,0.0,0.0,0.0,0.0,0.0,749469696.0,257957888.0,1099870208.0,5034278912.0,150.0,0.0
20-04 18:43:22,10.513,2.003,86.984,0.501,0.0,0.0,0.0,24576.0,751247360.0,257957888.0,1099870208.0,5032501248.0,0.0,0.0
20-04 18:43:23,10.513,1.877,87.610,0.0,0.0,0.0,0.0,0.0,751247360.0,257957888.0,1099870208.0,5032501248.0,64.0,0.0
20-04 18:43:24,10.500,2.0,87.500,0.0,0.0,0.0,0.0,0.0,749150208.0,257957888.0,1099870208.0,5034598400.0,0.0,0.0
20-04 18:43:25,10.513,2.003,87.484,0.0,0.0,0.0,0.0,0.0,749150208.0,257957888.0,1099870208.0,5034598400.0,64.0,0.0
20-04 18:43:26,10.750,1.750,87.500,0.0,0.0,0.0,0.0,0.0,749150208.0,257957888.0,1099870208.0,5034598400.0,0.0,0.0
20-04 18:43:27,10.250,2.250,87.0,0.500,0.0,0.0,0.0,12288.0,749142016.0,257966080.0,1099870208.0,5034598400.0,64.0,0.0
20-04 18:43:28,10.625,1.875,87.500,0.0,0.0,0.0,0.0,0.0,749142016.0,257966080.0,1099870208.0,5034598400.0,0.0,0.0
20-04 18:43:29,10.513,1.877,87.610,0.0,0.0,0.0,0.0,0.0,749142016.0,257966080.0,1099870208.0,5034598400.0,64.0,0.0
20-04 18:43:30,10.625,2.0,87.375,0.0,0.0,0.0,0.0,0.0,749142016.0,257966080.0,1099870208.0,5034598400.0,0.0,0.0
20-04 18:43:31,10.388,2.003,87.610,0.0,0.0,0.0,0.0,0.0,749281280.0,257966080.0,1099870208.0,5034459136.0,64.0,0.0
20-04 18:43:32,10.750,1.875,86.875,0.500,0.0,0.0,0.0,12288.0,749084672.0,257966080.0,1099870208.0,5034655744.0,0.0,0.0
20-04 18:43:33,10.513,1.877,87.610,0.0,0.0,0.0,0.0,0.0,749084672.0,257966080.0,1099870208.0,5034655744.0,64.0,0.0
20-04 18:43:34,10.250,2.250,87.500,0.0,0.0,0.0,0.0,0.0,749084672.0,257966080.0,1099870208.0,5034655744.0,0.0,0.0
20-04 18:43:35,10.652,1.754,87.594,0.0,0.0,0.0,0.0,0.0,749084672.0,257966080.0,1099870208.0,5034655744.0,64.0,0.0
20-04 18:43:36,10.612,1.998,87.391,0.0,0.0,0.0,0.0,0.0,749084672.0,257966080.0,1099870208.0,5034655744.0,0.0,0.0
20-04 18:43:37,10.500,2.0,87.0,0.500,0.0,0.0,0.0,12288.0,749080576.0,257970176.0,1099870208.0,5034655744.0,64.0,0.0
20-04 18:43:38,10.638,1.752,87.610,0.0,0.0,0.0,0.0,0.0,749080576.0,257970176.0,1099870208.0,5034655744.0,0.0,0.0
20-04 18:43:39,10.263,2.253,87.484,0.0,0.0,0.0,0.0,0.0,749080576.0,257970176.0,1099870208.0,5034655744.0,64.0,0.0
20-04 18:43:40,10.750,1.750,87.500,0.0,0.0,0.0,0.0,0.0,749080576.0,257970176.0,1099870208.0,5034655744.0,0.0,0.0
20-04 18:43:41,10.638,1.877,87.484,0.0,0.0,0.0,0.0,0.0,749363200.0,257970176.0,1099870208.0,5034373120.0,64.0,0.0
20-04 18:43:42,10.388,2.003,87.109,0.501,0.0,0.0,0.0,12288.0,749207552.0,257974272.0,1099870208.0,5034524672.0,0.0,0.0
20-04 18:43:43,10.625,1.875,87.500,0.0,0.0,0.0,0.0,0.0,749207552.0,257974272.0,1099870208.0,5034524672.0,64.0,0.0
20-04 18:43:44,10.763,1.752,87.484,0.0,0.0,0.0,0.0,53248.0,749207552.0,257974272.0,1099870208.0,5034524672.0,0.0,0.0
20-04 18:43:45,10.388,2.003,87.610,0.0,0.0,0.0,0.0,0.0,749207552.0,257974272.0,1099870208.0,5034524672.0,64.0,0.0
20-04 18:43:46,10.750,1.750,87.500,0.0,0.0,0.0,0.0,0.0,749203456.0,257974272.0,1099874304.0,5034524672.0,0.0,0.0
20-04 18:43:47,10.513,2.003,87.359,0.125,0.0,0.0,0.0,12288.0,749203456.0,257982464.0,1099866112.0,5034524672.0,64.0,0.0
