"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/pylonghair/microbench-encode-4MB-10.csv",,,,"Date:","05 Apr 2016 08:03:06 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
05-04 08:03:06,8.957,2.785,87.839,0.419,0.0,0.001,58751.242,105343.585,471535616.0,263438336.0,2818977792.0,3587624960.0,0.0,0.0
05-04 08:03:07,5.838,5.711,84.898,3.553,0.0,0.0,0.0,634880.0,499924992.0,263454720.0,2819338240.0,3558858752.0,332.0,168.0
05-04 08:03:08,6.359,6.359,87.282,0.0,0.0,0.0,0.0,0.0,516407296.0,263454720.0,2819387392.0,3542327296.0,206.0,250.0
05-04 08:03:09,9.387,3.129,87.484,0.0,0.0,0.0,0.0,0.0,511881216.0,263454720.0,2819387392.0,3546853376.0,458.0,90.0
05-04 08:03:10,9.500,3.125,87.375,0.0,0.0,0.0,0.0,0.0,511279104.0,263454720.0,2819248128.0,3547594752.0,64.0,0.0
05-04 08:03:11,9.750,2.875,87.375,0.0,0.0,0.0,0.0,0.0,516358144.0,263454720.0,2819248128.0,3542515712.0,0.0,0.0
05-04 08:03:12,9.262,3.254,86.984,0.501,0.0,0.0,0.0,131072.0,512856064.0,263458816.0,2819244032.0,3546017792.0,64.0,70.0
05-04 08:03:13,9.750,2.750,87.500,0.0,0.0,0.0,0.0,0.0,512958464.0,263458816.0,2819248128.0,3545911296.0,126.0,0.0
05-04 08:03:14,9.136,3.379,87.484,0.0,0.0,0.0,0.0,0.0,516734976.0,263458816.0,2819248128.0,3542134784.0,64.0,0.0
05-04 08:03:15,9.488,3.121,87.391,0.0,0.0,0.0,0.0,0.0,512495616.0,263458816.0,2819248128.0,3546374144.0,0.0,0.0
05-04 08:03:16,9.262,3.254,87.484,0.0,0.0,0.0,0.0,557056.0,512507904.0,263458816.0,2819248128.0,3546361856.0,64.0,70.0
05-04 08:03:17,9.613,2.996,87.391,0.0,0.0,0.0,0.0,0.0,517111808.0,263458816.0,2819248128.0,3541757952.0,126.0,0.0
05-04 08:03:18,9.762,2.753,87.234,0.250,0.0,0.0,0.0,12288.0,512204800.0,263467008.0,2819248128.0,3546656768.0,64.0,0.0
05-04 08:03:19,9.250,3.250,87.500,0.0,0.0,0.0,0.0,0.0,512204800.0,263467008.0,2819248128.0,3546656768.0,0.0,0.0
05-04 08:03:20,9.262,3.254,87.484,0.0,0.0,0.0,0.0,0.0,514183168.0,263467008.0,2819248128.0,3544678400.0,64.0,0.0
05-04 08:03:21,8.750,3.750,87.500,0.0,0.0,0.0,0.0,4096.0,512577536.0,263467008.0,2819248128.0,3546284032.0,0.0,0.0
05-04 08:03:22,9.625,3.0,87.375,0.0,0.0,0.0,0.0,0.0,512684032.0,263467008.0,2819248128.0,3546177536.0,64.0,0.0
05-04 08:03:23,9.625,2.875,87.250,0.250,0.0,0.0,0.0,20480.0,515633152.0,263471104.0,2819248128.0,3543224320.0,0.0,0.0
05-04 08:03:24,9.637,2.879,87.484,0.0,0.0,0.0,0.0,0.0,512548864.0,263471104.0,2819248128.0,3546308608.0,64.0,0.0
05-04 08:03:25,10.0,2.500,87.500,0.0,0.0,0.0,0.0,0.0,512634880.0,263471104.0,2819248128.0,3546222592.0,0.0,0.0
05-04 08:03:26,9.512,3.004,87.484,0.0,0.0,0.0,0.0,0.0,515989504.0,263471104.0,2819248128.0,3542867968.0,64.0,0.0
05-04 08:03:27,9.613,2.996,87.391,0.0,0.0,0.0,0.0,0.0,512561152.0,263471104.0,2819248128.0,3546296320.0,0.0,0.0
05-04 08:03:28,9.750,2.875,87.0,0.375,0.0,0.0,0.0,12288.0,512643072.0,263475200.0,2819248128.0,3546210304.0,64.0,0.0
05-04 08:03:29,9.250,3.250,87.500,0.0,0.0,0.0,0.0,0.0,515952640.0,263475200.0,2819248128.0,3542900736.0,0.0,0.0
05-04 08:03:30,9.750,2.875,87.375,0.0,0.0,0.0,0.0,0.0,512561152.0,263475200.0,2819248128.0,3546292224.0,64.0,0.0
05-04 08:03:31,9.625,2.875,87.500,0.0,0.0,0.0,0.0,0.0,512593920.0,263475200.0,2819248128.0,3546259456.0,0.0,0.0
05-04 08:03:32,9.387,3.129,87.484,0.0,0.0,0.0,0.0,0.0,517345280.0,263475200.0,2819248128.0,3541508096.0,64.0,0.0
05-04 08:03:33,9.863,2.747,87.016,0.375,0.0,0.0,0.0,12288.0,511819776.0,263479296.0,2819248128.0,3547029504.0,0.0,0.0
05-04 08:03:34,9.613,2.996,87.391,0.0,0.0,0.0,0.0,0.0,512327680.0,263479296.0,2819248128.0,3546521600.0,64.0,0.0
05-04 08:03:35,9.262,3.254,87.484,0.0,0.0,0.0,0.0,0.0,517185536.0,263479296.0,2819248128.0,3541663744.0,0.0,0.0
05-04 08:03:36,9.613,2.996,87.391,0.0,0.0,0.0,0.0,143360.0,512434176.0,263479296.0,2819252224.0,3546411008.0,64.0,0.0
05-04 08:03:37,9.512,3.004,87.484,0.0,0.0,0.0,0.0,0.0,512720896.0,263479296.0,2819252224.0,3546124288.0,0.0,0.0
05-04 08:03:38,9.625,3.0,87.125,0.250,0.0,0.0,0.0,53248.0,516919296.0,263483392.0,2819256320.0,3541917696.0,64.0,0.0
05-04 08:03:39,9.762,2.628,87.610,0.0,0.0,0.0,0.0,0.0,512643072.0,263483392.0,2819256320.0,3546193920.0,0.0,0.0
05-04 08:03:40,9.750,2.875,87.375,0.0,0.0,0.0,0.0,0.0,512602112.0,263483392.0,2819256320.0,3546234880.0,64.0,0.0
05-04 08:03:41,9.625,2.875,87.500,0.0,0.0,0.0,0.0,139264.0,515674112.0,263483392.0,2819256320.0,3543162880.0,0.0,0.0
05-04 08:03:42,9.375,3.250,87.375,0.0,0.0,0.0,0.0,0.0,512458752.0,263483392.0,2819256320.0,3546378240.0,64.0,0.0
05-04 08:03:43,9.488,3.121,87.016,0.375,0.0,0.0,0.0,49152.0,512557056.0,263491584.0,2819256320.0,3546271744.0,0.0,0.0
05-04 08:03:44,9.637,2.879,87.484,0.0,0.0,0.0,0.0,0.0,516005888.0,263491584.0,2819256320.0,3542822912.0,64.0,0.0
05-04 08:03:45,9.500,3.0,87.500,0.0,0.0,0.0,0.0,0.0,512413696.0,263491584.0,2819256320.0,3546415104.0,0.0,0.0
05-04 08:03:46,9.625,3.0,87.375,0.0,0.0,0.0,0.0,0.0,512372736.0,263491584.0,2819256320.0,3546456064.0,64.0,0.0
05-04 08:03:47,9.262,3.129,87.610,0.0,0.0,0.0,0.0,0.0,516521984.0,263491584.0,2819256320.0,3542306816.0,0.0,0.0
05-04 08:03:48,9.488,3.121,87.016,0.375,0.0,0.0,0.0,12288.0,512610304.0,263499776.0,2819256320.0,3546210304.0,64.0,0.0
05-04 08:03:49,9.637,2.879,87.484,0.0,0.0,0.0,0.0,0.0,512569344.0,263499776.0,2819256320.0,3546251264.0,0.0,0.0
05-04 08:03:50,9.238,3.371,87.391,0.0,0.0,0.0,0.0,0.0,517881856.0,263499776.0,2819256320.0,3540938752.0,64.0,0.0
05-04 08:03:51,8.886,3.630,87.484,0.0,0.0,0.0,0.0,0.0,512737280.0,263499776.0,2819256320.0,3546083328.0,0.0,0.0
05-04 08:03:52,9.375,3.125,87.500,0.0,0.0,0.0,0.0,0.0,512589824.0,263499776.0,2819256320.0,3546230784.0,64.0,0.0
05-04 08:03:53,9.762,2.753,87.109,0.375,0.0,0.0,0.0,12288.0,516026368.0,263507968.0,2819256320.0,3542786048.0,0.0,0.0
05-04 08:03:54,9.125,3.500,87.375,0.0,0.0,0.0,0.0,0.0,512397312.0,263507968.0,2819256320.0,3546415104.0,64.0,0.0
