"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/pylonghair/microbench-encode-4MB-3.csv",,,,"Date:","05 Apr 2016 07:56:53 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
05-04 07:56:53,8.956,2.779,87.847,0.418,0.0,0.001,59410.751,105175.859,469856256.0,262860800.0,2817687552.0,3591172096.0,0.0,0.0
05-04 07:56:54,5.563,5.057,85.209,4.172,0.0,0.0,0.0,684032.0,497479680.0,262860800.0,2817966080.0,3563270144.0,308.0,258.0
05-04 07:56:55,5.625,7.0,87.375,0.0,0.0,0.0,0.0,0.0,513978368.0,262860800.0,2818019328.0,3546718208.0,522.0,250.0
05-04 07:56:56,9.238,3.371,87.391,0.0,0.0,0.0,0.0,0.0,510418944.0,262860800.0,2818019328.0,3550277632.0,166.0,0.0
05-04 07:56:57,9.774,2.757,87.469,0.0,0.0,0.0,0.0,0.0,512057344.0,262860800.0,2818019328.0,3548639232.0,64.0,0.0
05-04 07:56:58,9.613,2.996,87.391,0.0,0.0,0.0,0.0,0.0,507904000.0,262860800.0,2818019328.0,3552792576.0,0.0,0.0
05-04 07:56:59,9.649,2.757,87.469,0.125,0.0,0.0,0.0,139264.0,510124032.0,262860800.0,2818019328.0,3550572544.0,190.0,70.0
05-04 07:57:00,9.375,3.125,87.500,0.0,0.0,0.0,0.0,0.0,508252160.0,262860800.0,2818019328.0,3552444416.0,0.0,0.0
05-04 07:57:01,9.262,3.254,87.484,0.0,0.0,0.0,0.0,0.0,512909312.0,262860800.0,2818019328.0,3547787264.0,64.0,0.0
05-04 07:57:02,9.375,3.125,87.500,0.0,0.0,0.0,0.0,0.0,513900544.0,262860800.0,2818019328.0,3546796032.0,0.0,0.0
05-04 07:57:03,9.387,3.129,87.484,0.0,0.0,0.0,0.0,0.0,510500864.0,262860800.0,2818019328.0,3550195712.0,190.0,70.0
05-04 07:57:04,10.013,2.378,87.610,0.0,0.0,0.0,0.0,0.0,510226432.0,262860800.0,2818019328.0,3550470144.0,0.0,0.0
05-04 07:57:05,9.011,3.504,87.359,0.125,0.0,0.0,0.0,12288.0,510447616.0,262860800.0,2818019328.0,3550248960.0,64.0,0.0
05-04 07:57:06,9.887,2.503,87.610,0.0,0.0,0.0,0.0,0.0,513368064.0,262860800.0,2818019328.0,3547328512.0,0.0,0.0
05-04 07:57:07,9.762,2.753,87.484,0.0,0.0,0.0,0.0,4096.0,510324736.0,262860800.0,2818019328.0,3550371840.0,64.0,0.0
05-04 07:57:08,9.363,3.246,87.391,0.0,0.0,0.0,0.0,0.0,510410752.0,262860800.0,2818019328.0,3550285824.0,0.0,0.0
05-04 07:57:09,9.500,3.125,87.375,0.0,0.0,0.0,0.0,0.0,510517248.0,262860800.0,2818019328.0,3550179328.0,64.0,0.0
05-04 07:57:10,9.375,3.125,87.125,0.375,0.0,0.0,0.0,20480.0,512962560.0,262860800.0,2818019328.0,3547734016.0,0.0,0.0
05-04 07:57:11,9.148,3.258,87.594,0.0,0.0,0.0,0.0,0.0,509739008.0,262860800.0,2818019328.0,3550957568.0,64.0,0.0
05-04 07:57:12,9.363,3.246,87.391,0.0,0.0,0.0,0.0,0.0,510414848.0,262860800.0,2818019328.0,3550281728.0,0.0,0.0
05-04 07:57:13,9.887,2.628,87.484,0.0,0.0,0.0,0.0,0.0,510373888.0,262860800.0,2818019328.0,3550322688.0,64.0,0.0
05-04 07:57:14,9.762,2.628,87.610,0.0,0.0,0.0,0.0,0.0,512819200.0,262860800.0,2818019328.0,3547877376.0,0.0,0.0
05-04 07:57:15,9.114,3.496,87.016,0.375,0.0,0.0,0.0,12288.0,515866624.0,262860800.0,2818019328.0,3544829952.0,64.0,0.0
05-04 07:57:16,9.262,3.129,87.610,0.0,0.0,0.0,0.0,0.0,510259200.0,262860800.0,2818019328.0,3550437376.0,0.0,0.0
05-04 07:57:17,9.625,2.875,87.500,0.0,0.0,0.0,0.0,0.0,510545920.0,262860800.0,2818019328.0,3550150656.0,64.0,0.0
05-04 07:57:18,9.512,3.004,87.484,0.0,0.0,0.0,0.0,0.0,511774720.0,262860800.0,2818019328.0,3548921856.0,0.0,0.0
05-04 07:57:19,9.125,3.375,87.500,0.0,0.0,0.0,0.0,0.0,515178496.0,262860800.0,2818019328.0,3545518080.0,64.0,0.0
05-04 07:57:20,9.273,3.258,87.218,0.251,0.0,0.0,0.0,12288.0,510500864.0,262860800.0,2818019328.0,3550195712.0,0.0,0.0
05-04 07:57:21,9.738,2.871,87.391,0.0,0.0,0.0,0.0,0.0,510259200.0,262860800.0,2818019328.0,3550437376.0,64.0,0.0
05-04 07:57:22,9.125,3.375,86.875,0.625,0.0,0.0,0.0,528384.0,510988288.0,262860800.0,2818019328.0,3549708288.0,0.0,0.0
05-04 07:57:23,9.512,3.004,87.484,0.0,0.0,0.0,0.0,114688.0,515555328.0,262860800.0,2818023424.0,3545137152.0,64.0,0.0
