"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd/xor/microbench-encode-16MB-3.csv",,,,"Date:","19 Apr 2016 21:58:37 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 21:58:37,7.068,1.141,91.176,0.614,0.0,0.001,59892.127,208583.274,353509376.0,161669120.0,1075339264.0,5551058944.0,0.0,0.0
19-04 21:58:38,6.835,6.203,84.304,2.658,0.0,0.0,0.0,671744.0,388530176.0,161738752.0,1075380224.0,5515927552.0,474.0,258.0
19-04 21:58:39,0.250,12.250,87.500,0.0,0.0,0.0,0.0,0.0,402427904.0,161738752.0,1075630080.0,5501779968.0,522.0,160.0
19-04 21:58:40,5.993,6.617,87.391,0.0,0.0,0.0,0.0,0.0,449105920.0,161738752.0,1075712000.0,5455020032.0,0.0,90.0
19-04 21:58:41,10.638,2.003,87.359,0.0,0.0,0.0,0.0,0.0,476213248.0,161738752.0,1075716096.0,5427908608.0,64.0,0.0
19-04 21:58:42,10.250,2.250,87.500,0.0,0.0,0.0,0.0,4096.0,476004352.0,161738752.0,1075716096.0,5428117504.0,0.0,0.0
19-04 21:58:43,10.138,2.378,87.109,0.375,0.0,0.0,0.0,159744.0,478187520.0,161751040.0,1075712000.0,5425926144.0,190.0,70.0
19-04 21:58:44,10.125,2.375,87.500,0.0,0.0,0.0,0.0,0.0,492003328.0,161751040.0,1075716096.0,5412106240.0,0.0,0.0
19-04 21:58:45,10.125,2.375,87.500,0.0,0.0,0.0,0.0,0.0,492003328.0,161751040.0,1075716096.0,5412106240.0,64.0,0.0
19-04 21:58:46,10.013,2.503,87.484,0.0,0.0,0.0,0.0,0.0,475992064.0,161751040.0,1075716096.0,5428117504.0,0.0,0.0
19-04 21:58:47,10.0,2.625,87.375,0.0,0.0,0.0,0.0,0.0,477892608.0,161751040.0,1075716096.0,5426216960.0,190.0,70.0
19-04 21:58:48,9.875,2.625,87.500,0.0,0.0,0.0,0.0,0.0,477724672.0,161751040.0,1075716096.0,5426384896.0,0.0,0.0
