"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd/xor/microbench-decode-64MB-2.csv",,,,"Date:","20 Apr 2016 18:04:38 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
20-04 18:04:38,1.985,0.342,97.566,0.106,0.0,0.000,8353.778,36788.642,385724416.0,243810304.0,1090560000.0,5421481984.0,0.0,0.0
20-04 18:04:39,7.152,6.023,84.316,2.509,0.0,0.0,0.0,577536.0,419049472.0,243822592.0,1090764800.0,5387939840.0,230.0,90.0
20-04 18:04:40,0.375,12.235,87.391,0.0,0.0,0.0,0.0,0.0,432259072.0,243822592.0,1090883584.0,5374611456.0,308.0,168.0
20-04 18:04:41,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,444608512.0,243822592.0,1090879488.0,5362266112.0,522.0,250.0
20-04 18:04:42,0.125,12.516,87.359,0.0,0.0,0.0,0.0,0.0,455012352.0,243822592.0,1090879488.0,5351862272.0,0.0,0.0
20-04 18:04:43,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,467595264.0,243822592.0,1090879488.0,5339279360.0,64.0,0.0
20-04 18:04:44,0.0,12.609,87.016,0.375,0.0,0.0,0.0,167936.0,480153600.0,243830784.0,1090871296.0,5326721024.0,0.0,0.0
20-04 18:04:45,2.632,9.774,87.594,0.0,0.0,0.0,0.0,0.0,502169600.0,243830784.0,1090871296.0,5304705024.0,190.0,70.0
20-04 18:04:46,10.986,1.623,87.391,0.0,0.0,0.0,0.0,0.0,582205440.0,243830784.0,1090875392.0,5224665088.0,0.0,0.0
20-04 18:04:47,10.750,1.750,87.500,0.0,0.0,0.0,0.0,0.0,670048256.0,243830784.0,1090875392.0,5136822272.0,64.0,0.0
20-04 18:04:48,9.637,2.879,87.484,0.0,0.0,0.0,0.0,0.0,727023616.0,243830784.0,1090883584.0,5079838720.0,0.0,0.0
20-04 18:04:49,8.739,3.870,87.391,0.0,0.0,0.0,0.0,0.0,848273408.0,243830784.0,1090883584.0,4958588928.0,190.0,70.0
20-04 18:04:50,9.148,3.383,87.218,0.251,0.0,0.0,0.0,16384.0,776908800.0,243834880.0,1090879488.0,5029953536.0,0.0,0.0
20-04 18:04:51,8.761,3.630,87.610,0.0,0.0,0.0,0.0,0.0,755621888.0,243834880.0,1090879488.0,5051240448.0,64.0,0.0
20-04 18:04:52,9.238,3.371,87.391,0.0,0.0,0.0,0.0,0.0,695308288.0,243834880.0,1090883584.0,5111549952.0,0.0,0.0
20-04 18:04:53,8.761,3.755,87.484,0.0,0.0,0.0,0.0,0.0,806645760.0,243834880.0,1090883584.0,5000212480.0,64.0,0.0
20-04 18:04:54,9.238,3.371,87.391,0.0,0.0,0.0,0.0,0.0,808140800.0,243834880.0,1090883584.0,4998717440.0,0.0,0.0
20-04 18:04:55,8.897,3.509,87.093,0.501,0.0,0.0,0.0,20480.0,722223104.0,243838976.0,1090879488.0,5084635136.0,64.0,0.0
20-04 18:04:56,9.238,3.371,87.391,0.0,0.0,0.0,0.0,8192.0,837558272.0,243838976.0,1090883584.0,4969295872.0,0.0,0.0
20-04 18:04:57,9.125,3.375,87.500,0.0,0.0,0.0,0.0,0.0,772866048.0,243838976.0,1090883584.0,5033988096.0,64.0,0.0
20-04 18:04:58,8.761,3.755,87.484,0.0,0.0,0.0,0.0,0.0,749989888.0,243838976.0,1090883584.0,5056864256.0,0.0,0.0
20-04 18:04:59,8.989,3.620,87.391,0.0,0.0,0.0,0.0,0.0,690180096.0,243838976.0,1090883584.0,5116674048.0,64.0,0.0
20-04 18:05:00,9.023,3.383,87.594,0.0,0.0,0.0,0.0,0.0,800002048.0,243838976.0,1090883584.0,5006852096.0,0.0,0.0
20-04 18:05:01,8.989,3.620,87.016,0.375,0.0,0.0,0.0,20480.0,795549696.0,243843072.0,1090883584.0,5011300352.0,124.0,0.0
20-04 18:05:02,8.625,3.875,87.500,0.0,0.0,0.0,0.0,0.0,718655488.0,243843072.0,1090883584.0,5088194560.0,180.0,0.0
20-04 18:05:03,9.363,3.371,87.266,0.0,0.0,0.0,0.0,0.0,827322368.0,243843072.0,1090883584.0,4979527680.0,244.0,0.0
20-04 18:05:04,8.875,3.625,87.500,0.0,0.0,0.0,0.0,0.0,766537728.0,243843072.0,1090883584.0,5040312320.0,246.0,0.0
20-04 18:05:05,8.897,3.509,87.594,0.0,0.0,0.0,0.0,0.0,736862208.0,243843072.0,1090883584.0,5069987840.0,124.0,0.0
20-04 18:05:06,9.0,3.500,87.500,0.0,0.0,0.0,0.0,0.0,869105664.0,243843072.0,1090883584.0,4937744384.0,180.0,0.0
