"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd/xor/microbench-decode-16MB-8.csv",,,,"Date:","20 Apr 2016 18:03:10 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
20-04 18:03:10,1.978,0.338,97.577,0.106,0.0,0.000,8362.626,36764.895,381026304.0,243650560.0,1090510848.0,5426388992.0,0.0,0.0
20-04 18:03:11,6.574,5.815,84.576,3.034,0.0,0.0,0.0,585728.0,417792000.0,243683328.0,1090629632.0,5389471744.0,332.0,258.0
20-04 18:03:12,0.624,11.985,87.391,0.0,0.0,0.0,0.0,0.0,431017984.0,243683328.0,1090867200.0,5376008192.0,206.0,250.0
20-04 18:03:13,5.507,7.009,87.484,0.0,0.0,0.0,0.0,0.0,476151808.0,243683328.0,1090826240.0,5330915328.0,458.0,0.0
20-04 18:03:14,10.150,2.256,87.594,0.0,0.0,0.0,0.0,0.0,520519680.0,243683328.0,1090830336.0,5286543360.0,64.0,0.0
20-04 18:03:15,10.362,2.247,87.391,0.0,0.0,0.0,0.0,0.0,520974336.0,243683328.0,1090830336.0,5286088704.0,0.0,0.0
20-04 18:03:16,10.375,2.250,86.625,0.750,0.0,0.0,0.0,172032.0,533934080.0,243695616.0,1090822144.0,5273124864.0,64.0,70.0
20-04 18:03:17,10.025,2.381,87.594,0.0,0.0,0.0,0.0,0.0,505081856.0,243695616.0,1090826240.0,5301972992.0,126.0,0.0
20-04 18:03:18,10.125,2.375,87.500,0.0,0.0,0.0,0.0,0.0,509075456.0,243695616.0,1090834432.0,5297971200.0,64.0,0.0
20-04 18:03:19,9.887,2.503,87.610,0.0,0.0,0.0,0.0,0.0,520323072.0,243695616.0,1090834432.0,5286723584.0,0.0,0.0
20-04 18:03:20,10.237,2.372,87.391,0.0,0.0,0.0,0.0,0.0,520830976.0,243695616.0,1090834432.0,5286215680.0,64.0,70.0
20-04 18:03:21,10.250,2.250,87.500,0.0,0.0,0.0,0.0,4096.0,525533184.0,243695616.0,1090834432.0,5281513472.0,126.0,0.0
