"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_int_sign/cauchy_rsa_sha_512/microbench-encode-16MB-8.csv",,,,"Date:","19 Apr 2016 22:30:28 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 22:30:28,7.283,1.312,90.660,0.743,0.0,0.001,49634.383,202817.236,378253312.0,190697472.0,1085771776.0,5486854144.0,0.0,0.0
19-04 22:30:29,6.599,5.711,84.645,3.046,0.0,0.0,0.0,749568.0,410374144.0,190738432.0,1085915136.0,5454548992.0,1138.0,168.0
19-04 22:30:30,1.001,11.514,87.484,0.0,0.0,0.0,0.0,0.0,426876928.0,190738432.0,1086119936.0,5437841408.0,998.0,250.0
19-04 22:30:31,4.994,7.615,87.391,0.0,0.0,0.0,0.0,0.0,455335936.0,190738432.0,1086119936.0,5409382400.0,604.0,90.0
19-04 22:30:32,10.777,1.754,87.469,0.0,0.0,0.0,0.0,0.0,515948544.0,190738432.0,1086128128.0,5348761600.0,240.0,0.0
19-04 22:30:33,11.765,0.751,87.484,0.0,0.0,0.0,0.0,0.0,518807552.0,190738432.0,1086128128.0,5345902592.0,484.0,0.0
19-04 22:30:34,12.110,0.499,87.266,0.125,0.0,0.0,0.0,167936.0,519315456.0,190746624.0,1086119936.0,5345394688.0,846.0,70.0
19-04 22:30:35,11.750,0.750,87.500,0.0,0.0,0.0,0.0,0.0,519405568.0,190746624.0,1086124032.0,5345300480.0,484.0,0.0
19-04 22:30:36,11.765,0.751,87.484,0.0,0.0,0.0,0.0,0.0,518897664.0,190746624.0,1086124032.0,5345808384.0,300.0,0.0
19-04 22:30:37,12.0,0.500,87.500,0.0,0.0,0.0,0.0,0.0,519327744.0,190746624.0,1086124032.0,5345378304.0,604.0,0.0
19-04 22:30:38,12.015,0.501,87.484,0.0,0.0,0.0,0.0,0.0,519434240.0,190746624.0,1086128128.0,5345267712.0,426.0,70.0
19-04 22:30:39,11.750,0.750,87.500,0.0,0.0,0.0,0.0,0.0,520200192.0,190746624.0,1086128128.0,5344501760.0,484.0,0.0
19-04 22:30:40,11.890,0.626,87.359,0.125,0.0,0.0,0.0,12288.0,520200192.0,190746624.0,1086128128.0,5344501760.0,720.0,0.0
19-04 22:30:41,11.625,0.875,87.500,0.0,0.0,0.0,0.0,0.0,520073216.0,190746624.0,1086128128.0,5344628736.0,364.0,0.0
19-04 22:30:42,11.890,0.626,87.484,0.0,0.0,0.0,0.0,0.0,520167424.0,190746624.0,1086128128.0,5344534528.0,360.0,0.0
