"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_int_sign/cauchy_rsa_sha_512/microbench-encode-64MB-8.csv",,,,"Date:","19 Apr 2016 22:50:34 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 22:50:34,7.522,1.389,90.372,0.716,0.0,0.001,45259.232,192445.090,385404928.0,195104768.0,1087959040.0,5473107968.0,0.0,0.0
19-04 22:50:35,6.122,5.867,84.821,3.189,0.0,0.0,0.0,581632.0,412487680.0,195170304.0,1087877120.0,5446041600.0,714.0,168.0
19-04 22:50:36,1.0,11.625,87.375,0.0,0.0,0.0,0.0,0.0,429637632.0,195170304.0,1088122880.0,5428645888.0,596.0,250.0
19-04 22:50:37,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,440188928.0,195170304.0,1088225280.0,5417992192.0,346.0,90.0
19-04 22:50:38,0.0,12.625,87.375,0.0,0.0,0.0,0.0,0.0,452300800.0,195170304.0,1088258048.0,5405847552.0,424.0,0.0
19-04 22:50:39,0.0,12.516,87.484,0.0,0.0,0.0,0.0,0.0,464797696.0,195170304.0,1088323584.0,5393285120.0,180.0,0.0
19-04 22:50:40,0.125,12.594,87.282,0.0,0.0,0.0,0.0,0.0,476512256.0,195170304.0,1088323584.0,5381570560.0,430.0,70.0
19-04 22:50:41,1.629,10.902,87.218,0.251,0.0,0.0,0.0,176128.0,499838976.0,195170304.0,1088323584.0,5358243840.0,240.0,0.0
19-04 22:50:42,10.875,1.625,87.500,0.0,0.0,0.0,0.0,0.0,778350592.0,195170304.0,1088327680.0,5079728128.0,424.0,0.0
19-04 22:50:43,10.750,1.750,87.500,0.0,0.0,0.0,0.0,8192.0,890720256.0,195170304.0,1088327680.0,4967358464.0,360.0,0.0
19-04 22:50:44,10.375,2.125,87.500,0.0,0.0,0.0,0.0,0.0,738177024.0,195170304.0,1088327680.0,5119901696.0,610.0,70.0
19-04 22:50:45,10.763,1.752,87.484,0.0,0.0,0.0,0.0,0.0,761053184.0,195170304.0,1088327680.0,5097025536.0,120.0,0.0
19-04 22:50:46,10.612,1.998,86.517,0.874,0.0,0.0,0.0,28672.0,738304000.0,195170304.0,1088327680.0,5119774720.0,184.0,0.0
19-04 22:50:47,11.139,1.252,87.610,0.0,0.0,0.0,0.0,0.0,738177024.0,195170304.0,1088327680.0,5119901696.0,120.0,0.0
19-04 22:50:48,10.474,2.244,87.282,0.0,0.0,0.0,0.0,835584.0,738304000.0,195170304.0,1088327680.0,5119774720.0,364.0,0.0
19-04 22:50:49,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,738177024.0,195170304.0,1088327680.0,5119901696.0,480.0,0.0
19-04 22:50:50,10.138,2.378,87.484,0.0,0.0,0.0,0.0,0.0,701726720.0,195170304.0,1088327680.0,5156352000.0,304.0,0.0
19-04 22:50:51,10.763,1.752,87.234,0.250,0.0,0.0,0.0,24576.0,746016768.0,195174400.0,1088327680.0,5112057856.0,180.0,0.0
19-04 22:50:52,10.013,2.503,87.484,0.0,0.0,0.0,0.0,0.0,746143744.0,195174400.0,1088327680.0,5111930880.0,484.0,0.0
19-04 22:50:53,11.361,1.248,87.391,0.0,0.0,0.0,0.0,315392.0,737476608.0,195174400.0,1088327680.0,5120598016.0,360.0,0.0
19-04 22:50:54,11.014,1.502,87.484,0.0,0.0,0.0,0.0,0.0,670146560.0,195174400.0,1088327680.0,5187928064.0,424.0,0.0
19-04 22:50:55,10.625,1.875,87.500,0.0,0.0,0.0,0.0,0.0,699441152.0,195174400.0,1088327680.0,5158633472.0,480.0,0.0
19-04 22:50:56,10.388,2.128,87.484,0.0,0.0,0.0,0.0,0.0,711991296.0,195174400.0,1088327680.0,5146083328.0,424.0,0.0
19-04 22:50:57,11.125,1.375,87.125,0.375,0.0,0.0,0.0,73728.0,737411072.0,195174400.0,1088327680.0,5120663552.0,480.0,0.0
19-04 22:50:58,11.236,1.373,87.391,0.0,0.0,0.0,0.0,0.0,737378304.0,195174400.0,1088327680.0,5120696320.0,364.0,0.0
19-04 22:50:59,10.500,2.0,87.500,0.0,0.0,0.0,0.0,0.0,737378304.0,195174400.0,1088327680.0,5120696320.0,300.0,0.0
19-04 22:51:00,10.763,1.877,87.359,0.0,0.0,0.0,0.0,0.0,744984576.0,195174400.0,1088327680.0,5113090048.0,424.0,0.0
19-04 22:51:01,10.375,2.125,87.500,0.0,0.0,0.0,0.0,0.0,737386496.0,195174400.0,1088327680.0,5120688128.0,420.0,0.0
19-04 22:51:02,11.014,1.502,87.484,0.0,0.0,0.0,0.0,0.0,737353728.0,195174400.0,1088327680.0,5120720896.0,484.0,0.0
19-04 22:51:03,10.612,1.998,87.016,0.375,0.0,0.0,0.0,12288.0,737353728.0,195174400.0,1088327680.0,5120720896.0,540.0,0.0
19-04 22:51:04,11.139,1.252,87.610,0.0,0.0,0.0,0.0,0.0,737423360.0,195174400.0,1088327680.0,5120651264.0,424.0,0.0
19-04 22:51:05,10.362,2.247,87.391,0.0,0.0,0.0,0.0,0.0,671571968.0,195174400.0,1088331776.0,5186498560.0,360.0,0.0
19-04 22:51:06,11.014,1.502,87.484,0.0,0.0,0.0,0.0,0.0,737513472.0,195174400.0,1088331776.0,5120557056.0,244.0,0.0
19-04 22:51:07,10.737,1.873,87.391,0.0,0.0,0.0,0.0,0.0,737513472.0,195174400.0,1088331776.0,5120557056.0,180.0,0.0
19-04 22:51:08,11.028,1.378,87.594,0.0,0.0,0.0,0.0,0.0,737513472.0,195174400.0,1088331776.0,5120557056.0,184.0,0.0
