"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_int_sign/cauchy_rsa_sha_512/microbench-decode-16MB-9.csv",,,,"Date:","20 Apr 2016 18:33:10 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
20-04 18:33:10,2.315,0.391,97.157,0.136,0.0,0.000,8036.314,38247.831,401686528.0,262189056.0,1098047488.0,5379653632.0,0.0,0.0
20-04 18:33:11,6.242,6.242,84.841,2.675,0.0,0.0,0.0,589824.0,432005120.0,262189056.0,1098043392.0,5349339136.0,332.0,258.0
20-04 18:33:12,1.0,11.500,87.375,0.125,0.0,0.0,0.0,0.0,448319488.0,262189056.0,1098350592.0,5332717568.0,206.0,250.0
20-04 18:33:13,4.738,7.980,87.282,0.0,0.0,0.0,0.0,0.0,477007872.0,262189056.0,1098366976.0,5304012800.0,458.0,0.0
20-04 18:33:14,10.638,2.003,87.359,0.0,0.0,0.0,0.0,0.0,540471296.0,262189056.0,1098379264.0,5240537088.0,64.0,0.0
20-04 18:33:15,12.0,0.500,87.500,0.0,0.0,0.0,0.0,0.0,540143616.0,262189056.0,1098379264.0,5240864768.0,0.0,0.0
20-04 18:33:16,11.750,0.875,87.375,0.0,0.0,0.0,0.0,0.0,539762688.0,262189056.0,1098379264.0,5241245696.0,64.0,70.0
20-04 18:33:17,11.750,0.750,87.125,0.375,0.0,0.0,0.0,159744.0,540119040.0,262189056.0,1098379264.0,5240889344.0,126.0,0.0
20-04 18:33:18,12.125,0.500,87.375,0.0,0.0,0.0,0.0,0.0,557150208.0,262189056.0,1098379264.0,5223858176.0,64.0,0.0
20-04 18:33:19,11.765,0.626,87.610,0.0,0.0,0.0,0.0,0.0,540311552.0,262189056.0,1098379264.0,5240696832.0,0.0,0.0
20-04 18:33:20,11.875,0.750,87.375,0.0,0.0,0.0,0.0,0.0,541581312.0,262189056.0,1098379264.0,5239427072.0,64.0,70.0
20-04 18:33:21,11.750,0.750,87.500,0.0,0.0,0.0,0.0,0.0,541458432.0,262189056.0,1098379264.0,5239549952.0,126.0,0.0
20-04 18:33:22,11.750,0.750,87.500,0.0,0.0,0.0,0.0,0.0,541458432.0,262189056.0,1098379264.0,5239549952.0,64.0,0.0
20-04 18:33:23,11.905,0.501,87.218,0.376,0.0,0.0,0.0,28672.0,541458432.0,262189056.0,1098379264.0,5239549952.0,0.0,0.0
20-04 18:33:24,11.875,0.625,87.500,0.0,0.0,0.0,0.0,0.0,541458432.0,262189056.0,1098379264.0,5239549952.0,64.0,0.0
20-04 18:33:25,11.735,0.874,87.391,0.0,0.0,0.0,0.0,0.0,541458432.0,262189056.0,1098379264.0,5239549952.0,0.0,0.0
20-04 18:33:26,11.765,0.751,87.484,0.0,0.0,0.0,0.0,0.0,541458432.0,262189056.0,1098379264.0,5239549952.0,64.0,0.0
20-04 18:33:27,12.0,0.500,87.500,0.0,0.0,0.0,0.0,0.0,541458432.0,262189056.0,1098379264.0,5239549952.0,0.0,0.0
20-04 18:33:28,11.890,0.501,87.610,0.0,0.0,0.0,0.0,0.0,541458432.0,262189056.0,1098379264.0,5239549952.0,64.0,0.0
20-04 18:33:29,11.765,0.751,87.234,0.250,0.0,0.0,0.0,20480.0,541458432.0,262189056.0,1098379264.0,5239549952.0,0.0,0.0
20-04 18:33:30,12.0,0.500,87.500,0.0,0.0,0.0,0.0,0.0,543936512.0,262189056.0,1098379264.0,5237071872.0,64.0,0.0
20-04 18:33:31,11.890,0.626,87.484,0.0,0.0,0.0,0.0,0.0,527765504.0,262189056.0,1098379264.0,5253242880.0,0.0,0.0
20-04 18:33:32,11.750,0.750,87.500,0.0,0.0,0.0,0.0,0.0,541458432.0,262189056.0,1098379264.0,5239549952.0,64.0,0.0
20-04 18:33:33,11.750,0.750,87.500,0.0,0.0,0.0,0.0,0.0,540950528.0,262189056.0,1098379264.0,5240057856.0,0.0,0.0
20-04 18:33:34,11.750,0.750,87.375,0.125,0.0,0.0,0.0,0.0,541585408.0,262189056.0,1098379264.0,5239422976.0,64.0,0.0
20-04 18:33:35,12.030,0.376,87.343,0.251,0.0,0.0,0.0,12288.0,541454336.0,262193152.0,1098379264.0,5239549952.0,0.0,0.0
20-04 18:33:36,12.250,0.250,87.500,0.0,0.0,0.0,0.0,0.0,540946432.0,262193152.0,1098379264.0,5240057856.0,64.0,0.0
20-04 18:33:37,11.875,0.625,85.625,1.875,0.0,0.0,0.0,4096.0,541454336.0,262193152.0,1098379264.0,5239549952.0,0.0,0.0
20-04 18:33:38,11.765,0.876,86.233,1.126,0.0,0.0,0.0,327680.0,541396992.0,262193152.0,1098379264.0,5239607296.0,64.0,0.0
20-04 18:33:39,12.110,0.499,87.391,0.0,0.0,0.0,0.0,0.0,541085696.0,262193152.0,1098379264.0,5239918592.0,0.0,0.0
20-04 18:33:40,11.640,0.876,87.484,0.0,0.0,0.0,0.0,0.0,540831744.0,262193152.0,1098379264.0,5240172544.0,64.0,0.0
20-04 18:33:41,12.125,0.500,87.125,0.250,0.0,0.0,0.0,32768.0,541462528.0,262197248.0,1098379264.0,5239537664.0,0.0,0.0
20-04 18:33:42,12.0,0.500,87.500,0.0,0.0,0.0,0.0,0.0,541204480.0,262197248.0,1098383360.0,5239791616.0,0.0,0.0
20-04 18:33:43,11.625,0.875,87.500,0.0,0.0,0.0,0.0,102400.0,551436288.0,262197248.0,1098383360.0,5229559808.0,64.0,0.0
20-04 18:33:44,11.765,0.751,87.484,0.0,0.0,0.0,0.0,0.0,533643264.0,262197248.0,1098383360.0,5247352832.0,0.0,0.0
20-04 18:33:45,11.875,0.625,87.500,0.0,0.0,0.0,0.0,0.0,540696576.0,262197248.0,1098383360.0,5240299520.0,64.0,0.0
20-04 18:33:46,11.875,0.750,87.375,0.0,0.0,0.0,0.0,0.0,541331456.0,262197248.0,1098383360.0,5239664640.0,0.0,0.0
