"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_int_sign/cauchy_rsa_sha_512/microbench-encode-4MB-2.csv",,,,"Date:","19 Apr 2016 22:22:35 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 22:22:36,7.220,1.283,90.785,0.711,0.0,0.001,51589.754,196681.108,369930240.0,182808576.0,1082392576.0,5506445312.0,0.0,0.0
19-04 22:22:37,5.845,6.099,84.879,3.177,0.0,0.0,0.0,716800.0,400896000.0,182870016.0,1082351616.0,5475459072.0,572.0,90.0
19-04 22:22:38,6.140,6.391,87.469,0.0,0.0,0.0,0.0,0.0,434442240.0,182870016.0,1082675200.0,5441589248.0,566.0,168.0
19-04 22:22:39,10.889,1.627,87.484,0.0,0.0,0.0,0.0,962560.0,452145152.0,182870016.0,1082777600.0,5423783936.0,532.0,250.0
19-04 22:22:40,11.500,1.125,87.375,0.0,0.0,0.0,0.0,0.0,452001792.0,182870016.0,1082777600.0,5423927296.0,470.0,0.0
19-04 22:22:41,11.278,1.128,87.594,0.0,0.0,0.0,0.0,0.0,451575808.0,182870016.0,1082777600.0,5424353280.0,240.0,0.0
19-04 22:22:42,11.500,1.0,87.500,0.0,0.0,0.0,0.0,0.0,452677632.0,182870016.0,1082777600.0,5423251456.0,304.0,0.0
19-04 22:22:43,11.139,1.377,87.109,0.375,0.0,0.0,0.0,172032.0,451915776.0,182882304.0,1082777600.0,5424001024.0,726.0,70.0
19-04 22:22:44,11.250,1.375,87.375,0.0,0.0,0.0,0.0,57344.0,451108864.0,182882304.0,1082777600.0,5424807936.0,244.0,0.0
19-04 22:22:45,11.264,1.126,87.610,0.0,0.0,0.0,0.0,0.0,451469312.0,182882304.0,1082777600.0,5424447488.0,180.0,0.0
19-04 22:22:46,11.389,1.126,87.484,0.0,0.0,0.0,0.0,0.0,451883008.0,182882304.0,1082777600.0,5424033792.0,484.0,0.0
19-04 22:22:47,9.787,1.631,88.331,0.251,0.0,0.0,0.0,16384.0,384311296.0,182886400.0,1082773504.0,5491605504.0,1314.0,718.0
