"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/confd_sign/xor_rsa_sha_512/microbench-encode-16MB-10.csv",,,,"Date:","20 Apr 2016 17:24:47 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
20-04 17:24:47,1.924,0.357,97.563,0.155,0.0,0.000,8445.755,39107.028,407498752.0,258756608.0,1098129408.0,5377191936.0,0.0,0.0
20-04 17:24:48,6.700,5.815,84.576,2.908,0.0,0.0,0.0,614400.0,440565760.0,258764800.0,1098268672.0,5343977472.0,166.0,258.0
20-04 17:24:49,6.625,5.875,87.500,0.0,0.0,0.0,0.0,0.0,895336448.0,258764800.0,1098493952.0,4888981504.0,372.0,250.0
20-04 17:24:50,10.526,1.880,87.594,0.0,0.0,0.0,0.0,0.0,999448576.0,258764800.0,1098493952.0,4784869376.0,458.0,0.0
20-04 17:24:51,12.265,0.250,87.484,0.0,0.0,0.0,0.0,0.0,1010966528.0,258764800.0,1098457088.0,4773388288.0,64.0,0.0
20-04 17:24:52,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,1023541248.0,258764800.0,1098457088.0,4760813568.0,0.0,0.0
20-04 17:24:53,12.360,0.250,87.266,0.125,0.0,0.0,0.0,176128.0,1037230080.0,258764800.0,1098457088.0,4747124736.0,64.0,70.0
20-04 17:24:54,12.125,0.375,87.500,0.0,0.0,0.0,0.0,0.0,1049808896.0,258764800.0,1098457088.0,4734545920.0,126.0,0.0
20-04 17:24:55,12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,1062514688.0,258764800.0,1098457088.0,4721840128.0,64.0,0.0
20-04 17:24:56,12.390,0.0,87.610,0.0,0.0,0.0,0.0,4096.0,1077145600.0,258764800.0,1098457088.0,4707209216.0,0.0,0.0
20-04 17:24:57,12.469,0.249,87.282,0.0,0.0,0.0,0.0,0.0,1089396736.0,258764800.0,1098457088.0,4694958080.0,64.0,70.0
20-04 17:24:58,12.265,0.125,87.610,0.0,0.0,0.0,0.0,0.0,1101406208.0,258764800.0,1098457088.0,4682948608.0,126.0,0.0
20-04 17:24:59,12.500,0.0,87.125,0.375,0.0,0.0,0.0,12288.0,1114304512.0,258764800.0,1098457088.0,4670050304.0,64.0,0.0
20-04 17:25:00,12.390,0.125,87.484,0.0,0.0,0.0,0.0,0.0,1125552128.0,258764800.0,1098457088.0,4658802688.0,0.0,0.0
20-04 17:25:01,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,912855040.0,258764800.0,1098461184.0,4871495680.0,64.0,0.0
20-04 17:25:02,10.889,1.627,87.484,0.0,0.0,0.0,0.0,0.0,955928576.0,258764800.0,1098461184.0,4828422144.0,120.0,0.0
20-04 17:25:03,11.375,1.125,87.500,0.0,0.0,0.0,0.0,0.0,888918016.0,258764800.0,1098461184.0,4895432704.0,244.0,0.0
20-04 17:25:04,11.250,1.250,87.0,0.500,0.0,0.0,0.0,20480.0,917934080.0,258764800.0,1098461184.0,4866416640.0,180.0,0.0
