"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/confd_int_sign/xor_rsa_sha_512/microbench-encode-64MB-9.csv",,,,"Date:","19 Apr 2016 21:25:28 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 21:25:28,6.163,0.980,92.088,0.768,0.0,0.001,72350.259,227464.603,335106048.0,152035328.0,1071456256.0,5582979072.0,0.0,0.0
19-04 21:25:29,6.242,5.732,84.968,3.057,0.0,0.0,0.0,573440.0,366915584.0,152068096.0,1071534080.0,5551058944.0,534.0,168.0
19-04 21:25:30,6.399,5.897,87.704,0.0,0.0,0.0,0.0,0.0,1128030208.0,152068096.0,1071603712.0,4789874688.0,416.0,250.0
19-04 21:25:31,6.125,6.375,87.500,0.0,0.0,0.0,0.0,0.0,1498624000.0,152068096.0,1071702016.0,4419182592.0,226.0,90.0
19-04 21:25:32,7.0,5.750,87.250,0.0,0.0,0.0,0.0,434176.0,1867362304.0,152068096.0,1071702016.0,4050444288.0,64.0,0.0
19-04 21:25:33,6.0,6.500,87.500,0.0,0.0,0.0,0.0,0.0,2230640640.0,152068096.0,1071702016.0,3687165952.0,0.0,0.0
19-04 21:25:34,6.305,5.422,88.146,0.126,0.0,0.0,0.0,167936.0,2561847296.0,152076288.0,1071718400.0,3355934720.0,126.0,70.0
19-04 21:25:35,12.265,0.250,87.484,0.0,0.0,0.0,0.0,0.0,2574385152.0,152076288.0,1071718400.0,3343396864.0,64.0,0.0
19-04 21:25:36,12.250,0.250,87.500,0.0,0.0,0.0,0.0,0.0,2587402240.0,152076288.0,1071718400.0,3330379776.0,0.0,0.0
19-04 21:25:37,12.484,0.125,87.391,0.0,0.0,0.0,0.0,0.0,2600042496.0,152076288.0,1071718400.0,3317739520.0,64.0,0.0
19-04 21:25:38,12.390,0.125,87.484,0.0,0.0,0.0,0.0,0.0,2614460416.0,152076288.0,1071726592.0,3303313408.0,126.0,70.0
19-04 21:25:39,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,2628628480.0,152076288.0,1071726592.0,3289145344.0,64.0,0.0
19-04 21:25:40,12.375,0.125,86.875,0.625,0.0,0.0,0.0,16384.0,2639937536.0,152080384.0,1071722496.0,3277836288.0,0.0,0.0
19-04 21:25:41,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,2653847552.0,152080384.0,1071726592.0,3263922176.0,64.0,0.0
19-04 21:25:42,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,2666491904.0,152080384.0,1071726592.0,3251277824.0,0.0,0.0
19-04 21:25:43,12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,2679009280.0,152080384.0,1071726592.0,3238760448.0,64.0,0.0
19-04 21:25:44,12.265,0.125,87.610,0.0,0.0,0.0,0.0,0.0,2692796416.0,152080384.0,1071726592.0,3224973312.0,0.0,0.0
19-04 21:25:45,12.235,0.375,86.642,0.749,0.0,0.0,0.0,20480.0,2705313792.0,152088576.0,1071718400.0,3212455936.0,64.0,0.0
19-04 21:25:46,12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,2718015488.0,152088576.0,1071726592.0,3199746048.0,0.0,0.0
19-04 21:25:47,12.265,0.125,87.610,0.0,0.0,0.0,0.0,0.0,2730532864.0,152088576.0,1071726592.0,3187228672.0,64.0,0.0
19-04 21:25:48,12.360,0.250,87.391,0.0,0.0,0.0,0.0,0.0,2742546432.0,152088576.0,1071726592.0,3175215104.0,0.0,0.0
19-04 21:25:49,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,2757353472.0,152088576.0,1071726592.0,3160408064.0,64.0,0.0
19-04 21:25:50,12.265,0.125,86.859,0.751,0.0,0.0,0.0,12288.0,2769870848.0,152096768.0,1071718400.0,3147890688.0,0.0,0.0
19-04 21:25:51,12.390,0.125,87.484,0.0,0.0,0.0,0.0,4096.0,2782445568.0,152096768.0,1071726592.0,3135307776.0,64.0,0.0
19-04 21:25:52,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,2794455040.0,152096768.0,1071726592.0,3123298304.0,0.0,0.0
19-04 21:25:53,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,2807037952.0,152096768.0,1071726592.0,3110715392.0,64.0,0.0
