"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/confd_int_sign/xor_rsa_sha_512/microbench-encode-64MB-6.csv",,,,"Date:","20 Apr 2016 17:13:17 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
20-04 17:13:17,1.902,0.315,97.643,0.140,0.0,0.000,8523.543,39754.854,391659520.0,256499712.0,1094955008.0,5398462464.0,0.0,0.0
20-04 17:13:18,6.337,6.210,84.791,2.662,0.0,0.0,0.0,565248.0,424984576.0,256516096.0,1095225344.0,5364850688.0,396.0,258.0
20-04 17:13:19,5.882,6.633,87.484,0.0,0.0,0.0,0.0,0.0,1199583232.0,256516096.0,1095303168.0,4590174208.0,142.0,160.0
20-04 17:13:20,6.492,6.117,87.391,0.0,0.0,0.0,0.0,0.0,1562537984.0,256516096.0,1095245824.0,4227276800.0,522.0,90.0
20-04 17:13:21,7.018,5.514,87.469,0.0,0.0,0.0,0.0,0.0,1923616768.0,256516096.0,1095278592.0,3866165248.0,0.0,0.0
20-04 17:13:22,6.508,6.008,87.484,0.0,0.0,0.0,0.0,0.0,2286768128.0,256516096.0,1095278592.0,3503013888.0,64.0,0.0
20-04 17:13:23,7.062,4.792,88.146,0.0,0.0,0.0,0.0,147456.0,2618810368.0,256520192.0,1095274496.0,3170971648.0,0.0,70.0
20-04 17:13:24,12.360,0.250,87.391,0.0,0.0,0.0,0.0,0.0,2630746112.0,256520192.0,1095274496.0,3159035904.0,250.0,0.0
20-04 17:13:25,12.125,0.375,87.500,0.0,0.0,0.0,0.0,0.0,2642808832.0,256520192.0,1095274496.0,3146973184.0,60.0,0.0
20-04 17:13:26,12.250,0.250,87.500,0.0,0.0,0.0,0.0,0.0,2656051200.0,256520192.0,1095274496.0,3133730816.0,124.0,0.0
20-04 17:13:27,12.390,0.125,87.484,0.0,0.0,0.0,0.0,0.0,2668888064.0,256520192.0,1095274496.0,3120893952.0,60.0,70.0
20-04 17:13:28,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,2681335808.0,256520192.0,1095278592.0,3108442112.0,250.0,0.0
20-04 17:13:29,12.250,0.250,87.250,0.250,0.0,0.0,0.0,12288.0,2695245824.0,256528384.0,1095274496.0,3094528000.0,162.0,0.0
20-04 17:13:30,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,2706173952.0,256528384.0,1095274496.0,3083599872.0,166.0,0.0
20-04 17:13:31,12.250,0.250,87.500,0.0,0.0,0.0,0.0,0.0,2720464896.0,256528384.0,1095278592.0,3069304832.0,162.0,0.0
20-04 17:13:32,12.516,0.0,87.484,0.0,0.0,0.0,0.0,8192.0,2732982272.0,256528384.0,1095278592.0,3056787456.0,286.0,0.0
20-04 17:13:33,12.250,0.250,87.500,0.0,0.0,0.0,0.0,0.0,2743435264.0,256528384.0,1095278592.0,3046334464.0,222.0,0.0
20-04 17:13:34,12.390,0.125,86.859,0.626,0.0,0.0,0.0,28672.0,2757287936.0,256536576.0,1095270400.0,3032481792.0,286.0,0.0
20-04 17:13:35,12.390,0.125,87.484,0.0,0.0,0.0,0.0,0.0,2769797120.0,256536576.0,1095278592.0,3019964416.0,120.0,0.0
20-04 17:13:36,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,2782314496.0,256536576.0,1095278592.0,3007447040.0,184.0,0.0
20-04 17:13:37,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,2794962944.0,256536576.0,1095278592.0,2994798592.0,120.0,0.0
20-04 17:13:38,12.390,0.125,87.484,0.0,0.0,0.0,0.0,0.0,2807607296.0,256536576.0,1095278592.0,2982154240.0,124.0,0.0
20-04 17:13:39,12.484,0.0,86.642,0.874,0.0,0.0,0.0,12288.0,2818347008.0,256536576.0,1095278592.0,2971414528.0,60.0,0.0
20-04 17:13:40,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,2832707584.0,256536576.0,1095278592.0,2957053952.0,124.0,0.0
20-04 17:13:41,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,2843320320.0,256536576.0,1095278592.0,2946441216.0,60.0,0.0
20-04 17:13:42,12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,2858029056.0,256536576.0,1095278592.0,2931732480.0,124.0,0.0
20-04 17:13:43,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,2868514816.0,256536576.0,1095278592.0,2921246720.0,0.0,0.0
20-04 17:13:44,12.250,0.250,86.750,0.750,0.0,0.0,0.0,12288.0,2882875392.0,256540672.0,1095274496.0,2906886144.0,64.0,0.0
20-04 17:13:45,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,2895458304.0,256540672.0,1095274496.0,2894303232.0,0.0,0.0
20-04 17:13:46,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,2908102656.0,256540672.0,1095274496.0,2881658880.0,64.0,0.0
20-04 17:13:47,12.390,0.250,87.359,0.0,0.0,0.0,0.0,319488.0,2919243776.0,256540672.0,1095278592.0,2870513664.0,0.0,0.0
20-04 17:13:48,12.250,0.250,87.500,0.0,0.0,0.0,0.0,0.0,2932047872.0,256540672.0,1095278592.0,2857709568.0,64.0,0.0
20-04 17:13:49,12.406,0.125,86.967,0.501,0.0,0.0,0.0,28672.0,2943930368.0,256540672.0,1095278592.0,2845827072.0,0.0,0.0
20-04 17:13:50,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,2956513280.0,256540672.0,1095278592.0,2833244160.0,64.0,0.0
20-04 17:13:51,12.390,0.0,87.610,0.0,0.0,0.0,0.0,0.0,2968956928.0,256540672.0,1095282688.0,2820796416.0,0.0,0.0
20-04 17:13:52,12.516,0.0,87.484,0.0,0.0,0.0,0.0,102400.0,2981163008.0,256540672.0,1095282688.0,2808590336.0,64.0,0.0
20-04 17:13:53,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,2993745920.0,256540672.0,1095282688.0,2796007424.0,0.0,0.0
20-04 17:13:54,12.250,0.250,86.500,1.0,0.0,0.0,0.0,40960.0,3006328832.0,256544768.0,1095278592.0,2783424512.0,64.0,0.0
20-04 17:13:55,12.484,0.125,87.391,0.0,0.0,0.0,0.0,0.0,3018907648.0,256544768.0,1095282688.0,2770841600.0,0.0,0.0
20-04 17:13:56,12.406,0.0,87.594,0.0,0.0,0.0,0.0,0.0,3031552000.0,256544768.0,1095282688.0,2758197248.0,64.0,0.0
20-04 17:13:57,12.500,0.250,87.250,0.0,0.0,0.0,0.0,0.0,3044335616.0,256544768.0,1095282688.0,2745413632.0,0.0,0.0
20-04 17:13:58,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,3056918528.0,256544768.0,1095282688.0,2732830720.0,64.0,0.0
20-04 17:13:59,12.265,0.250,86.859,0.626,0.0,0.0,0.0,12288.0,3069501440.0,256544768.0,1095282688.0,2720247808.0,0.0,0.0
20-04 17:14:00,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,3081961472.0,256544768.0,1095282688.0,2707787776.0,64.0,0.0
20-04 17:14:01,12.265,0.125,87.610,0.0,0.0,0.0,0.0,0.0,3094544384.0,256544768.0,1095282688.0,2695204864.0,0.0,0.0
20-04 17:14:02,12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,3107127296.0,256544768.0,1095282688.0,2682621952.0,64.0,0.0
20-04 17:14:03,12.484,0.125,87.391,0.0,0.0,0.0,0.0,0.0,3119710208.0,256544768.0,1095282688.0,2670039040.0,0.0,0.0
20-04 17:14:04,12.250,0.250,86.750,0.750,0.0,0.0,0.0,12288.0,3131146240.0,256548864.0,1095278592.0,2658603008.0,64.0,0.0
20-04 17:14:05,12.390,0.0,87.610,0.0,0.0,0.0,0.0,0.0,3144110080.0,256548864.0,1095278592.0,2645639168.0,0.0,0.0
20-04 17:14:06,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,3156692992.0,256548864.0,1095278592.0,2633056256.0,64.0,0.0
20-04 17:14:07,12.516,0.250,87.234,0.0,0.0,0.0,0.0,0.0,3158827008.0,256548864.0,1095282688.0,2630918144.0,0.0,0.0
20-04 17:14:08,12.250,0.250,87.500,0.0,0.0,0.0,0.0,0.0,2652844032.0,256548864.0,1095282688.0,3136901120.0,64.0,0.0
20-04 17:14:09,10.638,1.752,86.984,0.626,0.0,0.0,0.0,12288.0,2163683328.0,256548864.0,1095286784.0,3626057728.0,0.0,0.0
20-04 17:14:10,11.750,0.750,87.500,0.0,0.0,0.0,0.0,0.0,2313007104.0,256548864.0,1095286784.0,3476733952.0,64.0,0.0
20-04 17:14:11,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,2406244352.0,256548864.0,1095286784.0,3383496704.0,0.0,0.0
20-04 17:14:12,10.889,1.627,87.484,0.0,0.0,0.0,0.0,0.0,2488336384.0,256548864.0,1095286784.0,3301404672.0,64.0,0.0
20-04 17:14:13,10.875,1.625,87.500,0.0,0.0,0.0,0.0,0.0,2231590912.0,256548864.0,1095286784.0,3558150144.0,0.0,0.0
20-04 17:14:14,11.236,1.248,86.767,0.749,0.0,0.0,0.0,16384.0,2351456256.0,256557056.0,1095278592.0,3438284800.0,130.0,0.0
20-04 17:14:15,10.638,1.877,87.484,0.0,0.0,0.0,0.0,0.0,2465218560.0,256557056.0,1095286784.0,3324514304.0,0.0,0.0
20-04 17:14:16,10.763,1.627,87.610,0.0,0.0,0.0,0.0,0.0,2165047296.0,256557056.0,1095286784.0,3624685568.0,64.0,0.0
20-04 17:14:17,11.640,1.001,87.359,0.0,0.0,0.0,0.0,0.0,2327846912.0,256557056.0,1095286784.0,3461885952.0,0.0,0.0
20-04 17:14:18,10.889,1.627,87.484,0.0,0.0,0.0,0.0,0.0,2441744384.0,256557056.0,1095286784.0,3347988480.0,64.0,0.0
20-04 17:14:19,11.125,1.375,86.625,0.875,0.0,0.0,0.0,12288.0,2540097536.0,256561152.0,1095286784.0,3249631232.0,0.0,0.0
20-04 17:14:20,10.889,1.627,87.484,0.0,0.0,0.0,0.0,0.0,2305748992.0,256561152.0,1095286784.0,3483979776.0,64.0,0.0
