"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_sign/xor_rsa_sha_512/microbench-encode-64MB-6.csv",,,,"Date:","19 Apr 2016 23:02:30 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 23:02:30,7.541,1.463,90.199,0.797,0.0,0.001,43014.203,194208.185,389255168.0,194211840.0,1088778240.0,5469331456.0,0.0,0.0
19-04 23:02:31,7.197,5.934,83.712,3.157,0.0,0.0,0.0,602112.0,421167104.0,194277376.0,1088737280.0,5437394944.0,718.0,90.0
19-04 23:02:32,1.250,11.250,87.500,0.0,0.0,0.0,0.0,0.0,438194176.0,194277376.0,1089007616.0,5420097536.0,532.0,168.0
19-04 23:02:33,0.0,12.516,87.484,0.0,0.0,0.0,0.0,0.0,448856064.0,194277376.0,1089060864.0,5409382400.0,410.0,250.0
19-04 23:02:34,0.0,12.625,87.375,0.0,0.0,0.0,0.0,0.0,461271040.0,194277376.0,1089105920.0,5396922368.0,120.0,0.0
19-04 23:02:35,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,471756800.0,194277376.0,1089105920.0,5386436608.0,244.0,0.0
19-04 23:02:36,0.0,12.516,87.484,0.0,0.0,0.0,0.0,0.0,484315136.0,194277376.0,1089105920.0,5373878272.0,366.0,0.0
19-04 23:02:37,1.625,10.875,87.375,0.125,0.0,0.0,0.0,172032.0,507256832.0,194285568.0,1089097728.0,5350936576.0,364.0,70.0
19-04 23:02:38,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,611950592.0,194285568.0,1089110016.0,5246230528.0,660.0,0.0
19-04 23:02:39,10.763,1.752,87.484,0.0,0.0,0.0,0.0,4096.0,726323200.0,194285568.0,1089110016.0,5131857920.0,664.0,0.0
19-04 23:02:40,11.250,1.250,87.500,0.0,0.0,0.0,0.0,0.0,844566528.0,194285568.0,1089110016.0,5013614592.0,846.0,0.0
19-04 23:02:41,9.637,2.879,87.484,0.0,0.0,0.0,0.0,0.0,766418944.0,194285568.0,1089110016.0,5091762176.0,664.0,70.0
19-04 23:02:42,10.013,2.378,86.859,0.751,0.0,0.0,0.0,16384.0,900751360.0,194293760.0,1089110016.0,4957421568.0,480.0,0.0
19-04 23:02:43,10.250,2.250,87.500,0.0,0.0,0.0,0.0,0.0,865546240.0,194293760.0,1089110016.0,4992626688.0,184.0,0.0
19-04 23:02:44,10.0,2.625,87.375,0.0,0.0,0.0,0.0,151552.0,820666368.0,194293760.0,1089110016.0,5037506560.0,240.0,0.0
19-04 23:02:45,10.138,2.253,87.610,0.0,0.0,0.0,0.0,651264.0,817233920.0,194293760.0,1089110016.0,5040939008.0,424.0,0.0
19-04 23:02:46,10.750,1.875,87.375,0.0,0.0,0.0,0.0,0.0,865468416.0,194293760.0,1089110016.0,4992704512.0,420.0,0.0
19-04 23:02:47,10.013,2.378,87.610,0.0,0.0,0.0,0.0,0.0,827592704.0,194293760.0,1089110016.0,5030580224.0,424.0,0.0
19-04 23:02:48,10.500,2.125,87.125,0.250,0.0,0.0,0.0,20480.0,865435648.0,194293760.0,1089110016.0,4992737280.0,420.0,0.0
