"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_sign/xor_rsa_sha_512/microbench-encode-4MB-9.csv",,,,"Date:","19 Apr 2016 22:50:00 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 22:50:00,7.467,1.387,90.352,0.794,0.0,0.001,45379.282,193500.008,387174400.0,187731968.0,1085788160.0,5480882176.0,0.0,0.0
19-04 22:50:01,6.321,6.953,84.197,2.528,0.0,0.0,0.0,704512.0,415916032.0,187781120.0,1085812736.0,5452066816.0,1018.0,168.0
19-04 22:50:02,7.259,5.257,87.484,0.0,0.0,0.0,0.0,0.0,446599168.0,187781120.0,1086144512.0,5421051904.0,772.0,340.0
19-04 22:50:03,11.765,1.252,86.984,0.0,0.0,0.0,0.0,147456.0,477114368.0,187781120.0,1086091264.0,5390589952.0,4000.0,2718.0
19-04 22:50:04,10.763,1.877,87.359,0.0,0.0,0.0,0.0,0.0,477478912.0,187781120.0,1086095360.0,5390221312.0,240.0,0.0
19-04 22:50:05,13.693,3.392,82.915,0.0,0.0,0.0,0.0,0.0,480120832.0,187781120.0,1086394368.0,5387280384.0,2074.0,1212.0
19-04 22:50:06,10.276,2.130,87.594,0.0,0.0,0.0,0.0,0.0,480366592.0,187781120.0,1086406656.0,5387022336.0,1326.0,580.0
19-04 22:50:07,10.638,2.003,86.984,0.375,0.0,0.0,0.0,212992.0,480468992.0,187781120.0,1086406656.0,5386919936.0,1426.0,1006.0
19-04 22:50:08,9.950,2.393,87.280,0.378,0.0,0.0,0.0,73728.0,398241792.0,187781120.0,1086406656.0,5469147136.0,1.84467440737e+19,1.84467440737e+19
