"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_sign/xor_rsa_sha_512/microbench-encode-16MB-1.csv",,,,"Date:","19 Apr 2016 22:50:28 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 22:50:28,7.466,1.391,90.345,0.798,0.0,0.001,45285.211,194412.388,380461056.0,188014592.0,1086062592.0,5487038464.0,0.0,0.0
19-04 22:50:29,6.566,5.808,84.343,3.283,0.0,0.0,0.0,696320.0,413396992.0,188063744.0,1086246912.0,5453869056.0,612.0,180.0
19-04 22:50:30,0.750,11.750,87.500,0.0,0.0,0.0,0.0,0.0,428707840.0,188063744.0,1086316544.0,5438488576.0,698.0,78.0
19-04 22:50:31,4.750,7.875,87.375,0.0,0.0,0.0,0.0,0.0,479141888.0,188063744.0,1086443520.0,5387927552.0,470.0,250.0
19-04 22:50:32,10.875,1.750,87.375,0.0,0.0,0.0,0.0,0.0,561266688.0,188063744.0,1086443520.0,5305802752.0,540.0,0.0
19-04 22:50:33,11.404,1.003,87.594,0.0,0.0,0.0,0.0,65536.0,577953792.0,188063744.0,1086443520.0,5289115648.0,304.0,0.0
19-04 22:50:34,11.264,1.252,87.234,0.250,0.0,0.0,0.0,188416.0,578641920.0,188063744.0,1086447616.0,5288423424.0,366.0,0.0
19-04 22:50:35,11.236,1.373,87.391,0.0,0.0,0.0,0.0,0.0,577880064.0,188063744.0,1086447616.0,5289185280.0,304.0,70.0
19-04 22:50:36,11.389,1.001,87.610,0.0,0.0,0.0,0.0,0.0,568930304.0,188063744.0,1086447616.0,5298135040.0,180.0,0.0
19-04 22:50:37,11.514,1.001,87.484,0.0,0.0,0.0,0.0,0.0,560480256.0,188063744.0,1086447616.0,5306585088.0,364.0,0.0
19-04 22:50:38,11.250,1.250,87.500,0.0,0.0,0.0,0.0,20480.0,545705984.0,188063744.0,1086447616.0,5321359360.0,426.0,0.0
19-04 22:50:39,11.375,1.125,87.500,0.0,0.0,0.0,0.0,0.0,578048000.0,188063744.0,1086447616.0,5289017344.0,304.0,70.0
19-04 22:50:40,11.028,1.378,87.469,0.125,0.0,0.0,0.0,12288.0,577921024.0,188063744.0,1086447616.0,5289144320.0,240.0,0.0
19-04 22:50:41,11.500,1.125,87.375,0.0,0.0,0.0,0.0,0.0,579125248.0,188063744.0,1086447616.0,5287940096.0,424.0,0.0
19-04 22:50:42,11.014,1.377,87.610,0.0,0.0,0.0,0.0,0.0,561491968.0,188063744.0,1086447616.0,5305573376.0,300.0,0.0
19-04 22:50:43,11.0,1.500,87.500,0.0,0.0,0.0,0.0,131072.0,546242560.0,188063744.0,1086447616.0,5320822784.0,424.0,0.0
19-04 22:50:44,11.514,1.001,87.484,0.0,0.0,0.0,0.0,0.0,577986560.0,188063744.0,1086447616.0,5289078784.0,240.0,0.0
19-04 22:50:45,11.264,1.126,87.234,0.375,0.0,0.0,0.0,57344.0,578621440.0,188063744.0,1086447616.0,5288443904.0,184.0,0.0
19-04 22:50:46,11.236,1.373,87.391,0.0,0.0,0.0,0.0,0.0,577986560.0,188063744.0,1086447616.0,5289078784.0,60.0,0.0
19-04 22:50:47,11.028,1.378,87.594,0.0,0.0,0.0,0.0,0.0,561147904.0,188063744.0,1086447616.0,5305917440.0,364.0,0.0
19-04 22:50:48,11.250,1.250,87.500,0.0,0.0,0.0,0.0,40960.0,545898496.0,188063744.0,1086447616.0,5321166848.0,420.0,0.0
19-04 22:50:49,10.375,1.250,88.375,0.0,0.0,0.0,0.0,0.0,397664256.0,188063744.0,1086447616.0,5469401088.0,304.0,0.0
