"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_sign/xor_rsa_sha_512/microbench-decode-64MB-7.csv",,,,"Date:","20 Apr 2016 19:05:19 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
20-04 19:05:19,2.531,0.462,96.851,0.156,0.0,0.000,7857.447,37662.781,411664384.0,262946816.0,1099481088.0,5367484416.0,0.0,0.0
20-04 19:05:20,5.815,6.700,84.071,3.413,0.0,0.0,0.0,614400.0,442036224.0,262946816.0,1099771904.0,5336821760.0,332.0,168.0
20-04 19:05:21,0.626,11.890,87.484,0.0,0.0,0.0,0.0,0.0,456208384.0,262946816.0,1099804672.0,5322616832.0,142.0,250.0
20-04 19:05:22,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,468824064.0,262946816.0,1099804672.0,5310001152.0,522.0,90.0
20-04 19:05:23,0.125,12.625,87.250,0.0,0.0,0.0,0.0,0.0,480890880.0,262946816.0,1099800576.0,5297938432.0,0.0,0.0
20-04 19:05:24,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,493330432.0,262946816.0,1099800576.0,5285498880.0,64.0,0.0
20-04 19:05:25,0.0,12.500,86.750,0.750,0.0,0.0,0.0,4096.0,505913344.0,262946816.0,1099800576.0,5272915968.0,0.0,70.0
20-04 19:05:26,1.752,10.638,87.484,0.125,0.0,0.0,0.0,167936.0,532639744.0,262946816.0,1099804672.0,5246185472.0,190.0,0.0
20-04 19:05:27,11.500,1.125,87.375,0.0,0.0,0.0,0.0,0.0,634474496.0,262946816.0,1099804672.0,5144350720.0,0.0,0.0
20-04 19:05:28,10.138,2.253,87.610,0.0,0.0,0.0,0.0,0.0,748625920.0,262946816.0,1099804672.0,5030199296.0,64.0,0.0
20-04 19:05:29,10.875,1.625,87.500,0.0,0.0,0.0,0.0,0.0,815296512.0,262946816.0,1099804672.0,4963528704.0,0.0,70.0
20-04 19:05:30,10.112,2.497,87.391,0.0,0.0,0.0,0.0,0.0,796360704.0,262946816.0,1099804672.0,4982464512.0,190.0,0.0
20-04 19:05:31,9.398,3.008,87.093,0.501,0.0,0.0,0.0,12288.0,806592512.0,262946816.0,1099804672.0,4972232704.0,0.0,0.0
20-04 19:05:32,10.250,2.250,87.500,0.0,0.0,0.0,0.0,0.0,872681472.0,262946816.0,1099804672.0,4906143744.0,64.0,0.0
20-04 19:05:33,10.112,2.497,87.391,0.0,0.0,0.0,0.0,0.0,869740544.0,262946816.0,1099804672.0,4909084672.0,0.0,0.0
20-04 19:05:34,9.649,2.757,87.594,0.0,0.0,0.0,0.0,0.0,855662592.0,262946816.0,1099804672.0,4923162624.0,64.0,0.0
20-04 19:05:35,10.625,1.875,87.500,0.0,0.0,0.0,0.0,0.0,873074688.0,262946816.0,1099804672.0,4905750528.0,0.0,0.0
20-04 19:05:36,10.125,2.375,87.0,0.500,0.0,0.0,0.0,20480.0,840626176.0,262946816.0,1099804672.0,4938199040.0,64.0,0.0
20-04 19:05:37,10.250,2.250,87.500,0.0,0.0,0.0,0.0,0.0,872718336.0,262946816.0,1099804672.0,4906106880.0,0.0,0.0
20-04 19:05:38,11.028,1.378,87.594,0.0,0.0,0.0,0.0,0.0,763260928.0,262946816.0,1099804672.0,5015564288.0,64.0,0.0
20-04 19:05:39,9.625,2.875,87.500,0.0,0.0,0.0,0.0,0.0,882159616.0,262946816.0,1099804672.0,4896665600.0,0.0,0.0
20-04 19:05:40,10.125,2.375,87.500,0.0,0.0,0.0,0.0,0.0,873517056.0,262946816.0,1099804672.0,4905308160.0,64.0,0.0
20-04 19:05:41,10.500,1.875,86.875,0.750,0.0,0.0,0.0,12288.0,801009664.0,262946816.0,1099804672.0,4977815552.0,0.0,0.0
20-04 19:05:42,9.887,2.628,87.484,0.0,0.0,0.0,0.0,4096.0,806920192.0,262946816.0,1099804672.0,4971905024.0,64.0,0.0
20-04 19:05:43,10.750,1.875,87.375,0.0,0.0,0.0,0.0,0.0,872955904.0,262946816.0,1099804672.0,4905869312.0,0.0,0.0
20-04 19:05:44,10.375,2.125,87.500,0.0,0.0,0.0,0.0,0.0,867426304.0,262946816.0,1099804672.0,4911398912.0,64.0,0.0
20-04 19:05:45,10.125,2.375,87.500,0.0,0.0,0.0,0.0,0.0,851410944.0,262946816.0,1099804672.0,4927414272.0,0.0,0.0
20-04 19:05:46,10.902,1.504,86.967,0.627,0.0,0.0,0.0,12288.0,872849408.0,262946816.0,1099804672.0,4905975808.0,64.0,0.0
20-04 19:05:47,10.375,2.125,87.500,0.0,0.0,0.0,0.0,24576.0,838533120.0,262946816.0,1099804672.0,4940292096.0,0.0,0.0
20-04 19:05:48,10.013,2.503,87.484,0.0,0.0,0.0,0.0,0.0,872976384.0,262946816.0,1099804672.0,4905848832.0,64.0,0.0
20-04 19:05:49,10.500,2.0,87.500,0.0,0.0,0.0,0.0,0.0,763101184.0,262946816.0,1099804672.0,5015724032.0,0.0,0.0
20-04 19:05:50,9.649,2.757,87.594,0.0,0.0,0.0,0.0,0.0,877932544.0,262946816.0,1099804672.0,4900892672.0,64.0,0.0
20-04 19:05:51,10.375,2.125,87.0,0.500,0.0,0.0,0.0,36864.0,873353216.0,262946816.0,1099808768.0,4905467904.0,0.0,0.0
20-04 19:05:52,10.777,1.754,85.840,1.629,0.0,0.0,0.0,450560.0,796659712.0,262946816.0,1099808768.0,4982161408.0,64.0,0.0
20-04 19:05:53,9.387,3.004,87.610,0.0,0.0,0.0,0.0,0.0,806883328.0,262946816.0,1099808768.0,4971937792.0,0.0,0.0
20-04 19:05:54,11.0,1.625,87.375,0.0,0.0,0.0,0.0,0.0,872972288.0,262946816.0,1099808768.0,4905848832.0,64.0,0.0
20-04 19:05:55,10.375,2.125,87.500,0.0,0.0,0.0,0.0,0.0,863186944.0,262946816.0,1099808768.0,4915634176.0,0.0,0.0
20-04 19:05:56,10.0,2.500,86.750,0.750,0.0,0.0,0.0,49152.0,847171584.0,262946816.0,1099808768.0,4931649536.0,64.0,0.0
20-04 19:05:57,10.401,2.005,87.594,0.0,0.0,0.0,0.0,4096.0,872972288.0,262946816.0,1099808768.0,4905848832.0,0.0,0.0
