"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_int/aes_sha_512/microbench-encode-64MB-1.csv",,,,"Date:","19 Apr 2016 22:15:57 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 22:15:57,7.158,1.367,90.834,0.641,0.0,0.001,54519.928,210983.322,368861184.0,174141440.0,1080229888.0,5518344192.0,0.0,0.0
19-04 22:15:58,6.423,6.423,84.509,2.519,0.0,0.126,0.0,700416.0,404164608.0,174202880.0,1080213504.0,5482995712.0,470.0,180.0
19-04 22:15:59,0.375,12.140,87.484,0.0,0.0,0.0,0.0,0.0,418521088.0,174202880.0,1080569856.0,5468282880.0,428.0,78.0
19-04 22:16:00,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,428908544.0,174202880.0,1080578048.0,5457887232.0,882.0,160.0
19-04 22:16:01,0.0,12.641,87.359,0.0,0.0,0.0,0.0,0.0,441061376.0,174202880.0,1080561664.0,5445750784.0,240.0,90.0
19-04 22:16:02,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,453455872.0,174202880.0,1080561664.0,5433356288.0,304.0,0.0
19-04 22:16:03,0.0,12.625,87.375,0.0,0.0,0.0,0.0,0.0,463941632.0,174202880.0,1080561664.0,5422870528.0,360.0,0.0
19-04 22:16:04,2.003,10.388,87.359,0.250,0.0,0.0,0.0,155648.0,494907392.0,174202880.0,1080561664.0,5391904768.0,670.0,70.0
19-04 22:16:05,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,733327360.0,174202880.0,1080561664.0,5153484800.0,420.0,0.0
19-04 22:16:06,10.763,1.752,87.484,0.0,0.0,0.0,0.0,0.0,630571008.0,174202880.0,1080561664.0,5256241152.0,544.0,0.0
19-04 22:16:07,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,631115776.0,174202880.0,1080561664.0,5255696384.0,360.0,0.0
19-04 22:16:08,11.014,1.377,87.610,0.0,0.0,0.0,0.0,0.0,689262592.0,174202880.0,1080561664.0,5197549568.0,550.0,70.0
19-04 22:16:09,10.875,1.750,86.875,0.500,0.0,0.0,0.0,12288.0,697995264.0,174206976.0,1080561664.0,5188812800.0,120.0,0.0
19-04 22:16:10,11.264,1.252,87.484,0.0,0.0,0.0,0.0,0.0,697995264.0,174206976.0,1080561664.0,5188812800.0,244.0,0.0
19-04 22:16:11,10.889,1.502,87.610,0.0,0.0,0.0,0.0,0.0,631111680.0,174206976.0,1080561664.0,5255696384.0,300.0,0.0
19-04 22:16:12,11.375,1.125,87.500,0.0,0.0,0.0,0.0,0.0,630730752.0,174206976.0,1080561664.0,5256077312.0,244.0,0.0
19-04 22:16:13,11.264,1.252,87.484,0.0,0.0,0.0,0.0,0.0,631205888.0,174206976.0,1080561664.0,5255602176.0,420.0,0.0
19-04 22:16:14,10.625,1.875,86.875,0.625,0.0,0.0,0.0,20480.0,658526208.0,174211072.0,1080561664.0,5228277760.0,244.0,0.0
19-04 22:16:15,11.250,1.250,87.500,0.0,0.0,0.0,0.0,0.0,697991168.0,174211072.0,1080561664.0,5188812800.0,120.0,0.0
19-04 22:16:16,11.264,1.126,87.610,0.0,0.0,0.0,0.0,0.0,565174272.0,174211072.0,1080561664.0,5321629696.0,300.0,0.0
19-04 22:16:17,11.014,1.502,87.484,0.0,0.0,0.0,0.0,0.0,631169024.0,174211072.0,1080561664.0,5255634944.0,604.0,0.0
19-04 22:16:18,11.264,1.252,87.484,0.0,0.0,0.0,0.0,671744.0,657485824.0,174211072.0,1080561664.0,5229318144.0,420.0,0.0
19-04 22:16:19,10.986,1.623,87.141,0.250,0.0,0.0,0.0,12288.0,665583616.0,174219264.0,1080561664.0,5221212160.0,484.0,0.0
19-04 22:16:20,10.513,1.877,87.610,0.0,0.0,0.0,0.0,0.0,724176896.0,174219264.0,1080561664.0,5162618880.0,420.0,0.0
19-04 22:16:21,11.250,1.250,87.500,0.0,0.0,0.0,0.0,0.0,724557824.0,174219264.0,1080561664.0,5162237952.0,364.0,0.0
19-04 22:16:22,10.763,1.627,87.610,0.0,0.0,0.0,0.0,0.0,657260544.0,174219264.0,1080561664.0,5229535232.0,120.0,0.0
19-04 22:16:23,11.264,1.252,87.484,0.0,0.0,0.0,0.0,0.0,657354752.0,174219264.0,1080561664.0,5229441024.0,244.0,0.0
19-04 22:16:24,11.375,1.250,86.375,1.0,0.0,0.0,0.0,12288.0,657346560.0,174227456.0,1080561664.0,5229441024.0,420.0,0.0
19-04 22:16:25,10.401,2.005,87.594,0.0,0.0,0.0,0.0,0.0,675901440.0,174227456.0,1080561664.0,5210886144.0,304.0,0.0
19-04 22:16:26,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,724135936.0,174227456.0,1080561664.0,5162651648.0,540.0,0.0
19-04 22:16:27,11.250,1.250,87.500,0.0,0.0,0.0,0.0,0.0,724484096.0,174227456.0,1080561664.0,5162303488.0,544.0,0.0
19-04 22:16:28,10.763,1.752,87.484,0.0,0.0,0.0,0.0,147456.0,657309696.0,174227456.0,1080565760.0,5229473792.0,540.0,0.0
19-04 22:16:29,11.125,1.375,87.0,0.500,0.0,0.0,0.0,61440.0,657309696.0,174231552.0,1080565760.0,5229469696.0,244.0,0.0
19-04 22:16:30,10.875,1.625,87.500,0.0,0.0,0.0,0.0,0.0,660930560.0,174231552.0,1080565760.0,5225848832.0,420.0,0.0
19-04 22:16:31,10.250,2.250,87.500,0.0,0.0,0.0,0.0,0.0,724258816.0,174231552.0,1080565760.0,5162520576.0,244.0,0.0
19-04 22:16:32,11.139,1.377,87.484,0.0,0.0,0.0,0.0,0.0,724258816.0,174231552.0,1080565760.0,5162520576.0,240.0,0.0
19-04 22:16:33,10.889,1.502,87.610,0.0,0.0,0.0,0.0,86016.0,657309696.0,174231552.0,1080565760.0,5229469696.0,484.0,0.0
19-04 22:16:34,11.375,1.125,87.0,0.500,0.0,0.0,0.0,32768.0,657051648.0,174235648.0,1080565760.0,5229723648.0,240.0,0.0
19-04 22:16:35,11.139,1.377,87.484,0.0,0.0,0.0,0.0,0.0,657432576.0,174235648.0,1080565760.0,5229342720.0,484.0,0.0
19-04 22:16:36,10.375,2.125,87.500,0.0,0.0,0.0,0.0,0.0,684756992.0,174235648.0,1080565760.0,5202018304.0,780.0,0.0
19-04 22:16:37,11.111,1.498,87.391,0.0,0.0,0.0,0.0,0.0,724189184.0,174235648.0,1080565760.0,5162586112.0,244.0,0.0
19-04 22:16:38,11.153,1.253,87.594,0.0,0.0,0.0,0.0,0.0,724189184.0,174235648.0,1080565760.0,5162586112.0,300.0,0.0
19-04 22:16:39,10.750,1.750,86.875,0.625,0.0,0.0,0.0,12288.0,657367040.0,174235648.0,1080565760.0,5229408256.0,424.0,0.0
19-04 22:16:40,11.389,1.001,87.610,0.0,0.0,0.0,0.0,0.0,656859136.0,174235648.0,1080565760.0,5229916160.0,480.0,0.0
19-04 22:16:41,10.750,1.750,87.500,0.0,0.0,0.0,0.0,0.0,667533312.0,174235648.0,1080565760.0,5219241984.0,304.0,0.0
19-04 22:16:42,10.763,1.752,87.484,0.0,0.0,0.0,0.0,0.0,724537344.0,174235648.0,1080565760.0,5162237952.0,300.0,0.0
19-04 22:16:43,11.264,1.126,87.610,0.0,0.0,0.0,0.0,0.0,724123648.0,174235648.0,1080565760.0,5162651648.0,604.0,0.0
19-04 22:16:44,10.861,1.748,86.642,0.749,0.0,0.0,0.0,12288.0,657203200.0,174239744.0,1080565760.0,5229568000.0,360.0,0.0
19-04 22:16:45,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,657203200.0,174239744.0,1080565760.0,5229568000.0,364.0,0.0
19-04 22:16:46,10.902,1.504,87.594,0.0,0.0,0.0,0.0,0.0,657330176.0,174239744.0,1080565760.0,5229441024.0,300.0,0.0
19-04 22:16:47,10.375,2.125,87.500,0.0,0.0,0.0,0.0,0.0,679792640.0,174239744.0,1080565760.0,5206978560.0,184.0,0.0
19-04 22:16:48,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,724086784.0,174239744.0,1080565760.0,5162684416.0,120.0,0.0
19-04 22:16:49,11.264,1.252,86.859,0.626,0.0,0.0,0.0,12288.0,724250624.0,174239744.0,1080565760.0,5162520576.0,184.0,0.0
19-04 22:16:50,11.139,1.252,87.610,0.0,0.0,0.0,0.0,0.0,657461248.0,174239744.0,1080565760.0,5229309952.0,180.0,0.0
19-04 22:16:51,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,657428480.0,174239744.0,1080565760.0,5229342720.0,304.0,0.0
19-04 22:16:52,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,657936384.0,174239744.0,1080565760.0,5228834816.0,180.0,0.0
19-04 22:16:53,10.513,2.003,87.484,0.0,0.0,0.0,0.0,0.0,724250624.0,174239744.0,1080565760.0,5162520576.0,484.0,0.0
19-04 22:16:54,11.236,1.373,86.767,0.624,0.0,0.0,0.0,12288.0,724250624.0,174239744.0,1080565760.0,5162520576.0,180.0,0.0
19-04 22:16:55,10.763,1.627,87.610,0.0,0.0,0.0,0.0,0.0,656953344.0,174239744.0,1080565760.0,5229817856.0,184.0,0.0
19-04 22:16:56,11.139,1.377,87.484,0.0,0.0,0.0,0.0,0.0,657334272.0,174239744.0,1080565760.0,5229436928.0,60.0,0.0
19-04 22:16:57,11.236,1.373,87.391,0.0,0.0,0.0,0.0,0.0,657047552.0,174239744.0,1080565760.0,5229723648.0,424.0,0.0
19-04 22:16:58,10.513,1.877,87.610,0.0,0.0,0.0,0.0,0.0,675856384.0,174239744.0,1080565760.0,5210914816.0,360.0,0.0
19-04 22:16:59,10.889,1.627,86.859,0.626,0.0,0.0,0.0,12288.0,724594688.0,174243840.0,1080565760.0,5162172416.0,184.0,0.0
19-04 22:17:00,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,724213760.0,174243840.0,1080565760.0,5162553344.0,300.0,0.0
19-04 22:17:01,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,657391616.0,174243840.0,1080565760.0,5229375488.0,244.0,0.0
19-04 22:17:02,11.264,1.502,87.234,0.0,0.0,0.0,0.0,0.0,630136832.0,174243840.0,1080565760.0,5256630272.0,60.0,0.0
19-04 22:17:03,10.861,1.748,87.391,0.0,0.0,0.0,0.0,53248.0,690380800.0,174243840.0,1080565760.0,5196386304.0,184.0,0.0
19-04 22:17:04,10.289,2.133,86.324,1.255,0.0,0.0,0.0,45056.0,697040896.0,174252032.0,1080569856.0,5189713920.0,180.0,0.0
19-04 22:17:05,11.250,1.250,87.500,0.0,0.0,0.0,0.0,0.0,697413632.0,174252032.0,1080569856.0,5189341184.0,364.0,0.0
19-04 22:17:06,10.625,1.875,87.500,0.0,0.0,0.0,0.0,0.0,630243328.0,174252032.0,1080569856.0,5256511488.0,360.0,0.0
19-04 22:17:07,11.139,1.377,87.484,0.0,0.0,0.0,0.0,0.0,630083584.0,174252032.0,1080569856.0,5256671232.0,304.0,0.0
19-04 22:17:08,11.264,1.126,87.610,0.0,0.0,0.0,0.0,0.0,630083584.0,174252032.0,1080569856.0,5256671232.0,300.0,0.0
19-04 22:17:09,10.375,2.125,86.875,0.625,0.0,0.0,0.0,12288.0,644440064.0,174256128.0,1080569856.0,5242310656.0,244.0,0.0
19-04 22:17:10,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,696995840.0,174256128.0,1080569856.0,5189754880.0,240.0,0.0
19-04 22:17:11,11.264,1.252,87.484,0.0,0.0,0.0,0.0,0.0,696963072.0,174256128.0,1080569856.0,5189787648.0,424.0,0.0
19-04 22:17:12,10.875,1.625,87.500,0.0,0.0,0.0,0.0,0.0,629792768.0,174256128.0,1080569856.0,5256957952.0,240.0,0.0
19-04 22:17:13,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,630173696.0,174256128.0,1080569856.0,5256577024.0,364.0,0.0
19-04 22:17:14,10.889,1.627,86.859,0.626,0.0,0.0,0.0,12288.0,633536512.0,174260224.0,1080569856.0,5253210112.0,240.0,0.0
19-04 22:17:15,10.889,1.502,87.610,0.0,0.0,0.0,0.0,0.0,696926208.0,174260224.0,1080569856.0,5189820416.0,244.0,0.0
19-04 22:17:16,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,696926208.0,174260224.0,1080569856.0,5189820416.0,240.0,0.0
19-04 22:17:17,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,630136832.0,174260224.0,1080569856.0,5256609792.0,304.0,0.0
19-04 22:17:18,11.014,1.502,87.484,0.0,0.0,0.0,0.0,0.0,629985280.0,174260224.0,1080569856.0,5256761344.0,300.0,0.0
19-04 22:17:19,11.125,1.375,86.875,0.625,0.0,0.0,0.0,12288.0,630202368.0,174264320.0,1080569856.0,5256540160.0,424.0,0.0
19-04 22:17:20,10.487,2.122,87.391,0.0,0.0,0.0,0.0,0.0,657653760.0,174264320.0,1080569856.0,5229088768.0,600.0,0.0
19-04 22:17:21,10.902,1.504,87.594,0.0,0.0,0.0,0.0,0.0,697085952.0,174264320.0,1080569856.0,5189656576.0,484.0,0.0
19-04 22:17:22,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,697466880.0,174264320.0,1080569856.0,5189275648.0,480.0,0.0
19-04 22:17:23,10.875,1.625,87.500,0.0,0.0,0.0,0.0,0.0,630136832.0,174264320.0,1080569856.0,5256605696.0,364.0,0.0
19-04 22:17:24,10.889,1.627,86.859,0.626,0.0,0.0,0.0,12288.0,630255616.0,174272512.0,1080569856.0,5256478720.0,180.0,0.0
19-04 22:17:25,10.875,1.625,87.500,0.0,0.0,0.0,0.0,0.0,633876480.0,174272512.0,1080569856.0,5252857856.0,244.0,0.0
19-04 22:17:26,10.500,2.0,87.500,0.0,0.0,0.0,0.0,0.0,697044992.0,174272512.0,1080569856.0,5189689344.0,120.0,0.0
19-04 22:17:27,11.264,1.252,87.484,0.0,0.0,0.0,0.0,0.0,697012224.0,174272512.0,1080569856.0,5189722112.0,364.0,0.0
19-04 22:17:28,10.638,1.752,87.610,0.0,0.0,0.0,0.0,0.0,630222848.0,174272512.0,1080569856.0,5256511488.0,360.0,0.0
19-04 22:17:29,11.0,1.500,86.875,0.625,0.0,0.0,0.0,12288.0,630251520.0,174276608.0,1080569856.0,5256478720.0,484.0,0.0
19-04 22:17:30,9.079,3.026,87.011,0.883,0.0,0.0,0.0,81920.0,382144512.0,174276608.0,1080569856.0,5504585728.0,1.84467440737e+19,1.84467440737e+19
