"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_int/aes_sha_512/microbench-decode-4MB-7.csv",,,,"Date:","20 Apr 2016 18:12:52 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
20-04 18:12:52,2.021,0.366,97.506,0.107,0.0,0.000,8304.350,36828.190,383070208.0,244498432.0,1090777088.0,5423230976.0,0.0,0.0
20-04 18:12:53,6.944,6.187,84.470,2.399,0.0,0.0,0.0,589824.0,419229696.0,244514816.0,1090764800.0,5387067392.0,166.0,258.0
20-04 18:12:54,6.125,6.375,87.500,0.0,0.0,0.0,0.0,0.0,456957952.0,244514816.0,1090994176.0,5349109760.0,498.0,250.0
20-04 18:12:55,10.500,2.125,87.375,0.0,0.0,0.0,0.0,0.0,460369920.0,244514816.0,1091010560.0,5345681408.0,292.0,0.0
20-04 18:12:56,10.889,1.627,87.484,0.0,0.0,0.0,0.0,0.0,456417280.0,244514816.0,1091051520.0,5349593088.0,230.0,0.0
20-04 18:12:57,11.0,1.625,87.375,0.0,0.0,0.0,0.0,32768.0,457207808.0,244514816.0,1091084288.0,5348769792.0,0.0,0.0
20-04 18:12:58,11.0,1.500,87.125,0.375,0.0,0.0,0.0,180224.0,460251136.0,244518912.0,1091080192.0,5345726464.0,64.0,70.0
20-04 18:12:59,10.875,1.750,87.375,0.0,0.0,0.0,0.0,0.0,464818176.0,244518912.0,1091084288.0,5341155328.0,126.0,0.0
20-04 18:13:00,7.089,3.038,87.975,1.899,0.0,0.0,0.0,192512.0,392634368.0,244527104.0,1091067904.0,5413347328.0,1.84467440737e+19,1.84467440737e+19
