"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/confd_sign/cauchy_rsa_sha_512/microbench-encode-4MB-5.csv",,,,"Date:","20 Apr 2016 16:21:52 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
20-04 16:21:52,1.483,0.296,98.066,0.155,0.0,0.000,8861.122,40002.899,404770816.0,256098304.0,1097302016.0,5383405568.0,0.0,0.0
20-04 16:21:53,6.734,5.591,84.625,3.050,0.0,0.0,0.0,626688.0,436056064.0,256106496.0,1097314304.0,5352099840.0,308.0,90.0
20-04 16:21:54,9.625,3.0,87.375,0.0,0.0,0.0,0.0,0.0,584974336.0,256106496.0,1097592832.0,5202903040.0,522.0,168.0
20-04 16:21:55,12.265,0.125,87.610,0.0,0.0,0.0,0.0,0.0,597581824.0,256106496.0,1097596928.0,5190291456.0,166.0,250.0
20-04 16:21:56,12.390,0.250,87.359,0.0,0.0,0.0,0.0,0.0,610885632.0,256106496.0,1097621504.0,5176963072.0,64.0,0.0
20-04 16:21:57,10.513,2.003,87.484,0.0,0.0,0.0,0.0,0.0,564097024.0,256106496.0,1097625600.0,5223747584.0,0.0,0.0
20-04 16:21:58,10.0,2.625,87.375,0.0,0.0,0.0,0.0,172032.0,579334144.0,256106496.0,1097625600.0,5208510464.0,190.0,0.0
20-04 16:21:59,10.138,2.378,87.484,0.0,0.0,0.0,0.0,0.0,575045632.0,256106496.0,1097625600.0,5212798976.0,0.0,70.0
20-04 16:22:00,10.013,2.378,87.610,0.0,0.0,0.0,0.0,0.0,563920896.0,256106496.0,1097625600.0,5223923712.0,64.0,0.0
20-04 16:22:01,10.513,2.003,87.484,0.0,0.0,0.0,0.0,0.0,580411392.0,256106496.0,1097625600.0,5207433216.0,0.0,0.0
20-04 16:22:02,10.487,2.122,86.142,1.248,0.0,0.0,0.0,8192.0,576409600.0,256106496.0,1097625600.0,5211435008.0,190.0,0.0
20-04 16:22:03,9.637,2.879,86.233,1.252,0.0,0.0,0.0,344064.0,565223424.0,256106496.0,1097625600.0,5222621184.0,0.0,70.0
20-04 16:22:04,10.138,2.378,87.359,0.125,0.0,0.0,0.0,28672.0,578609152.0,256106496.0,1097625600.0,5209235456.0,64.0,0.0
20-04 16:22:05,9.863,2.747,87.391,0.0,0.0,0.0,0.0,0.0,570986496.0,256106496.0,1097625600.0,5216858112.0,0.0,0.0
20-04 16:22:06,10.263,2.253,87.484,0.0,0.0,0.0,0.0,0.0,581529600.0,256106496.0,1097625600.0,5206315008.0,64.0,0.0
20-04 16:22:07,10.250,2.250,87.500,0.0,0.0,0.0,0.0,0.0,576131072.0,256106496.0,1097625600.0,5211713536.0,0.0,0.0
