"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/confd_sign/xor_rsa_sha_512/microbench-encode-16MB-9.csv",,,,"Date:","19 Apr 2016 21:16:58 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 21:16:58,5.487,1.077,92.399,1.037,0.0,0.001,76804.383,264187.686,356220928.0,162086912.0,1075417088.0,5547851776.0,0.0,0.0
19-04 21:16:59,6.226,6.099,84.752,2.922,0.0,0.0,0.0,700416.0,389304320.0,162177024.0,1075355648.0,5514739712.0,230.0,90.0
19-04 21:17:00,6.399,6.023,87.578,0.0,0.0,0.0,0.0,0.0,838434816.0,162177024.0,1075798016.0,5065166848.0,308.0,168.0
19-04 21:17:01,10.625,2.250,87.125,0.0,0.0,0.0,0.0,0.0,948744192.0,162177024.0,1075810304.0,4954845184.0,458.0,250.0
19-04 21:17:02,12.375,0.250,87.375,0.0,0.0,0.0,0.0,0.0,960471040.0,162177024.0,1075810304.0,4943118336.0,64.0,0.0
19-04 21:17:03,12.390,0.125,87.484,0.0,0.0,0.0,0.0,0.0,972394496.0,162177024.0,1075810304.0,4931194880.0,0.0,0.0
19-04 21:17:04,12.250,0.250,87.500,0.0,0.0,0.0,0.0,0.0,988160000.0,162177024.0,1075810304.0,4915429376.0,64.0,0.0
19-04 21:17:05,12.390,0.125,87.109,0.375,0.0,0.0,0.0,167936.0,1000529920.0,162189312.0,1075810304.0,4903047168.0,126.0,70.0
19-04 21:17:06,12.265,0.125,87.610,0.0,0.0,0.0,0.0,0.0,1012981760.0,162189312.0,1075810304.0,4890595328.0,64.0,0.0
19-04 21:17:07,12.484,0.125,87.391,0.0,0.0,0.0,0.0,0.0,1025626112.0,162189312.0,1075810304.0,4877950976.0,0.0,0.0
19-04 21:17:08,12.390,0.0,87.610,0.0,0.0,0.0,0.0,0.0,1038303232.0,162189312.0,1075810304.0,4865273856.0,64.0,0.0
19-04 21:17:09,12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,1049804800.0,162189312.0,1075810304.0,4853772288.0,126.0,70.0
19-04 21:17:10,12.360,0.125,87.141,0.375,0.0,0.0,0.0,16384.0,1062313984.0,162197504.0,1075810304.0,4841254912.0,124.0,0.0
19-04 21:17:11,12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,1074958336.0,162197504.0,1075810304.0,4828610560.0,0.0,0.0
19-04 21:17:12,11.375,1.125,87.500,0.0,0.0,0.0,0.0,0.0,836886528.0,162197504.0,1075810304.0,5066682368.0,64.0,0.0
19-04 21:17:13,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,857497600.0,162197504.0,1075814400.0,5046067200.0,150.0,0.0
19-04 21:17:14,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,893657088.0,162197504.0,1075814400.0,5009907712.0,64.0,0.0
19-04 21:17:15,11.500,1.125,87.125,0.250,0.0,0.0,0.0,28672.0,924143616.0,162205696.0,1075806208.0,4979421184.0,0.0,0.0
19-04 21:17:16,11.028,1.378,87.594,0.0,0.0,0.0,0.0,679936.0,865374208.0,162205696.0,1075806208.0,5038190592.0,64.0,0.0
19-04 21:17:17,11.250,1.250,87.500,0.0,0.0,0.0,0.0,0.0,906289152.0,162205696.0,1075806208.0,4997275648.0,0.0,0.0
19-04 21:17:18,11.389,1.126,87.484,0.0,0.0,0.0,0.0,0.0,857468928.0,162205696.0,1075806208.0,5046095872.0,64.0,0.0
19-04 21:17:19,11.375,1.125,87.500,0.0,0.0,0.0,0.0,0.0,889663488.0,162205696.0,1075814400.0,5013893120.0,0.0,0.0
19-04 21:17:20,11.625,0.875,87.375,0.125,0.0,0.0,0.0,12288.0,924229632.0,162213888.0,1075806208.0,4979326976.0,64.0,0.0
19-04 21:17:21,11.389,1.126,87.484,0.0,0.0,0.0,0.0,270336.0,865325056.0,162213888.0,1075814400.0,5038223360.0,0.0,0.0
19-04 21:17:22,11.500,1.0,87.500,0.0,0.0,0.0,0.0,0.0,906493952.0,162213888.0,1075814400.0,4997054464.0,64.0,0.0
