"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/confd_sign/xor_rsa_sha_512/microbench-encode-16MB-3.csv",,,,"Date:","19 Apr 2016 21:07:45 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 21:07:45,5.097,1.055,92.769,1.077,0.0,0.001,82461.898,276256.039,364081152.0,157958144.0,1074323456.0,5545213952.0,0.0,0.0
19-04 21:07:46,5.815,6.321,84.450,3.413,0.0,0.0,0.0,679936.0,386895872.0,158023680.0,1074421760.0,5522235392.0,332.0,180.0
19-04 21:07:47,7.384,5.131,87.484,0.0,0.0,0.0,0.0,0.0,827637760.0,158023680.0,1074663424.0,5081251840.0,206.0,78.0
19-04 21:07:48,10.625,1.875,87.500,0.0,0.0,0.0,0.0,0.0,947216384.0,158023680.0,1074663424.0,4961673216.0,458.0,250.0
19-04 21:07:49,12.015,0.501,87.484,0.0,0.0,0.0,0.0,0.0,959127552.0,158023680.0,1074663424.0,4949762048.0,64.0,0.0
19-04 21:07:50,12.500,0.125,87.375,0.0,0.0,0.0,0.0,0.0,971653120.0,158023680.0,1074704384.0,4937195520.0,0.0,0.0
19-04 21:07:51,12.250,0.250,87.500,0.0,0.0,0.0,0.0,0.0,984166400.0,158023680.0,1074704384.0,4924682240.0,64.0,0.0
19-04 21:07:52,12.265,0.125,87.109,0.501,0.0,0.0,0.0,151552.0,996618240.0,158035968.0,1074692096.0,4912230400.0,126.0,70.0
19-04 21:07:53,12.375,0.250,87.375,0.0,0.0,0.0,0.0,0.0,1010094080.0,158035968.0,1074692096.0,4898754560.0,64.0,0.0
19-04 21:07:54,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,1023168512.0,158035968.0,1074704384.0,4885667840.0,0.0,0.0
19-04 21:07:55,12.250,0.250,87.500,0.0,0.0,0.0,0.0,0.0,1035939840.0,158035968.0,1074704384.0,4872896512.0,64.0,0.0
19-04 21:07:56,12.390,0.125,87.484,0.0,0.0,0.0,0.0,4096.0,1049665536.0,158035968.0,1074704384.0,4859170816.0,126.0,70.0
19-04 21:07:57,12.500,0.0,87.375,0.125,0.0,0.0,0.0,12288.0,1062301696.0,158044160.0,1074704384.0,4846526464.0,64.0,0.0
19-04 21:07:58,12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,1074692096.0,158044160.0,1074704384.0,4834136064.0,0.0,0.0
19-04 21:07:59,11.389,1.001,87.610,0.0,0.0,0.0,0.0,0.0,835244032.0,158044160.0,1074704384.0,5073584128.0,64.0,0.0
19-04 21:08:00,11.486,1.124,87.391,0.0,0.0,0.0,0.0,0.0,904404992.0,158044160.0,1074708480.0,5004419072.0,0.0,0.0
