"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_int/xor_sha_512/microbench-decode-64MB-3.csv",,,,"Date:","20 Apr 2016 18:54:11 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
20-04 18:54:11,2.472,0.448,96.962,0.118,0.0,0.000,7971.242,36439.321,392343552.0,259149824.0,1099948032.0,5390135296.0,0.0,0.0
20-04 18:54:12,6.030,7.035,84.045,2.889,0.0,0.0,0.0,606208.0,428961792.0,259178496.0,1099796480.0,5353639936.0,718.0,258.0
20-04 18:54:13,0.752,11.654,87.594,0.0,0.0,0.0,0.0,0.0,442834944.0,259178496.0,1100120064.0,5339443200.0,532.0,160.0
20-04 18:54:14,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,455405568.0,259178496.0,1100140544.0,5326852096.0,470.0,90.0
20-04 18:54:15,0.125,12.516,87.359,0.0,0.0,0.0,0.0,0.0,468021248.0,259178496.0,1100156928.0,5314220032.0,240.0,0.0
20-04 18:54:16,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,478273536.0,259178496.0,1100165120.0,5303959552.0,244.0,0.0
20-04 18:54:17,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,490762240.0,259178496.0,1100165120.0,5291470848.0,246.0,70.0
20-04 18:54:18,2.375,10.125,87.375,0.125,0.0,0.0,0.0,159744.0,498577408.0,259182592.0,1100161024.0,5283655680.0,184.0,0.0
20-04 18:54:19,10.763,1.752,87.484,0.0,0.0,0.0,0.0,0.0,613593088.0,259182592.0,1100165120.0,5168635904.0,60.0,0.0
20-04 18:54:20,10.250,2.250,87.500,0.0,0.0,0.0,0.0,0.0,723316736.0,259182592.0,1100169216.0,5058908160.0,124.0,0.0
20-04 18:54:21,10.388,2.128,87.484,0.0,0.0,0.0,0.0,0.0,716283904.0,259182592.0,1100169216.0,5065940992.0,186.0,70.0
20-04 18:54:22,10.125,2.375,87.500,0.0,0.0,0.0,0.0,311296.0,844369920.0,259182592.0,1100169216.0,4937854976.0,124.0,0.0
20-04 18:54:23,10.500,2.125,86.875,0.500,0.0,0.0,0.0,16384.0,834605056.0,259190784.0,1100169216.0,4947611648.0,60.0,0.0
20-04 18:54:24,10.276,2.130,87.594,0.0,0.0,0.0,0.0,0.0,783511552.0,259190784.0,1100169216.0,4998705152.0,124.0,0.0
20-04 18:54:25,9.875,2.625,87.500,0.0,0.0,0.0,0.0,0.0,834732032.0,259190784.0,1100169216.0,4947484672.0,0.0,0.0
20-04 18:54:26,10.750,1.750,87.500,0.0,0.0,0.0,0.0,0.0,762445824.0,259190784.0,1100169216.0,5019770880.0,64.0,0.0
20-04 18:54:27,9.762,2.753,87.484,0.0,0.0,0.0,0.0,0.0,819257344.0,259190784.0,1100169216.0,4962959360.0,150.0,0.0
20-04 18:54:28,10.612,1.873,87.391,0.125,0.0,0.0,0.0,0.0,703471616.0,259190784.0,1100169216.0,5078745088.0,64.0,0.0
20-04 18:54:29,10.013,2.503,87.109,0.375,0.0,0.0,0.0,20480.0,833810432.0,259190784.0,1100169216.0,4948406272.0,0.0,0.0
20-04 18:54:30,10.263,2.128,87.610,0.0,0.0,0.0,0.0,0.0,834572288.0,259190784.0,1100169216.0,4947644416.0,64.0,0.0
20-04 18:54:31,10.513,2.003,87.484,0.0,0.0,0.0,0.0,0.0,779157504.0,259190784.0,1100169216.0,5003059200.0,0.0,0.0
20-04 18:54:32,9.762,2.628,87.610,0.0,0.0,0.0,0.0,4096.0,834572288.0,259190784.0,1100169216.0,4947644416.0,64.0,0.0
20-04 18:54:33,10.625,2.0,87.375,0.0,0.0,0.0,0.0,0.0,758251520.0,259190784.0,1100169216.0,5023965184.0,0.0,0.0
20-04 18:54:34,9.637,2.753,87.610,0.0,0.0,0.0,0.0,0.0,806674432.0,259190784.0,1100169216.0,4975542272.0,0.0,0.0
20-04 18:54:35,10.612,1.998,86.891,0.499,0.0,0.0,0.0,12288.0,834822144.0,259194880.0,1100169216.0,4947390464.0,64.0,0.0
20-04 18:54:36,9.887,2.503,87.610,0.0,0.0,0.0,0.0,0.0,831582208.0,259194880.0,1100169216.0,4950630400.0,0.0,0.0
20-04 18:54:37,10.150,2.256,87.594,0.0,0.0,0.0,0.0,0.0,834695168.0,259194880.0,1100169216.0,4947517440.0,64.0,0.0
20-04 18:54:38,10.112,2.497,87.391,0.0,0.0,0.0,0.0,0.0,775086080.0,259194880.0,1100169216.0,5007126528.0,0.0,0.0
20-04 18:54:39,10.138,2.253,87.610,0.0,0.0,0.0,0.0,0.0,834568192.0,259194880.0,1100169216.0,4947644416.0,64.0,0.0
20-04 18:54:40,10.763,1.752,87.484,0.0,0.0,0.0,0.0,0.0,751955968.0,259194880.0,1100169216.0,5030256640.0,0.0,0.0
20-04 18:54:41,9.875,2.625,87.250,0.250,0.0,0.0,0.0,12288.0,796057600.0,259194880.0,1100169216.0,4986155008.0,64.0,0.0
20-04 18:54:42,10.500,2.0,87.500,0.0,0.0,0.0,0.0,32768.0,834568192.0,259194880.0,1100169216.0,4947644416.0,0.0,0.0
20-04 18:54:43,10.263,2.253,87.484,0.0,0.0,0.0,0.0,0.0,821092352.0,259194880.0,1100173312.0,4961116160.0,64.0,0.0
20-04 18:54:44,10.125,2.375,87.500,0.0,0.0,0.0,0.0,0.0,834555904.0,259194880.0,1100173312.0,4947652608.0,0.0,0.0
20-04 18:54:45,10.250,2.250,87.500,0.0,0.0,0.0,0.0,0.0,825024512.0,259194880.0,1100173312.0,4957184000.0,64.0,0.0
20-04 18:54:46,10.013,2.503,87.484,0.0,0.0,0.0,0.0,0.0,835063808.0,259194880.0,1100173312.0,4947144704.0,0.0,0.0
20-04 18:54:47,10.750,1.750,87.250,0.250,0.0,0.0,0.0,122880.0,737259520.0,259198976.0,1100173312.0,5044944896.0,64.0,0.0
20-04 18:54:48,10.013,2.503,87.484,0.0,0.0,0.0,0.0,0.0,900579328.0,259198976.0,1100173312.0,4881625088.0,0.0,0.0
20-04 18:54:49,10.375,2.125,87.500,0.0,0.0,0.0,0.0,0.0,834551808.0,259198976.0,1100173312.0,4947652608.0,64.0,0.0
20-04 18:54:50,10.0,2.500,87.500,0.0,0.0,0.0,0.0,0.0,810594304.0,259198976.0,1100173312.0,4971610112.0,0.0,0.0
20-04 18:54:51,10.263,2.253,87.484,0.0,0.0,0.0,0.0,0.0,834551808.0,259198976.0,1100173312.0,4947652608.0,64.0,0.0
20-04 18:54:52,10.513,1.877,87.484,0.125,0.0,0.0,0.0,36864.0,806019072.0,259203072.0,1100169216.0,4976185344.0,0.0,0.0
20-04 18:54:53,9.875,2.625,87.500,0.0,0.0,0.0,0.0,0.0,834551808.0,259203072.0,1100169216.0,4947652608.0,64.0,0.0
20-04 18:54:54,10.889,1.627,87.484,0.0,0.0,0.0,0.0,0.0,730841088.0,259203072.0,1100169216.0,5051363328.0,0.0,0.0
20-04 18:54:55,10.0,2.500,87.500,0.0,0.0,0.0,0.0,0.0,890220544.0,259203072.0,1100169216.0,4891983872.0,64.0,0.0
20-04 18:54:56,10.388,2.003,87.610,0.0,0.0,0.0,0.0,0.0,834674688.0,259203072.0,1100173312.0,4947525632.0,0.0,0.0
20-04 18:54:57,10.263,2.253,87.484,0.0,0.0,0.0,0.0,49152.0,804425728.0,259203072.0,1100173312.0,4977774592.0,64.0,0.0
20-04 18:54:58,10.112,2.497,87.141,0.250,0.0,0.0,0.0,12288.0,834547712.0,259203072.0,1100173312.0,4947652608.0,0.0,0.0
20-04 18:54:59,10.388,2.003,87.610,0.0,0.0,0.0,0.0,0.0,789237760.0,259203072.0,1100173312.0,4992962560.0,64.0,0.0
20-04 18:55:00,9.887,2.628,87.484,0.0,0.0,0.0,0.0,0.0,834801664.0,259203072.0,1100173312.0,4947398656.0,0.0,0.0
20-04 18:55:01,10.750,1.750,87.500,0.0,0.0,0.0,0.0,0.0,724672512.0,259203072.0,1100173312.0,5057527808.0,64.0,0.0
20-04 18:55:02,10.025,2.381,87.594,0.0,0.0,0.0,0.0,0.0,873152512.0,259203072.0,1100173312.0,4909047808.0,120.0,0.0
20-04 18:55:03,10.625,1.875,87.500,0.0,0.0,0.0,0.0,0.0,834387968.0,259203072.0,1100173312.0,4947812352.0,244.0,0.0
20-04 18:55:04,10.375,2.125,87.375,0.125,0.0,0.0,0.0,12288.0,786980864.0,259203072.0,1100173312.0,4995219456.0,180.0,0.0
20-04 18:55:05,9.762,2.753,87.484,0.0,0.0,0.0,0.0,0.0,835022848.0,259203072.0,1100173312.0,4947177472.0,124.0,0.0
20-04 18:55:06,10.625,1.875,87.500,0.0,0.0,0.0,0.0,0.0,764350464.0,259203072.0,1100173312.0,5017849856.0,120.0,0.0
20-04 18:55:07,9.637,2.879,87.484,0.0,0.0,0.0,0.0,0.0,821161984.0,259203072.0,1100173312.0,4961038336.0,244.0,0.0
20-04 18:55:08,10.986,1.623,87.391,0.0,0.0,0.0,0.0,0.0,705503232.0,259203072.0,1100173312.0,5076697088.0,180.0,0.0
20-04 18:55:09,9.762,2.628,87.610,0.0,0.0,0.0,0.0,0.0,834379776.0,259203072.0,1100173312.0,4947820544.0,124.0,0.0
20-04 18:55:10,10.125,2.375,87.250,0.250,0.0,0.0,0.0,12288.0,834506752.0,259203072.0,1100173312.0,4947693568.0,0.0,0.0
20-04 18:55:11,10.150,2.256,87.594,0.0,0.0,0.0,0.0,0.0,779059200.0,259203072.0,1100173312.0,5003141120.0,64.0,0.0
20-04 18:55:12,10.112,2.497,87.391,0.0,0.0,0.0,0.0,0.0,834473984.0,259203072.0,1100173312.0,4947726336.0,0.0,0.0
20-04 18:55:13,10.513,1.877,87.610,0.0,0.0,0.0,0.0,0.0,753831936.0,259203072.0,1100173312.0,5028368384.0,64.0,0.0
20-04 18:55:14,9.762,2.753,87.484,0.0,0.0,0.0,0.0,0.0,798060544.0,259203072.0,1100173312.0,4984139776.0,0.0,0.0
20-04 18:55:15,10.625,1.875,87.500,0.0,0.0,0.0,0.0,0.0,834473984.0,259203072.0,1100173312.0,4947726336.0,64.0,0.0
20-04 18:55:16,10.0,2.500,87.250,0.250,0.0,0.0,0.0,12288.0,827420672.0,259203072.0,1100173312.0,4954779648.0,0.0,0.0
20-04 18:55:17,10.013,2.503,87.484,0.0,0.0,0.0,0.0,8192.0,834473984.0,259203072.0,1100173312.0,4947726336.0,64.0,0.0
