"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_int/xor_sha_512/microbench-encode-64MB-8.csv",,,,"Date:","19 Apr 2016 22:59:00 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 22:59:00,7.646,1.486,90.268,0.600,0.0,0.001,43607.305,177359.446,376782848.0,189497344.0,1085313024.0,5489983488.0,0.0,0.0
19-04 22:59:01,6.068,6.448,84.197,3.287,0.0,0.0,0.0,704512.0,410521600.0,189571072.0,1085444096.0,5456039936.0,658.0,258.0
19-04 22:59:02,0.876,11.640,87.484,0.0,0.0,0.0,0.0,0.0,426876928.0,189571072.0,1085542400.0,5439586304.0,472.0,160.0
19-04 22:59:03,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,437362688.0,189571072.0,1085542400.0,5429100544.0,230.0,90.0
19-04 22:59:04,0.125,12.625,87.250,0.0,0.0,0.0,0.0,0.0,449327104.0,189571072.0,1085587456.0,5417091072.0,300.0,0.0
19-04 22:59:05,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,459812864.0,189571072.0,1085587456.0,5406605312.0,424.0,0.0
19-04 22:59:06,0.125,12.484,87.016,0.375,0.0,0.0,0.0,159744.0,472522752.0,189571072.0,1085587456.0,5393895424.0,546.0,70.0
19-04 22:59:07,2.378,10.138,87.484,0.0,0.0,0.0,0.0,0.0,480972800.0,189571072.0,1085587456.0,5385445376.0,424.0,0.0
19-04 22:59:08,10.625,1.875,87.500,0.0,0.0,0.0,0.0,0.0,596082688.0,189571072.0,1085591552.0,5270331392.0,300.0,0.0
19-04 22:59:09,10.375,2.125,87.500,0.0,0.0,0.0,0.0,0.0,706445312.0,189571072.0,1085591552.0,5159968768.0,544.0,0.0
19-04 22:59:10,10.263,2.253,87.484,0.0,0.0,0.0,0.0,0.0,709967872.0,189571072.0,1085591552.0,5156446208.0,486.0,70.0
19-04 22:59:11,10.0,2.500,87.500,0.0,0.0,0.0,0.0,0.0,883134464.0,189571072.0,1085591552.0,4983279616.0,424.0,0.0
19-04 22:59:12,10.638,1.877,86.859,0.626,0.0,0.0,0.0,16384.0,839286784.0,189575168.0,1085591552.0,5027123200.0,360.0,0.0
19-04 22:59:13,10.0,2.500,87.500,0.0,0.0,0.0,0.0,0.0,808878080.0,189575168.0,1085591552.0,5057531904.0,424.0,0.0
19-04 22:59:14,10.138,2.378,87.484,0.0,0.0,0.0,0.0,217088.0,838905856.0,189575168.0,1085591552.0,5027504128.0,432.0,0.0
19-04 22:59:15,10.500,2.0,87.500,0.0,0.0,0.0,0.0,491520.0,804208640.0,189575168.0,1085591552.0,5062201344.0,544.0,0.0
