"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_int/xor_sha_512/microbench-encode-16MB-1.csv",,,,"Date:","19 Apr 2016 22:45:04 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 22:45:04,7.559,1.391,90.447,0.602,0.0,0.001,46337.295,178857.346,367173632.0,183119872.0,1082691584.0,5508591616.0,0.0,0.0
19-04 22:45:05,6.717,5.957,84.791,2.535,0.0,0.0,0.0,671744.0,403947520.0,183169024.0,1082912768.0,5471547392.0,658.0,180.0
19-04 22:45:06,0.625,11.875,87.500,0.0,0.0,0.0,0.0,0.0,417460224.0,183169024.0,1083011072.0,5457936384.0,712.0,78.0
19-04 22:45:07,5.500,7.0,87.500,0.0,0.0,0.0,0.0,0.0,475447296.0,183169024.0,1083109376.0,5399851008.0,470.0,250.0
19-04 22:45:08,11.278,1.253,87.469,0.0,0.0,0.0,0.0,0.0,506855424.0,183169024.0,1083117568.0,5368434688.0,120.0,0.0
19-04 22:45:09,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,524505088.0,183169024.0,1083117568.0,5350785024.0,124.0,0.0
19-04 22:45:10,11.278,1.253,87.343,0.125,0.0,0.0,0.0,0.0,525377536.0,183169024.0,1083121664.0,5349908480.0,366.0,0.0
19-04 22:45:11,11.125,1.375,86.125,1.375,0.0,0.0,0.0,155648.0,525860864.0,183169024.0,1083121664.0,5349425152.0,244.0,70.0
19-04 22:45:12,11.250,1.250,87.500,0.0,0.0,0.0,0.0,135168.0,495013888.0,183169024.0,1083121664.0,5380272128.0,300.0,0.0
19-04 22:45:13,11.139,1.377,87.484,0.0,0.0,0.0,0.0,0.0,508456960.0,183169024.0,1083121664.0,5366829056.0,544.0,0.0
19-04 22:45:14,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,525422592.0,183169024.0,1083121664.0,5349863424.0,246.0,0.0
19-04 22:45:15,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,526057472.0,183169024.0,1083121664.0,5349228544.0,244.0,70.0
19-04 22:45:16,11.153,1.253,87.343,0.251,0.0,0.0,0.0,57344.0,525549568.0,183169024.0,1083121664.0,5349736448.0,180.0,0.0
19-04 22:45:17,11.514,0.876,87.610,0.0,0.0,0.0,0.0,4096.0,497336320.0,183169024.0,1083121664.0,5377949696.0,304.0,0.0
19-04 22:45:18,10.875,1.750,87.375,0.0,0.0,0.0,0.0,0.0,508424192.0,183169024.0,1083121664.0,5366861824.0,360.0,0.0
19-04 22:45:19,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,525262848.0,183169024.0,1083121664.0,5350023168.0,364.0,0.0
19-04 22:45:20,11.139,1.377,87.484,0.0,0.0,0.0,0.0,0.0,526155776.0,183169024.0,1083121664.0,5349130240.0,180.0,0.0
19-04 22:45:21,11.250,1.250,87.500,0.0,0.0,0.0,0.0,0.0,525647872.0,183169024.0,1083121664.0,5349638144.0,544.0,0.0
19-04 22:45:22,11.264,1.126,87.359,0.250,0.0,0.0,0.0,32768.0,492699648.0,183169024.0,1083121664.0,5382586368.0,120.0,0.0
19-04 22:45:23,11.250,1.375,79.875,7.500,0.0,0.0,0.0,1134592.0,508903424.0,183169024.0,1083121664.0,5366382592.0,484.0,0.0
