"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_int/xor_sha_512/microbench-decode-64MB-6.csv",,,,"Date:","20 Apr 2016 18:58:18 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
20-04 18:58:18,2.492,0.456,96.934,0.118,0.0,0.000,7948.370,36396.570,394915840.0,259407872.0,1099882496.0,5387370496.0,0.0,0.0
20-04 18:58:19,6.084,5.703,85.298,2.915,0.0,0.0,0.0,606208.0,425680896.0,259432448.0,1100148736.0,5356314624.0,308.0,90.0
20-04 18:58:20,0.875,11.625,87.500,0.0,0.0,0.0,0.0,0.0,442560512.0,259432448.0,1100214272.0,5339369472.0,688.0,168.0
20-04 18:58:21,0.0,12.625,87.375,0.0,0.0,0.0,0.0,0.0,453050368.0,259432448.0,1100222464.0,5328871424.0,0.0,160.0
20-04 18:58:22,0.0,12.641,87.359,0.0,0.0,0.0,0.0,0.0,466952192.0,259432448.0,1100222464.0,5314969600.0,64.0,90.0
20-04 18:58:23,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,479490048.0,259432448.0,1100222464.0,5302431744.0,0.0,0.0
20-04 18:58:24,0.0,12.500,87.125,0.375,0.0,0.0,0.0,159744.0,489975808.0,259432448.0,1100222464.0,5291945984.0,190.0,0.0
20-04 18:58:25,2.122,10.487,87.391,0.0,0.0,0.0,0.0,0.0,498864128.0,259432448.0,1100226560.0,5283053568.0,0.0,70.0
20-04 18:58:26,10.276,2.130,87.594,0.0,0.0,0.0,0.0,0.0,612995072.0,259432448.0,1100226560.0,5168922624.0,64.0,0.0
20-04 18:58:27,10.513,1.877,87.610,0.0,0.0,0.0,0.0,0.0,722468864.0,259432448.0,1100226560.0,5059448832.0,0.0,0.0
20-04 18:58:28,10.875,1.750,87.375,0.0,0.0,0.0,0.0,0.0,702185472.0,259432448.0,1100226560.0,5079732224.0,190.0,0.0
20-04 18:58:29,10.125,2.375,87.500,0.0,0.0,0.0,0.0,0.0,835223552.0,259432448.0,1100226560.0,4946694144.0,0.0,70.0
20-04 18:58:30,10.263,2.253,86.984,0.501,0.0,0.0,0.0,16384.0,835096576.0,259432448.0,1100226560.0,4946821120.0,64.0,0.0
20-04 18:58:31,10.013,2.378,87.610,0.0,0.0,0.0,0.0,0.0,771981312.0,259432448.0,1100226560.0,5009936384.0,0.0,0.0
20-04 18:58:32,10.013,2.503,87.484,0.0,0.0,0.0,0.0,0.0,833830912.0,259432448.0,1100226560.0,4948086784.0,64.0,0.0
20-04 18:58:33,10.763,1.752,87.484,0.0,0.0,0.0,0.0,8192.0,745689088.0,259432448.0,1100226560.0,5036228608.0,0.0,0.0
20-04 18:58:34,9.738,2.871,87.391,0.0,0.0,0.0,0.0,0.0,785723392.0,259432448.0,1100226560.0,4996194304.0,64.0,0.0
20-04 18:58:35,10.750,1.750,87.500,0.0,0.0,0.0,0.0,0.0,833957888.0,259432448.0,1100226560.0,4947959808.0,0.0,0.0
