"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_int_sign/aes_rsa_sha_512/microbench-decode-64MB-4.csv",,,,"Date:","20 Apr 2016 18:09:53 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
20-04 18:09:53,2.175,0.367,97.322,0.135,0.0,0.000,8171.131,38446.929,396963840.0,260923392.0,1097637888.0,5386051584.0,0.0,0.0
20-04 18:09:54,6.497,5.732,84.586,3.185,0.0,0.0,0.0,593920.0,429928448.0,260931584.0,1097752576.0,5352964096.0,332.0,90.0
20-04 18:09:55,1.126,11.389,87.484,0.0,0.0,0.0,0.0,0.0,446554112.0,260931584.0,1097957376.0,5336133632.0,206.0,168.0
20-04 18:09:56,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,459137024.0,260931584.0,1097957376.0,5323550720.0,458.0,250.0
20-04 18:09:57,0.0,12.750,87.250,0.0,0.0,0.0,0.0,0.0,471834624.0,260931584.0,1097932800.0,5310877696.0,0.0,0.0
20-04 18:09:58,0.0,12.406,87.594,0.0,0.0,0.0,0.0,0.0,482185216.0,260931584.0,1097932800.0,5300527104.0,64.0,0.0
20-04 18:09:59,0.0,12.500,87.375,0.125,0.0,0.0,0.0,151552.0,494579712.0,260931584.0,1097977856.0,5288087552.0,0.0,0.0
20-04 18:10:00,1.375,11.125,87.500,0.0,0.0,0.0,0.0,0.0,515178496.0,260931584.0,1097977856.0,5267488768.0,190.0,70.0
20-04 18:10:01,11.514,1.001,87.484,0.0,0.0,0.0,0.0,0.0,594092032.0,260931584.0,1097977856.0,5188575232.0,60.0,0.0
20-04 18:10:02,10.875,1.625,87.500,0.0,0.0,0.0,0.0,0.0,661176320.0,260931584.0,1097977856.0,5121490944.0,244.0,0.0
20-04 18:10:03,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,728313856.0,260931584.0,1097977856.0,5054353408.0,180.0,0.0
20-04 18:10:04,10.889,1.627,87.484,0.0,0.0,0.0,0.0,0.0,728567808.0,260931584.0,1097977856.0,5054099456.0,310.0,70.0
