"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_int_sign/aes_rsa_sha_512/microbench-encode-64MB-3.csv",,,,"Date:","19 Apr 2016 22:03:57 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 22:03:57,6.908,1.212,91.134,0.746,0.0,0.001,56891.608,209357.767,365658112.0,177582080.0,1080791040.0,5517545472.0,0.0,0.0
19-04 22:03:58,6.329,6.329,84.557,2.785,0.0,0.0,0.0,688128.0,399187968.0,177631232.0,1080827904.0,5483929600.0,752.0,90.0
19-04 22:03:59,1.124,11.486,87.391,0.0,0.0,0.0,0.0,0.0,413302784.0,177631232.0,1081102336.0,5469540352.0,626.0,168.0
19-04 22:04:00,0.0,12.516,87.484,0.0,0.0,0.0,0.0,0.0,425984000.0,177631232.0,1081126912.0,5456834560.0,938.0,160.0
19-04 22:04:01,0.0,12.516,87.484,0.0,0.0,0.0,0.0,0.0,438366208.0,177631232.0,1081126912.0,5444452352.0,544.0,90.0
19-04 22:04:02,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,449056768.0,177631232.0,1081147392.0,5433741312.0,300.0,0.0
19-04 22:04:03,0.0,12.625,87.0,0.375,0.0,0.0,0.0,167936.0,461709312.0,177639424.0,1081143296.0,5421084672.0,424.0,0.0
19-04 22:04:04,1.623,10.986,87.391,0.0,0.0,0.0,0.0,0.0,484622336.0,177639424.0,1081147392.0,5398167552.0,546.0,70.0
19-04 22:04:05,10.763,1.752,87.484,0.0,0.0,0.0,0.0,0.0,762548224.0,177639424.0,1081147392.0,5120241664.0,904.0,0.0
19-04 22:04:06,11.625,0.875,87.500,0.0,0.0,0.0,0.0,0.0,640692224.0,177639424.0,1081147392.0,5242097664.0,420.0,0.0
19-04 22:04:07,11.500,1.0,87.500,0.0,0.0,0.0,0.0,0.0,628682752.0,177639424.0,1081147392.0,5254107136.0,604.0,0.0
19-04 22:04:08,10.625,2.0,87.375,0.0,0.0,0.0,0.0,0.0,598691840.0,177639424.0,1081147392.0,5284098048.0,366.0,70.0
19-04 22:04:09,11.125,1.375,87.375,0.125,0.0,0.0,0.0,12288.0,695345152.0,177647616.0,1081143296.0,5187440640.0,424.0,0.0
19-04 22:04:10,11.028,1.378,87.594,0.0,0.0,0.0,0.0,0.0,694673408.0,177647616.0,1081147392.0,5188108288.0,660.0,0.0
19-04 22:04:11,11.111,1.498,87.391,0.0,0.0,0.0,0.0,0.0,695275520.0,177647616.0,1081147392.0,5187506176.0,544.0,0.0
19-04 22:04:12,11.765,0.751,87.484,0.0,0.0,0.0,0.0,0.0,627978240.0,177647616.0,1081147392.0,5254803456.0,300.0,0.0
19-04 22:04:13,10.737,1.873,87.391,0.0,0.0,0.0,0.0,0.0,627343360.0,177647616.0,1081147392.0,5255438336.0,604.0,0.0
19-04 22:04:14,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,694734848.0,177647616.0,1081147392.0,5188046848.0,120.0,0.0
19-04 22:04:15,11.014,1.502,87.359,0.125,0.0,0.0,0.0,737280.0,677953536.0,177655808.0,1081143296.0,5204824064.0,604.0,0.0
19-04 22:04:16,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,694726656.0,177655808.0,1081147392.0,5188046848.0,300.0,0.0
19-04 22:04:17,11.236,1.373,87.391,0.0,0.0,0.0,0.0,0.0,675852288.0,177655808.0,1081147392.0,5206921216.0,240.0,0.0
19-04 22:04:18,11.278,1.253,87.469,0.0,0.0,0.0,0.0,0.0,628043776.0,177655808.0,1081147392.0,5254729728.0,664.0,0.0
19-04 22:04:19,10.875,1.625,87.500,0.0,0.0,0.0,0.0,0.0,628334592.0,177655808.0,1081147392.0,5254438912.0,480.0,0.0
19-04 22:04:20,11.236,1.373,87.391,0.0,0.0,0.0,0.0,4096.0,695504896.0,177655808.0,1081147392.0,5187268608.0,544.0,0.0
19-04 22:04:21,11.125,1.375,87.250,0.250,0.0,0.0,0.0,12288.0,694603776.0,177655808.0,1081147392.0,5188169728.0,720.0,0.0
19-04 22:04:22,10.889,1.627,87.484,0.0,0.0,0.0,0.0,0.0,695205888.0,177655808.0,1081147392.0,5187567616.0,484.0,0.0
19-04 22:04:23,11.985,0.624,87.391,0.0,0.0,0.0,0.0,0.0,627908608.0,177655808.0,1081147392.0,5254864896.0,360.0,0.0
19-04 22:04:24,10.750,1.750,87.500,0.0,0.0,0.0,0.0,0.0,627400704.0,177655808.0,1081147392.0,5255372800.0,484.0,0.0
19-04 22:04:25,11.389,1.126,87.484,0.0,0.0,0.0,0.0,94208.0,694571008.0,177655808.0,1081147392.0,5188202496.0,420.0,0.0
19-04 22:04:26,10.612,1.998,87.391,0.0,0.0,0.0,0.0,0.0,677761024.0,177655808.0,1081147392.0,5205012480.0,424.0,0.0
19-04 22:04:27,11.139,1.377,87.484,0.0,0.0,0.0,0.0,65536.0,694501376.0,177659904.0,1081147392.0,5188268032.0,600.0,0.0
19-04 22:04:28,11.264,1.252,87.484,0.0,0.0,0.0,0.0,0.0,675622912.0,177659904.0,1081151488.0,5207142400.0,604.0,0.0
19-04 22:04:29,11.375,1.125,87.500,0.0,0.0,0.0,0.0,0.0,627834880.0,177659904.0,1081151488.0,5254930432.0,660.0,0.0
19-04 22:04:30,11.014,1.502,87.484,0.0,0.0,0.0,0.0,176128.0,627929088.0,177659904.0,1081151488.0,5254836224.0,664.0,0.0
19-04 22:04:31,11.236,1.373,87.391,0.0,0.0,0.0,0.0,0.0,695099392.0,177659904.0,1081151488.0,5187665920.0,240.0,0.0
19-04 22:04:32,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,694464512.0,177659904.0,1081151488.0,5188300800.0,424.0,0.0
19-04 22:04:33,10.875,1.625,87.125,0.375,0.0,0.0,0.0,65536.0,695095296.0,177664000.0,1081151488.0,5187665920.0,540.0,0.0
19-04 22:04:34,11.765,0.751,87.484,0.0,0.0,0.0,0.0,0.0,637841408.0,177664000.0,1081151488.0,5244919808.0,424.0,0.0
19-04 22:04:35,11.111,1.498,87.391,0.0,0.0,0.0,0.0,0.0,627421184.0,177664000.0,1081151488.0,5255340032.0,300.0,0.0
19-04 22:04:36,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,694591488.0,177664000.0,1081151488.0,5188169728.0,424.0,0.0
19-04 22:04:37,10.889,1.627,87.484,0.0,0.0,0.0,0.0,0.0,694591488.0,177664000.0,1081151488.0,5188169728.0,240.0,0.0
19-04 22:04:38,10.875,1.625,87.500,0.0,0.0,0.0,0.0,0.0,694591488.0,177664000.0,1081151488.0,5188169728.0,304.0,0.0
19-04 22:04:39,11.0,1.500,87.250,0.250,0.0,0.0,0.0,12288.0,641998848.0,177668096.0,1081151488.0,5240758272.0,300.0,0.0
19-04 22:04:40,11.735,0.874,87.391,0.0,0.0,0.0,0.0,0.0,627892224.0,177668096.0,1081151488.0,5254864896.0,424.0,0.0
19-04 22:04:41,10.889,1.627,87.484,0.0,0.0,0.0,0.0,0.0,628019200.0,177668096.0,1081151488.0,5254737920.0,480.0,0.0
19-04 22:04:42,11.500,1.0,87.500,0.0,0.0,0.0,0.0,0.0,695156736.0,177668096.0,1081151488.0,5187600384.0,424.0,0.0
19-04 22:04:43,11.250,1.250,87.500,0.0,0.0,0.0,0.0,0.0,627986432.0,177668096.0,1081151488.0,5254770688.0,420.0,0.0
19-04 22:04:44,11.111,1.498,87.391,0.0,0.0,0.0,0.0,0.0,695156736.0,177668096.0,1081151488.0,5187600384.0,364.0,0.0
19-04 22:04:45,11.890,0.626,87.359,0.125,0.0,0.0,0.0,12288.0,669229056.0,177672192.0,1081147392.0,5213528064.0,540.0,0.0
19-04 22:04:46,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,627314688.0,177672192.0,1081151488.0,5255438336.0,424.0,0.0
19-04 22:04:47,11.250,1.375,87.375,0.0,0.0,0.0,0.0,0.0,694452224.0,177672192.0,1081151488.0,5188300800.0,600.0,0.0
19-04 22:04:48,10.875,1.625,87.500,0.0,0.0,0.0,0.0,0.0,694452224.0,177672192.0,1081151488.0,5188300800.0,484.0,0.0
19-04 22:04:49,11.486,1.124,87.391,0.0,0.0,0.0,0.0,0.0,694452224.0,177672192.0,1081151488.0,5188300800.0,300.0,0.0
19-04 22:04:50,11.014,1.502,87.484,0.0,0.0,0.0,0.0,0.0,658800640.0,177672192.0,1081151488.0,5223952384.0,484.0,0.0
19-04 22:04:51,11.625,1.0,87.125,0.250,0.0,0.0,0.0,12288.0,627752960.0,177676288.0,1081151488.0,5254995968.0,420.0,0.0
19-04 22:04:52,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,627879936.0,177676288.0,1081151488.0,5254868992.0,604.0,0.0
