"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_int_sign/aes_rsa_sha_512/microbench-encode-64MB-5.csv",,,,"Date:","19 Apr 2016 22:08:31 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 22:08:31,6.992,1.230,91.042,0.735,0.0,0.001,55497.723,205787.022,366534656.0,178663424.0,1081180160.0,5515198464.0,0.0,0.0
19-04 22:08:32,4.408,6.297,85.642,3.652,0.0,0.0,0.0,1335296.0,384950272.0,178724864.0,1081131008.0,5496770560.0,894.0,168.0
19-04 22:08:33,2.250,10.250,87.500,0.0,0.0,0.0,0.0,0.0,410525696.0,178728960.0,1081323520.0,5470998528.0,1076.0,340.0
19-04 22:08:34,0.0,12.516,87.484,0.0,0.0,0.0,0.0,0.0,423157760.0,178728960.0,1081376768.0,5458313216.0,586.0,0.0
19-04 22:08:35,0.0,12.516,87.484,0.0,0.0,0.0,0.0,0.0,433647616.0,178728960.0,1081483264.0,5447716864.0,244.0,0.0
19-04 22:08:36,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,446263296.0,178728960.0,1081483264.0,5435101184.0,180.0,0.0
19-04 22:08:37,0.0,12.516,87.484,0.0,0.0,0.0,0.0,0.0,458973184.0,178728960.0,1081483264.0,5422391296.0,790.0,70.0
19-04 22:08:38,0.0,12.500,87.125,0.375,0.0,0.0,0.0,167936.0,468819968.0,178737152.0,1081483264.0,5412536320.0,300.0,0.0
19-04 22:08:39,10.889,1.627,87.484,0.0,0.0,0.0,0.0,0.0,561508352.0,178737152.0,1081483264.0,5319847936.0,364.0,0.0
19-04 22:08:40,10.763,1.627,87.610,0.0,0.0,0.0,0.0,0.0,628764672.0,178737152.0,1081483264.0,5252591616.0,480.0,0.0
19-04 22:08:41,11.222,1.496,87.282,0.0,0.0,0.0,0.0,0.0,695427072.0,178737152.0,1081483264.0,5185929216.0,550.0,70.0
19-04 22:08:42,11.028,1.378,87.594,0.0,0.0,0.0,0.0,0.0,679698432.0,178737152.0,1081483264.0,5201657856.0,480.0,0.0
19-04 22:08:43,11.236,1.373,86.891,0.499,0.0,0.0,0.0,12288.0,695648256.0,178737152.0,1081483264.0,5185708032.0,604.0,0.0
19-04 22:08:44,11.236,1.373,87.391,0.0,0.0,0.0,0.0,0.0,677601280.0,178737152.0,1081483264.0,5203755008.0,240.0,0.0
19-04 22:08:45,11.389,1.001,87.610,0.0,0.0,0.0,0.0,0.0,628858880.0,178737152.0,1081483264.0,5252497408.0,244.0,0.0
19-04 22:08:46,11.0,1.625,87.375,0.0,0.0,0.0,0.0,0.0,628826112.0,178737152.0,1081483264.0,5252530176.0,300.0,0.0
19-04 22:08:47,11.250,1.250,87.500,0.0,0.0,0.0,0.0,0.0,695615488.0,178737152.0,1081483264.0,5185740800.0,484.0,0.0
19-04 22:08:48,11.404,1.003,87.093,0.501,0.0,0.0,0.0,20480.0,695992320.0,178741248.0,1081483264.0,5185359872.0,420.0,0.0
19-04 22:08:49,11.097,1.746,87.157,0.0,0.0,0.0,0.0,0.0,695623680.0,178741248.0,1081483264.0,5185728512.0,304.0,0.0
19-04 22:08:50,11.640,0.751,87.610,0.0,0.0,0.0,0.0,0.0,630956032.0,178741248.0,1081483264.0,5250396160.0,240.0,0.0
19-04 22:08:51,10.750,1.750,87.500,0.0,0.0,0.0,0.0,0.0,628731904.0,178741248.0,1081483264.0,5252620288.0,244.0,0.0
19-04 22:08:52,11.500,1.125,87.375,0.0,0.0,0.0,0.0,0.0,695488512.0,178741248.0,1081483264.0,5185863680.0,300.0,0.0
19-04 22:08:53,11.125,1.375,86.750,0.750,0.0,0.0,0.0,12288.0,695107584.0,178741248.0,1081483264.0,5186244608.0,304.0,0.0
19-04 22:08:54,11.236,1.373,87.391,0.0,0.0,0.0,0.0,0.0,695652352.0,178741248.0,1081483264.0,5185699840.0,240.0,0.0
19-04 22:08:55,11.389,1.126,87.484,0.0,0.0,0.0,0.0,0.0,679702528.0,178741248.0,1081483264.0,5201649664.0,424.0,0.0
19-04 22:08:56,11.236,1.373,87.391,0.0,0.0,0.0,0.0,0.0,628895744.0,178741248.0,1081483264.0,5252456448.0,300.0,0.0
19-04 22:08:57,10.777,1.629,87.594,0.0,0.0,0.0,0.0,20480.0,628387840.0,178741248.0,1081483264.0,5252964352.0,544.0,0.0
19-04 22:08:58,11.111,1.498,86.767,0.624,0.0,0.0,0.0,24576.0,695652352.0,178741248.0,1081483264.0,5185699840.0,300.0,0.0
19-04 22:08:59,10.875,1.750,87.375,0.0,0.0,0.0,0.0,0.0,694661120.0,178741248.0,1081483264.0,5186691072.0,244.0,0.0
19-04 22:09:00,10.750,1.750,87.500,0.0,0.0,0.0,0.0,0.0,694915072.0,178741248.0,1081483264.0,5186437120.0,420.0,0.0
19-04 22:09:01,11.890,0.626,87.484,0.0,0.0,0.0,0.0,0.0,627871744.0,178741248.0,1081483264.0,5253480448.0,364.0,0.0
19-04 22:09:02,10.750,1.750,87.500,0.0,0.0,0.0,0.0,167936.0,627556352.0,178741248.0,1081487360.0,5253791744.0,180.0,0.0
19-04 22:09:03,11.139,1.377,87.234,0.250,0.0,0.0,0.0,69632.0,694472704.0,178741248.0,1081487360.0,5186875392.0,424.0,0.0
19-04 22:09:04,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,659902464.0,178741248.0,1081487360.0,5221445632.0,360.0,0.0
19-04 22:09:05,11.0,1.625,87.375,0.0,0.0,0.0,0.0,0.0,694599680.0,178741248.0,1081487360.0,5186748416.0,604.0,0.0
19-04 22:09:06,11.264,1.126,87.610,0.0,0.0,0.0,0.0,0.0,651608064.0,178741248.0,1081487360.0,5229740032.0,480.0,0.0
19-04 22:09:07,11.486,1.124,87.391,0.0,0.0,0.0,0.0,81920.0,627777536.0,178741248.0,1081487360.0,5253570560.0,484.0,0.0
19-04 22:09:08,10.763,1.752,86.608,0.876,0.0,0.0,0.0,28672.0,605503488.0,178741248.0,1081487360.0,5275844608.0,660.0,0.0
19-04 22:09:09,11.264,1.252,87.484,0.0,0.0,0.0,0.0,0.0,694661120.0,178741248.0,1081487360.0,5186686976.0,484.0,0.0
19-04 22:09:10,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,694374400.0,178741248.0,1081487360.0,5186973696.0,300.0,0.0
19-04 22:09:11,10.861,1.748,87.391,0.0,0.0,0.0,0.0,0.0,694628352.0,178741248.0,1081487360.0,5186719744.0,304.0,0.0
19-04 22:09:12,11.765,0.751,87.484,0.0,0.0,0.0,0.0,192512.0,627585024.0,178741248.0,1081487360.0,5253763072.0,420.0,0.0
19-04 22:09:13,10.750,1.750,87.0,0.500,0.0,0.0,0.0,12288.0,627331072.0,178741248.0,1081487360.0,5254017024.0,244.0,0.0
19-04 22:09:14,11.514,1.001,87.484,0.0,0.0,0.0,0.0,0.0,694411264.0,178741248.0,1081487360.0,5186936832.0,360.0,0.0
19-04 22:09:15,11.111,1.498,87.391,0.0,0.0,0.0,0.0,0.0,649355264.0,178741248.0,1081487360.0,5231992832.0,544.0,0.0
19-04 22:09:16,10.638,1.877,87.484,0.0,0.0,0.0,0.0,0.0,694538240.0,178741248.0,1081487360.0,5186809856.0,180.0,0.0
19-04 22:09:17,11.486,1.124,87.391,0.0,0.0,0.0,0.0,0.0,632705024.0,178741248.0,1081487360.0,5248643072.0,184.0,0.0
19-04 22:09:18,11.139,1.252,86.859,0.751,0.0,0.0,0.0,12288.0,627716096.0,178741248.0,1081487360.0,5253632000.0,180.0,0.0
19-04 22:09:19,11.471,1.247,87.282,0.0,0.0,0.0,0.0,0.0,628289536.0,178741248.0,1081487360.0,5253058560.0,304.0,0.0
19-04 22:09:20,10.665,1.631,87.704,0.0,0.0,0.0,0.0,0.0,694759424.0,178741248.0,1081487360.0,5186588672.0,240.0,0.0
19-04 22:09:21,11.471,1.247,87.282,0.0,0.0,0.0,0.0,0.0,694505472.0,178741248.0,1081487360.0,5186842624.0,244.0,0.0
19-04 22:09:22,10.750,1.750,87.500,0.0,0.0,0.0,0.0,0.0,681127936.0,178741248.0,1081487360.0,5200220160.0,420.0,0.0
19-04 22:09:23,11.765,0.751,86.733,0.751,0.0,0.0,0.0,12288.0,627683328.0,178741248.0,1081487360.0,5253664768.0,244.0,0.0
19-04 22:09:24,11.111,1.498,87.391,0.0,0.0,0.0,0.0,0.0,627429376.0,178741248.0,1081487360.0,5253918720.0,300.0,0.0
19-04 22:09:25,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,694345728.0,178741248.0,1081487360.0,5187002368.0,424.0,0.0
19-04 22:09:26,11.389,1.126,87.484,0.0,0.0,0.0,0.0,0.0,630255616.0,178741248.0,1081487360.0,5251092480.0,240.0,0.0
19-04 22:09:27,10.737,1.873,87.391,0.0,0.0,0.0,0.0,0.0,694312960.0,178741248.0,1081487360.0,5187035136.0,304.0,0.0
19-04 22:09:28,11.375,1.125,86.750,0.750,0.0,0.0,0.0,12288.0,694566912.0,178741248.0,1081487360.0,5186781184.0,240.0,0.0
19-04 22:09:29,11.250,1.250,87.500,0.0,0.0,0.0,0.0,0.0,627650560.0,178741248.0,1081487360.0,5253697536.0,604.0,0.0
19-04 22:09:30,11.014,1.502,87.484,0.0,0.0,0.0,0.0,0.0,571695104.0,178741248.0,1081487360.0,5309652992.0,240.0,0.0
19-04 22:09:31,11.111,1.498,87.391,0.0,0.0,0.0,0.0,0.0,694915072.0,178741248.0,1081487360.0,5186433024.0,424.0,0.0
19-04 22:09:32,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,694280192.0,178741248.0,1081487360.0,5187067904.0,540.0,0.0
19-04 22:09:33,10.750,1.750,86.750,0.750,0.0,0.0,0.0,12288.0,689577984.0,178741248.0,1081487360.0,5191770112.0,664.0,0.0
19-04 22:09:34,12.0,0.625,87.375,0.0,0.0,0.0,0.0,0.0,627781632.0,178741248.0,1081487360.0,5253566464.0,480.0,0.0
19-04 22:09:35,10.763,1.627,87.610,0.0,0.0,0.0,0.0,0.0,627527680.0,178741248.0,1081487360.0,5253820416.0,364.0,0.0
19-04 22:09:36,11.111,1.498,87.391,0.0,0.0,0.0,0.0,0.0,694411264.0,178741248.0,1081487360.0,5186936832.0,300.0,0.0
19-04 22:09:37,10.889,1.627,87.484,0.0,0.0,0.0,0.0,4096.0,628449280.0,178741248.0,1081487360.0,5252898816.0,364.0,0.0
19-04 22:09:38,10.763,1.752,86.984,0.501,0.0,0.0,0.0,12288.0,694407168.0,178741248.0,1081491456.0,5186936832.0,360.0,0.0
19-04 22:09:39,11.500,1.0,87.500,0.0,0.0,0.0,0.0,0.0,688816128.0,178741248.0,1081491456.0,5192527872.0,364.0,0.0
19-04 22:09:40,10.986,1.623,87.391,0.0,0.0,0.0,0.0,0.0,627585024.0,178741248.0,1081491456.0,5253758976.0,480.0,0.0
19-04 22:09:41,11.264,1.252,87.484,0.0,0.0,0.0,0.0,0.0,694374400.0,178741248.0,1081491456.0,5186969600.0,424.0,0.0
19-04 22:09:42,10.638,1.752,87.610,0.0,0.0,0.0,0.0,0.0,695103488.0,178741248.0,1081491456.0,5186240512.0,300.0,0.0
19-04 22:09:43,11.125,1.500,86.625,0.750,0.0,0.0,0.0,12288.0,694341632.0,178741248.0,1081491456.0,5187002368.0,544.0,0.0
19-04 22:09:44,10.889,1.502,87.610,0.0,0.0,0.0,0.0,0.0,668700672.0,178741248.0,1081491456.0,5212643328.0,240.0,0.0
19-04 22:09:45,11.735,0.874,87.391,0.0,0.0,0.0,0.0,0.0,627585024.0,178741248.0,1081491456.0,5253758976.0,724.0,0.0
19-04 22:09:46,10.875,1.750,87.375,0.0,0.0,0.0,0.0,0.0,627552256.0,178741248.0,1081491456.0,5253791744.0,300.0,0.0
