"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/signed_hashed_xor_driver/microbench-encode-64MB-8.csv",,,,"Date:","05 Apr 2016 18:11:18 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
05-04 18:11:18,10.323,1.338,88.128,0.211,0.0,0.000,27445.714,50516.341,464998400.0,276045824.0,2818420736.0,3582111744.0,0.0,0.0
05-04 18:11:19,6.003,5.492,84.547,3.959,0.0,0.0,0.0,712704.0,493473792.0,276049920.0,2818412544.0,3553640448.0,166.0,180.0
05-04 18:11:20,1.377,11.139,87.484,0.0,0.0,0.0,0.0,0.0,510750720.0,276049920.0,2818609152.0,3536166912.0,372.0,78.0
05-04 18:11:21,0.0,12.625,87.375,0.0,0.0,0.0,0.0,0.0,523264000.0,276049920.0,2818625536.0,3523637248.0,458.0,250.0
05-04 18:11:22,0.0,12.531,87.469,0.0,0.0,0.0,0.0,0.0,535506944.0,276049920.0,2818629632.0,3511390208.0,64.0,0.0
05-04 18:11:23,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,545730560.0,276049920.0,2818711552.0,3501084672.0,0.0,0.0
05-04 18:11:24,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,558313472.0,276049920.0,2818711552.0,3488501760.0,64.0,0.0
05-04 18:11:25,1.250,11.250,87.375,0.125,0.0,0.0,0.0,135168.0,579026944.0,276049920.0,2818711552.0,3467788288.0,126.0,70.0
05-04 18:11:26,11.014,1.502,87.484,0.0,0.0,0.0,0.0,0.0,683597824.0,276049920.0,2818715648.0,3363213312.0,64.0,0.0
05-04 18:11:27,10.750,1.750,87.500,0.0,0.0,0.0,0.0,0.0,797622272.0,276049920.0,2818715648.0,3249188864.0,0.0,0.0
05-04 18:11:28,11.250,1.250,87.500,0.0,0.0,0.0,0.0,0.0,858824704.0,276049920.0,2818715648.0,3187986432.0,64.0,0.0
05-04 18:11:29,11.250,1.250,87.500,0.0,0.0,0.0,0.0,0.0,591740928.0,276049920.0,2818715648.0,3455070208.0,126.0,70.0
05-04 18:11:30,11.529,0.877,87.093,0.501,0.0,0.0,0.0,16384.0,712007680.0,276054016.0,2818711552.0,3334803456.0,64.0,0.0
05-04 18:11:31,10.750,1.750,87.500,0.0,0.0,0.0,0.0,0.0,825393152.0,276054016.0,2818715648.0,3221413888.0,0.0,0.0
05-04 18:11:32,11.014,1.502,87.484,0.0,0.0,0.0,0.0,0.0,860672000.0,276054016.0,2818715648.0,3186135040.0,64.0,0.0
05-04 18:11:33,11.750,0.750,87.500,0.0,0.0,0.0,0.0,479232.0,677339136.0,276054016.0,2818715648.0,3369467904.0,0.0,0.0
05-04 18:11:34,10.777,1.629,87.594,0.0,0.0,0.0,0.0,0.0,848302080.0,276054016.0,2818715648.0,3198504960.0,64.0,0.0
05-04 18:11:35,11.500,1.0,86.750,0.750,0.0,0.0,0.0,20480.0,853708800.0,276054016.0,2818715648.0,3193098240.0,0.0,0.0
05-04 18:11:36,11.111,1.498,87.391,0.0,0.0,0.0,0.0,0.0,591736832.0,276054016.0,2818715648.0,3455070208.0,64.0,0.0
05-04 18:11:37,11.375,1.125,87.500,0.0,0.0,0.0,0.0,0.0,705273856.0,276054016.0,2818715648.0,3341533184.0,0.0,0.0
05-04 18:11:38,10.388,2.003,87.610,0.0,0.0,0.0,0.0,245760.0,820187136.0,276054016.0,2818715648.0,3226619904.0,64.0,0.0
05-04 18:11:39,10.763,1.752,87.484,0.0,0.0,0.0,0.0,0.0,860798976.0,276054016.0,2818715648.0,3186008064.0,0.0,0.0
05-04 18:11:40,12.125,0.375,87.125,0.375,0.0,0.0,0.0,86016.0,671752192.0,276054016.0,2818715648.0,3375054848.0,64.0,0.0
05-04 18:11:41,10.889,1.502,87.610,0.0,0.0,0.0,0.0,0.0,769310720.0,276054016.0,2818715648.0,3277496320.0,0.0,0.0
05-04 18:11:42,11.250,1.250,87.500,0.0,0.0,0.0,0.0,0.0,847360000.0,276054016.0,2818715648.0,3199447040.0,64.0,0.0
05-04 18:11:43,11.361,1.248,87.391,0.0,0.0,0.0,0.0,0.0,591736832.0,276054016.0,2818715648.0,3455070208.0,0.0,0.0
05-04 18:11:44,11.640,0.751,87.610,0.0,0.0,0.0,0.0,0.0,700194816.0,276054016.0,2818715648.0,3346612224.0,64.0,0.0
05-04 18:11:45,10.763,1.752,87.234,0.250,0.0,0.0,0.0,12288.0,813838336.0,276054016.0,2818715648.0,3232968704.0,0.0,0.0
05-04 18:11:46,10.861,1.748,87.391,0.0,0.0,0.0,0.0,0.0,860798976.0,276054016.0,2818715648.0,3186008064.0,64.0,0.0
05-04 18:11:47,12.030,0.376,87.594,0.0,0.0,0.0,0.0,0.0,665657344.0,276054016.0,2818715648.0,3381149696.0,0.0,0.0
05-04 18:11:48,11.500,1.0,87.500,0.0,0.0,0.0,0.0,0.0,786087936.0,276054016.0,2818715648.0,3260719104.0,64.0,0.0
05-04 18:11:49,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,842280960.0,276054016.0,2818715648.0,3204526080.0,0.0,0.0
05-04 18:11:50,11.278,1.128,86.842,0.752,0.0,0.0,0.0,12288.0,591736832.0,276054016.0,2818715648.0,3455070208.0,64.0,0.0
05-04 18:11:51,11.735,0.874,87.391,0.0,0.0,0.0,0.0,0.0,693841920.0,276054016.0,2818719744.0,3352961024.0,0.0,0.0
05-04 18:11:52,10.513,1.877,87.610,0.0,0.0,0.0,0.0,0.0,807485440.0,276054016.0,2818719744.0,3239317504.0,64.0,0.0
05-04 18:11:53,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,912162816.0,276054016.0,2818719744.0,3134640128.0,0.0,0.0
05-04 18:11:54,11.404,1.003,87.594,0.0,0.0,0.0,0.0,0.0,659304448.0,276054016.0,2818719744.0,3387498496.0,64.0,0.0
05-04 18:11:55,11.596,0.998,86.534,0.873,0.0,0.0,0.0,12288.0,721391616.0,276058112.0,2818719744.0,3325407232.0,0.0,0.0
05-04 18:11:56,10.500,2.0,87.500,0.0,0.0,0.0,0.0,0.0,835416064.0,276058112.0,2818719744.0,3211382784.0,64.0,0.0
05-04 18:11:57,11.250,1.250,87.500,0.0,0.0,0.0,0.0,0.0,860790784.0,276058112.0,2818719744.0,3186008064.0,0.0,0.0
