"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/confd_int/aes_sha_512/microbench-encode-64MB-6.csv",,,,"Date:","19 Apr 2016 21:43:43 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 21:43:43,6.753,1.096,91.530,0.621,0.0,0.001,65446.430,216959.940,347164672.0,153952256.0,1073086464.0,5567373312.0,0.0,0.0
19-04 21:43:44,7.098,6.210,84.284,2.408,0.0,0.0,0.0,659456.0,382087168.0,154034176.0,1073139712.0,5532315648.0,372.0,168.0
19-04 21:43:45,5.890,6.516,87.594,0.0,0.0,0.0,0.0,0.0,1183911936.0,154034176.0,1073442816.0,4730187776.0,624.0,340.0
19-04 21:43:46,6.508,5.882,87.610,0.0,0.0,0.0,0.0,0.0,1551908864.0,154034176.0,1073442816.0,4362190848.0,64.0,0.0
19-04 21:43:47,5.639,7.018,87.343,0.0,0.0,0.0,0.0,0.0,1917485056.0,154034176.0,1073491968.0,3996565504.0,0.0,0.0
19-04 21:43:48,6.383,6.008,87.610,0.0,0.0,0.0,0.0,0.0,2277511168.0,154034176.0,1073491968.0,3636539392.0,64.0,0.0
19-04 21:43:49,8.260,4.130,87.610,0.0,0.0,0.0,0.0,0.0,2574909440.0,154034176.0,1073491968.0,3339141120.0,126.0,70.0
19-04 21:43:50,12.406,0.0,87.343,0.251,0.0,0.0,0.0,163840.0,2587340800.0,154046464.0,1073491968.0,3326697472.0,64.0,0.0
19-04 21:43:51,12.360,0.250,87.391,0.0,0.0,0.0,0.0,0.0,2601754624.0,154046464.0,1073491968.0,3312283648.0,0.0,0.0
19-04 21:43:52,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,2612297728.0,154046464.0,1073491968.0,3301740544.0,64.0,0.0
19-04 21:43:53,12.390,0.125,87.484,0.0,0.0,0.0,0.0,0.0,2625257472.0,154046464.0,1073491968.0,3288780800.0,126.0,70.0
