"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_int_sign/xor_rsa_sha_512/microbench-encode-4MB-10.csv",,,,"Date:","19 Apr 2016 22:17:40 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 22:17:40,7.327,1.126,90.827,0.719,0.0,0.001,52965.402,195707.299,358227968.0,172548096.0,1078325248.0,5532475392.0,0.0,0.0
19-04 22:17:41,6.305,5.927,84.615,3.153,0.0,0.0,0.0,679936.0,393011200.0,172621824.0,1078390784.0,5497552896.0,718.0,168.0
19-04 22:17:42,6.625,6.0,87.375,0.0,0.0,0.0,0.0,0.0,433184768.0,172621824.0,1078697984.0,5457072128.0,712.0,250.0
19-04 22:17:43,11.139,1.377,87.484,0.0,0.0,0.0,0.0,0.0,450215936.0,172621824.0,1078702080.0,5440036864.0,530.0,90.0
19-04 22:17:44,11.125,1.625,87.250,0.0,0.0,0.0,0.0,0.0,446320640.0,172621824.0,1078702080.0,5443932160.0,180.0,0.0
19-04 22:17:45,10.737,1.873,87.391,0.0,0.0,0.0,0.0,0.0,450068480.0,172621824.0,1078706176.0,5440180224.0,124.0,0.0
19-04 22:17:46,11.264,1.126,87.109,0.501,0.0,0.0,0.0,155648.0,445448192.0,172621824.0,1078706176.0,5444800512.0,366.0,70.0
19-04 22:17:47,10.986,1.748,87.266,0.0,0.0,0.0,0.0,733184.0,450592768.0,172621824.0,1078706176.0,5439655936.0,244.0,0.0
19-04 22:17:48,11.389,1.001,87.610,0.0,0.0,0.0,0.0,0.0,443047936.0,172621824.0,1078706176.0,5447200768.0,360.0,0.0
19-04 22:17:49,11.250,1.375,87.375,0.0,0.0,0.0,0.0,0.0,450592768.0,172621824.0,1078706176.0,5439655936.0,304.0,0.0
