"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_int_sign/xor_rsa_sha_512/microbench-decode-16MB-3.csv",,,,"Date:","20 Apr 2016 18:24:00 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
20-04 18:24:00,2.365,0.371,97.122,0.142,0.0,0.000,8093.309,38638.361,393850880.0,260268032.0,1095897088.0,5391560704.0,0.0,0.0
20-04 18:24:01,6.023,6.775,84.316,2.886,0.0,0.0,0.0,606208.0,425472000.0,260296704.0,1095864320.0,5359943680.0,760.0,168.0
20-04 18:24:02,0.750,11.750,87.500,0.0,0.0,0.0,0.0,0.0,440512512.0,260296704.0,1096237056.0,5344530432.0,680.0,340.0
20-04 18:24:03,4.750,7.875,87.375,0.0,0.0,0.0,0.0,8192.0,472293376.0,260296704.0,1096241152.0,5312745472.0,244.0,0.0
20-04 18:24:04,11.139,1.502,87.359,0.0,0.0,0.0,0.0,0.0,571981824.0,260296704.0,1096245248.0,5213052928.0,120.0,0.0
20-04 18:24:05,11.625,1.0,87.375,0.0,0.0,0.0,0.0,0.0,565563392.0,260296704.0,1096245248.0,5219471360.0,244.0,0.0
20-04 18:24:06,11.514,0.876,87.610,0.0,0.0,0.0,0.0,0.0,559874048.0,260296704.0,1096245248.0,5225160704.0,186.0,70.0
20-04 18:24:07,11.735,0.874,86.767,0.624,0.0,0.0,0.0,159744.0,556228608.0,260308992.0,1096232960.0,5228806144.0,124.0,0.0
20-04 18:24:08,11.765,0.751,87.484,0.0,0.0,0.0,0.0,0.0,556597248.0,260308992.0,1096245248.0,5228425216.0,60.0,0.0
20-04 18:24:09,11.610,0.999,87.391,0.0,0.0,0.0,0.0,0.0,556089344.0,260308992.0,1096245248.0,5228933120.0,124.0,0.0
20-04 18:24:10,11.640,0.751,87.610,0.0,0.0,0.0,0.0,0.0,555962368.0,260308992.0,1096245248.0,5229060096.0,186.0,70.0
20-04 18:24:11,11.625,1.0,87.375,0.0,0.0,0.0,0.0,0.0,556597248.0,260308992.0,1096245248.0,5228425216.0,64.0,0.0
20-04 18:24:12,11.860,0.749,87.391,0.0,0.0,0.0,0.0,0.0,553611264.0,260308992.0,1096245248.0,5231411200.0,0.0,0.0
20-04 18:24:13,11.529,0.877,87.594,0.0,0.0,0.0,0.0,12288.0,546861056.0,260313088.0,1096245248.0,5238157312.0,64.0,0.0
20-04 18:24:14,11.610,0.999,87.391,0.0,0.0,0.0,0.0,0.0,540602368.0,260313088.0,1096245248.0,5244416000.0,0.0,0.0
20-04 18:24:15,11.654,0.752,87.594,0.0,0.0,0.0,0.0,0.0,540602368.0,260313088.0,1096245248.0,5244416000.0,64.0,0.0
20-04 18:24:16,11.860,0.749,87.391,0.0,0.0,0.0,0.0,0.0,540602368.0,260313088.0,1096245248.0,5244416000.0,0.0,0.0
20-04 18:24:17,11.500,1.0,87.500,0.0,0.0,0.0,0.0,0.0,540602368.0,260313088.0,1096245248.0,5244416000.0,64.0,0.0
20-04 18:24:18,11.500,1.125,87.375,0.0,0.0,0.0,0.0,0.0,572669952.0,260313088.0,1096245248.0,5212348416.0,0.0,0.0
20-04 18:24:19,11.625,0.875,87.125,0.375,0.0,0.0,0.0,20480.0,573431808.0,260321280.0,1096237056.0,5211586560.0,64.0,0.0
20-04 18:24:20,11.750,0.750,87.500,0.0,0.0,0.0,0.0,0.0,572796928.0,260321280.0,1096237056.0,5212221440.0,0.0,0.0
20-04 18:24:21,11.625,0.875,87.500,0.0,0.0,0.0,0.0,0.0,572669952.0,260321280.0,1096237056.0,5212348416.0,64.0,0.0
20-04 18:24:22,11.875,0.750,87.375,0.0,0.0,0.0,0.0,0.0,572788736.0,260321280.0,1096245248.0,5212221440.0,0.0,0.0
20-04 18:24:23,11.625,1.0,87.375,0.0,0.0,0.0,0.0,0.0,571596800.0,260321280.0,1096245248.0,5213413376.0,64.0,0.0
20-04 18:24:24,11.610,0.999,87.391,0.0,0.0,0.0,0.0,0.0,571469824.0,260321280.0,1096245248.0,5213540352.0,0.0,0.0
20-04 18:24:25,11.514,1.001,87.109,0.375,0.0,0.0,0.0,12288.0,571596800.0,260325376.0,1096241152.0,5213413376.0,64.0,0.0
20-04 18:24:26,11.860,0.749,87.391,0.0,0.0,0.0,0.0,0.0,572227584.0,260325376.0,1096245248.0,5212778496.0,0.0,0.0
20-04 18:24:27,11.389,1.126,87.484,0.0,0.0,0.0,0.0,0.0,572354560.0,260325376.0,1096245248.0,5212651520.0,64.0,0.0
20-04 18:24:28,11.625,0.875,87.500,0.0,0.0,0.0,0.0,0.0,571719680.0,260325376.0,1096245248.0,5213286400.0,0.0,0.0
20-04 18:24:29,11.625,0.875,87.500,0.0,0.0,0.0,0.0,339968.0,571592704.0,260325376.0,1096245248.0,5213413376.0,64.0,0.0
