"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/signed_xor_driver/microbench-encode-16MB-1.csv",,,,"Date:","05 Apr 2016 19:15:20 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
05-04 19:15:20,8.312,2.288,89.125,0.275,0.0,0.001,26685.674,73379.563,577232896.0,297250816.0,2849460224.0,3417632768.0,0.0,0.0
05-04 19:15:21,8.036,5.995,83.163,2.806,0.0,0.0,0.0,778240.0,605560832.0,297250816.0,2849513472.0,3389251584.0,166.0,168.0
05-04 19:15:22,1.001,11.514,87.484,0.0,0.0,0.0,0.0,0.0,621551616.0,297250816.0,2849693696.0,3373080576.0,372.0,340.0
05-04 19:15:23,4.261,8.145,87.594,0.0,0.0,0.0,0.0,0.0,670367744.0,297250816.0,2849718272.0,3324239872.0,292.0,0.0
05-04 19:15:24,10.986,1.748,87.266,0.0,0.0,0.0,0.0,0.0,682352640.0,297250816.0,2849722368.0,3312250880.0,230.0,0.0
05-04 19:15:25,11.640,0.876,87.484,0.0,0.0,0.0,0.0,0.0,717799424.0,297250816.0,2849722368.0,3276804096.0,0.0,0.0
05-04 19:15:26,11.500,1.0,87.500,0.0,0.0,0.0,0.0,0.0,668798976.0,297250816.0,2849722368.0,3325804544.0,64.0,70.0
05-04 19:15:27,11.389,1.126,85.607,1.877,0.0,0.0,0.0,909312.0,701009920.0,297250816.0,2849722368.0,3293593600.0,126.0,0.0
05-04 19:15:28,11.500,1.0,87.500,0.0,0.0,0.0,0.0,0.0,717721600.0,297250816.0,2849722368.0,3276881920.0,64.0,0.0
05-04 19:15:29,11.278,1.128,87.594,0.0,0.0,0.0,0.0,0.0,672108544.0,297250816.0,2849722368.0,3322494976.0,0.0,0.0
05-04 19:15:30,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,717594624.0,297250816.0,2849722368.0,3277008896.0,124.0,70.0
05-04 19:15:31,11.625,0.875,87.500,0.0,0.0,0.0,0.0,0.0,737673216.0,297250816.0,2849722368.0,3256930304.0,186.0,0.0
05-04 19:15:32,11.250,1.250,87.0,0.500,0.0,0.0,0.0,61440.0,675663872.0,297250816.0,2849722368.0,3318939648.0,124.0,0.0
05-04 19:15:33,11.625,0.875,87.500,0.0,0.0,0.0,0.0,0.0,717721600.0,297250816.0,2849722368.0,3276881920.0,60.0,0.0
05-04 19:15:34,11.250,1.250,87.500,0.0,0.0,0.0,0.0,0.0,651177984.0,297250816.0,2849722368.0,3343425536.0,124.0,0.0
05-04 19:15:35,11.389,1.126,87.484,0.0,0.0,0.0,0.0,0.0,678871040.0,297250816.0,2849722368.0,3315732480.0,180.0,0.0
05-04 19:15:36,11.486,0.999,87.391,0.0,0.0,0.125,0.0,0.0,717627392.0,297250816.0,2849722368.0,3276976128.0,184.0,0.0
05-04 19:15:37,11.264,1.252,87.234,0.250,0.0,0.0,0.0,20480.0,658386944.0,297250816.0,2849722368.0,3336216576.0,180.0,0.0
05-04 19:15:38,11.264,1.126,87.610,0.0,0.0,0.0,0.0,0.0,683028480.0,297250816.0,2849722368.0,3311575040.0,364.0,0.0
05-04 19:15:39,11.514,0.876,87.610,0.0,0.0,0.0,0.0,0.0,717721600.0,297250816.0,2849722368.0,3276881920.0,300.0,0.0
05-04 19:15:40,11.361,1.248,87.391,0.0,0.0,0.0,0.0,0.0,670584832.0,297250816.0,2849722368.0,3324018688.0,364.0,0.0
05-04 19:15:41,11.153,1.253,87.594,0.0,0.0,0.0,0.0,0.0,706060288.0,297250816.0,2849722368.0,3288543232.0,180.0,0.0
05-04 19:15:42,11.860,0.749,86.891,0.499,0.0,0.0,0.0,12288.0,734527488.0,297250816.0,2849722368.0,3260076032.0,244.0,0.0
05-04 19:15:43,11.278,1.128,87.594,0.0,0.0,0.0,0.0,0.0,673472512.0,297250816.0,2849722368.0,3321131008.0,120.0,0.0
05-04 19:15:44,11.500,1.0,87.500,0.0,0.0,0.0,0.0,0.0,717688832.0,297250816.0,2849722368.0,3276914688.0,64.0,0.0
05-04 19:15:45,11.625,0.875,87.500,0.0,0.0,0.0,0.0,0.0,651112448.0,297250816.0,2849722368.0,3343491072.0,0.0,0.0
