"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/signed_xor_driver/microbench-encode-64MB-8.csv",,,,"Date:","05 Apr 2016 20:06:05 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
05-04 20:06:05,8.410,2.265,89.053,0.271,0.0,0.001,25633.006,71561.223,519233536.0,297738240.0,2851622912.0,3472982016.0,0.0,0.0
05-04 20:06:06,6.591,6.210,84.030,3.169,0.0,0.0,0.0,696320.0,549253120.0,297758720.0,2851708928.0,3442855936.0,332.0,180.0
05-04 20:06:07,0.877,11.529,87.594,0.0,0.0,0.0,0.0,0.0,564293632.0,297758720.0,2851831808.0,3427692544.0,206.0,78.0
05-04 20:06:08,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,576962560.0,297758720.0,2851835904.0,3415019520.0,458.0,160.0
05-04 20:06:09,0.125,12.625,87.250,0.0,0.0,0.0,0.0,0.0,587374592.0,297758720.0,2851835904.0,3404607488.0,64.0,90.0
05-04 20:06:10,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,599957504.0,297758720.0,2851835904.0,3392024576.0,0.0,0.0
05-04 20:06:11,0.0,12.516,87.484,0.0,0.0,0.0,0.0,0.0,610537472.0,297758720.0,2851979264.0,3381301248.0,64.0,0.0
05-04 20:06:12,1.752,10.638,87.484,0.125,0.0,0.0,0.0,131072.0,633520128.0,297758720.0,2851979264.0,3358318592.0,126.0,70.0
05-04 20:06:13,11.361,1.248,87.391,0.0,0.0,0.0,0.0,0.0,738963456.0,297758720.0,2851983360.0,3252871168.0,64.0,0.0
05-04 20:06:14,10.652,1.754,87.594,0.0,0.0,0.0,0.0,0.0,853368832.0,297758720.0,2851983360.0,3138465792.0,0.0,0.0
05-04 20:06:15,11.250,1.250,87.500,0.0,0.0,0.0,0.0,0.0,979836928.0,297758720.0,2851983360.0,3011997696.0,64.0,0.0
05-04 20:06:16,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,733757440.0,297758720.0,2851983360.0,3258077184.0,126.0,70.0
05-04 20:06:17,10.638,1.877,87.234,0.250,0.0,0.0,0.0,12288.0,848797696.0,297758720.0,2851983360.0,3143036928.0,64.0,0.0
05-04 20:06:18,11.500,1.0,87.500,0.0,0.0,0.0,0.0,0.0,911142912.0,297758720.0,2851983360.0,3080691712.0,0.0,0.0
05-04 20:06:19,10.638,1.877,87.484,0.0,0.0,0.0,0.0,0.0,728297472.0,297758720.0,2851983360.0,3263537152.0,64.0,0.0
05-04 20:06:20,10.889,1.502,87.610,0.0,0.0,0.0,0.0,0.0,869961728.0,297758720.0,2851983360.0,3121872896.0,0.0,0.0
05-04 20:06:21,11.361,1.248,87.391,0.0,0.0,0.0,0.0,0.0,905302016.0,297758720.0,2851983360.0,3086532608.0,64.0,0.0
05-04 20:06:22,10.763,1.627,86.984,0.626,0.0,0.0,0.0,20480.0,723091456.0,297758720.0,2851983360.0,3268743168.0,0.0,0.0
05-04 20:06:23,11.236,1.373,87.391,0.0,0.0,0.0,0.0,8192.0,811180032.0,297758720.0,2851983360.0,3180654592.0,64.0,0.0
05-04 20:06:24,10.902,1.504,87.594,0.0,0.0,0.0,0.0,0.0,899588096.0,297758720.0,2851983360.0,3092246528.0,0.0,0.0
05-04 20:06:25,10.625,1.875,87.500,0.0,0.0,0.0,0.0,0.0,717885440.0,297758720.0,2851983360.0,3273949184.0,64.0,0.0
05-04 20:06:26,11.375,1.125,87.500,0.0,0.0,0.0,0.0,0.0,824397824.0,297758720.0,2851983360.0,3167436800.0,0.0,0.0
05-04 20:06:27,10.652,1.754,86.591,1.003,0.0,0.0,0.0,20480.0,894763008.0,297758720.0,2851983360.0,3097071616.0,64.0,0.0
05-04 20:06:28,10.750,1.750,87.500,0.0,0.0,0.0,0.0,0.0,712679424.0,297758720.0,2851983360.0,3279155200.0,0.0,0.0
05-04 20:06:29,11.236,1.373,87.391,0.0,0.0,0.0,0.0,0.0,775753728.0,297758720.0,2851983360.0,3216080896.0,64.0,0.0
05-04 20:06:30,10.777,1.629,87.594,0.0,0.0,0.0,0.0,0.0,888889344.0,297758720.0,2851983360.0,3102945280.0,0.0,0.0
05-04 20:06:31,10.875,1.625,87.500,0.0,0.0,0.0,0.0,0.0,649416704.0,297758720.0,2851983360.0,3342417920.0,64.0,0.0
05-04 20:06:32,11.500,1.0,87.0,0.500,0.0,0.0,0.0,12288.0,769024000.0,297758720.0,2851983360.0,3222810624.0,0.0,0.0
05-04 20:06:33,10.889,1.627,87.484,0.0,0.0,0.0,0.0,16384.0,883810304.0,297758720.0,2851983360.0,3108024320.0,64.0,0.0
05-04 20:06:34,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,645001216.0,297758720.0,2851983360.0,3346833408.0,0.0,0.0
