"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_sign/xor_rsa_sha_512/microbench-encode-64MB-2.csv",,,,"Date:","19 Apr 2016 22:56:31 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 22:56:31,7.500,1.424,90.270,0.806,0.0,0.001,44113.900,196468.296,393363456.0,192311296.0,1088032768.0,5467869184.0,0.0,0.0
19-04 22:56:32,5.577,6.084,85.044,3.295,0.0,0.0,0.0,708608.0,415350784.0,192385024.0,1088172032.0,5445668864.0,350.0,180.0
19-04 22:56:33,1.125,11.500,87.375,0.0,0.0,0.0,0.0,0.0,432152576.0,192385024.0,1088331776.0,5428707328.0,488.0,78.0
19-04 22:56:34,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,445304832.0,192385024.0,1088380928.0,5415505920.0,642.0,250.0
19-04 22:56:35,0.0,12.531,87.469,0.0,0.0,0.0,0.0,0.0,455663616.0,192385024.0,1088372736.0,5405155328.0,180.0,0.0
19-04 22:56:36,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,468332544.0,192385024.0,1088372736.0,5392486400.0,304.0,0.0
19-04 22:56:37,0.0,12.500,87.375,0.125,0.0,0.0,0.0,163840.0,480907264.0,192393216.0,1088372736.0,5379903488.0,420.0,0.0
19-04 22:56:38,1.377,11.014,87.610,0.0,0.0,0.0,0.0,0.0,502599680.0,192393216.0,1088372736.0,5358211072.0,610.0,70.0
19-04 22:56:39,11.361,1.248,87.391,0.0,0.0,0.0,0.0,0.0,592171008.0,192393216.0,1088376832.0,5268635648.0,240.0,0.0
19-04 22:56:40,11.014,1.502,87.484,0.0,0.0,0.0,0.0,0.0,680132608.0,192393216.0,1088376832.0,5180674048.0,124.0,0.0
19-04 22:56:41,11.125,1.500,87.375,0.0,0.0,0.0,0.0,0.0,769978368.0,192393216.0,1088376832.0,5090828288.0,120.0,0.0
19-04 22:56:42,9.500,3.0,87.500,0.0,0.0,0.0,0.0,0.0,850350080.0,192393216.0,1088376832.0,5010456576.0,490.0,70.0
19-04 22:56:43,10.777,1.629,87.469,0.125,0.0,0.0,0.0,16384.0,763285504.0,192397312.0,1088376832.0,5097517056.0,180.0,0.0
19-04 22:56:44,10.125,2.375,87.500,0.0,0.0,0.0,0.0,0.0,915484672.0,192397312.0,1088376832.0,4945317888.0,244.0,0.0
19-04 22:56:45,10.388,2.003,87.610,0.0,0.0,0.0,0.0,0.0,850472960.0,192397312.0,1088376832.0,5010329600.0,240.0,0.0
19-04 22:56:46,10.500,2.125,87.375,0.0,0.0,0.0,0.0,0.0,839798784.0,192397312.0,1088376832.0,5021003776.0,184.0,0.0
19-04 22:56:47,10.138,2.253,87.610,0.0,0.0,0.0,0.0,0.0,834523136.0,192397312.0,1088376832.0,5026279424.0,360.0,0.0
19-04 22:56:48,11.0,1.500,87.125,0.375,0.0,0.0,0.0,20480.0,850567168.0,192405504.0,1088368640.0,5010235392.0,364.0,0.0
19-04 22:56:49,10.625,1.875,87.500,0.0,0.0,0.0,0.0,0.0,821526528.0,192405504.0,1088368640.0,5039276032.0,240.0,0.0
19-04 22:56:50,10.388,2.128,87.484,0.0,0.0,0.0,0.0,0.0,850567168.0,192405504.0,1088368640.0,5010235392.0,544.0,0.0
19-04 22:56:51,10.750,1.750,87.500,0.0,0.0,0.0,0.0,0.0,744726528.0,192405504.0,1088376832.0,5116067840.0,360.0,0.0
19-04 22:56:52,10.013,2.503,87.484,0.0,0.0,0.0,0.0,0.0,867180544.0,192405504.0,1088376832.0,4993613824.0,364.0,0.0
19-04 22:56:53,10.250,2.125,87.125,0.500,0.0,0.0,0.0,12288.0,850403328.0,192409600.0,1088372736.0,5010391040.0,120.0,0.0
19-04 22:56:54,10.638,1.877,87.484,0.0,0.0,0.0,0.0,0.0,785707008.0,192409600.0,1088376832.0,5075083264.0,244.0,0.0
19-04 22:56:55,9.750,2.750,87.500,0.0,0.0,0.0,0.0,0.0,784162816.0,192409600.0,1088376832.0,5076627456.0,420.0,0.0
19-04 22:56:56,10.625,1.875,87.500,0.0,0.0,0.0,0.0,0.0,850239488.0,192409600.0,1088376832.0,5010550784.0,604.0,0.0
19-04 22:56:57,10.150,2.381,86.216,1.253,0.0,0.0,0.0,901120.0,796540928.0,192409600.0,1088376832.0,5064249344.0,660.0,0.0
19-04 22:56:58,10.0,2.500,87.250,0.250,0.0,0.0,0.0,36864.0,850333696.0,192413696.0,1088372736.0,5010456576.0,484.0,0.0
19-04 22:56:59,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,723042304.0,192413696.0,1088376832.0,5137743872.0,180.0,0.0
19-04 22:57:00,10.138,2.253,87.610,0.0,0.0,0.0,0.0,0.0,843091968.0,192413696.0,1088376832.0,5017694208.0,544.0,0.0
19-04 22:57:01,9.875,2.750,87.375,0.0,0.0,0.0,0.0,0.0,849645568.0,192413696.0,1088376832.0,5011140608.0,360.0,0.0
19-04 22:57:02,10.638,1.752,87.610,0.0,0.0,0.0,0.0,151552.0,768712704.0,192413696.0,1088380928.0,5092069376.0,424.0,0.0
19-04 22:57:03,10.013,2.503,87.234,0.250,0.0,0.0,0.0,65536.0,783499264.0,192421888.0,1088372736.0,5077282816.0,300.0,0.0
19-04 22:57:04,10.763,1.752,87.484,0.0,0.0,0.0,0.0,0.0,849694720.0,192421888.0,1088380928.0,5011079168.0,184.0,0.0
19-04 22:57:05,10.362,2.247,87.391,0.0,0.0,0.0,0.0,0.0,847917056.0,192421888.0,1088380928.0,5012856832.0,180.0,0.0
19-04 22:57:06,9.887,2.503,87.610,0.0,0.0,0.0,0.0,0.0,842260480.0,192421888.0,1088380928.0,5018513408.0,364.0,0.0
19-04 22:57:07,10.625,2.0,87.375,0.0,0.0,0.0,0.0,81920.0,849694720.0,192421888.0,1088380928.0,5011079168.0,360.0,0.0
19-04 22:57:08,10.125,2.375,87.125,0.375,0.0,0.0,0.0,28672.0,827420672.0,192421888.0,1088380928.0,5033353216.0,484.0,0.0
19-04 22:57:09,10.125,2.375,87.500,0.0,0.0,0.0,0.0,0.0,849281024.0,192421888.0,1088380928.0,5011492864.0,360.0,0.0
19-04 22:57:10,10.763,1.627,87.610,0.0,0.0,0.0,0.0,0.0,753958912.0,192421888.0,1088380928.0,5106814976.0,424.0,0.0
19-04 22:57:11,9.887,2.628,87.484,0.0,0.0,0.0,0.0,0.0,885440512.0,192421888.0,1088380928.0,4975333376.0,480.0,0.0
19-04 22:57:12,10.237,2.372,87.391,0.0,0.0,0.0,0.0,4096.0,849629184.0,192421888.0,1088380928.0,5011144704.0,304.0,0.0
19-04 22:57:13,10.638,1.877,87.484,0.0,0.0,0.0,0.0,0.0,805781504.0,192421888.0,1088380928.0,5054992384.0,120.0,0.0
19-04 22:57:14,10.263,2.253,87.359,0.125,0.0,0.0,0.0,24576.0,793833472.0,192421888.0,1088380928.0,5066940416.0,244.0,0.0
19-04 22:57:15,10.625,1.875,87.500,0.0,0.0,0.0,0.0,0.0,849629184.0,192421888.0,1088380928.0,5011144704.0,120.0,0.0
19-04 22:57:16,10.138,2.378,87.484,0.0,0.0,0.0,0.0,0.0,806256640.0,192421888.0,1088380928.0,5054517248.0,304.0,0.0
19-04 22:57:17,9.887,2.503,87.610,0.0,0.0,0.0,0.0,0.0,849469440.0,192421888.0,1088380928.0,5011304448.0,240.0,0.0
19-04 22:57:18,10.750,1.750,87.500,0.0,0.0,0.0,0.0,0.0,732921856.0,192421888.0,1088380928.0,5127852032.0,424.0,0.0
19-04 22:57:19,9.875,2.750,87.125,0.250,0.0,0.0,0.0,12288.0,849215488.0,192425984.0,1088376832.0,5011558400.0,240.0,0.0
19-04 22:57:20,10.250,2.250,87.500,0.0,0.0,0.0,0.0,0.0,849469440.0,192425984.0,1088376832.0,5011304448.0,184.0,0.0
19-04 22:57:21,10.500,2.0,87.500,0.0,0.0,0.0,0.0,0.0,781156352.0,192425984.0,1088376832.0,5079617536.0,300.0,0.0
19-04 22:57:22,9.900,2.506,87.594,0.0,0.0,0.0,0.0,0.0,783196160.0,192425984.0,1088380928.0,5077573632.0,424.0,0.0
19-04 22:57:23,10.612,1.998,87.391,0.0,0.0,0.0,0.0,0.0,849559552.0,192425984.0,1088380928.0,5011210240.0,420.0,0.0
19-04 22:57:24,10.013,2.503,87.234,0.250,0.0,0.0,0.0,12288.0,791543808.0,192434176.0,1088372736.0,5069225984.0,424.0,0.0
19-04 22:57:25,9.762,2.628,87.610,0.0,0.0,0.0,0.0,0.0,849563648.0,192434176.0,1088372736.0,5011206144.0,240.0,0.0
19-04 22:57:26,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,720306176.0,192434176.0,1088372736.0,5140463616.0,244.0,0.0
19-04 22:57:27,10.638,1.877,87.484,0.0,0.0,0.0,0.0,0.0,839770112.0,192434176.0,1088380928.0,5020991488.0,180.0,0.0
