"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_sign/xor_rsa_sha_512/microbench-decode-16MB-1.csv",,,,"Date:","20 Apr 2016 18:53:53 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
20-04 18:53:53,2.473,0.444,96.928,0.155,0.0,0.000,7919.952,37670.993,408236032.0,262701056.0,1099243520.0,5371396096.0,0.0,0.0
20-04 18:53:54,6.936,6.053,84.615,2.396,0.0,0.0,0.0,618496.0,442597376.0,262713344.0,1099177984.0,5337088000.0,230.0,258.0
20-04 18:53:55,0.501,12.015,87.484,0.0,0.0,0.0,0.0,0.0,455012352.0,262713344.0,1099538432.0,5324312576.0,308.0,250.0
20-04 18:53:56,5.382,7.134,87.484,0.0,0.0,0.0,0.0,0.0,508010496.0,262713344.0,1099538432.0,5271314432.0,522.0,0.0
20-04 18:53:57,10.875,1.750,87.375,0.0,0.0,0.0,0.0,8192.0,586174464.0,262713344.0,1099567104.0,5193121792.0,0.0,0.0
20-04 18:53:58,11.250,1.250,87.500,0.0,0.0,0.0,0.0,0.0,587452416.0,262713344.0,1099567104.0,5191843840.0,64.0,0.0
20-04 18:53:59,11.139,1.377,87.484,0.0,0.0,0.0,0.0,0.0,586436608.0,262713344.0,1099567104.0,5192859648.0,0.0,70.0
20-04 18:54:00,11.139,1.252,87.484,0.125,0.0,0.0,0.0,172032.0,570486784.0,262713344.0,1099567104.0,5208809472.0,190.0,0.0
20-04 18:54:01,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,603402240.0,262713344.0,1099567104.0,5175894016.0,0.0,0.0
20-04 18:54:02,11.389,1.126,86.108,1.377,0.0,0.0,0.0,12288.0,602767360.0,262713344.0,1099567104.0,5176528896.0,64.0,0.0
20-04 18:54:03,11.264,1.126,86.108,1.502,0.0,0.0,0.0,360448.0,604106752.0,262713344.0,1099567104.0,5175189504.0,0.0,70.0
20-04 18:54:04,11.514,1.001,87.484,0.0,0.0,0.0,0.0,0.0,604233728.0,262713344.0,1099567104.0,5175062528.0,190.0,0.0
20-04 18:54:05,11.250,1.250,87.0,0.500,0.0,0.0,0.0,32768.0,587632640.0,262713344.0,1099567104.0,5191663616.0,60.0,0.0
20-04 18:54:06,11.250,1.250,87.500,0.0,0.0,0.0,0.0,0.0,578990080.0,262713344.0,1099567104.0,5200306176.0,124.0,0.0
20-04 18:54:07,11.264,1.126,87.610,0.0,0.0,0.0,0.0,0.0,571936768.0,262713344.0,1099567104.0,5207359488.0,60.0,0.0
20-04 18:54:08,11.375,1.125,87.500,0.0,0.0,0.0,0.0,102400.0,604692480.0,262713344.0,1099567104.0,5174603776.0,124.0,0.0
20-04 18:54:09,11.139,1.377,87.484,0.0,0.0,0.0,0.0,0.0,604057600.0,262713344.0,1099567104.0,5175238656.0,60.0,0.0
20-04 18:54:10,11.375,1.0,87.125,0.500,0.0,0.0,0.0,57344.0,604438528.0,262717440.0,1099563008.0,5174857728.0,244.0,0.0
20-04 18:54:11,11.389,1.126,87.484,0.0,0.0,0.0,0.0,0.0,587976704.0,262717440.0,1099567104.0,5191315456.0,120.0,0.0
20-04 18:54:12,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,585154560.0,262717440.0,1099567104.0,5194137600.0,244.0,0.0
20-04 18:54:13,11.860,0.749,87.391,0.0,0.0,0.0,0.0,0.0,572243968.0,262717440.0,1099567104.0,5207048192.0,240.0,0.0
20-04 18:54:14,9.572,2.645,86.902,0.756,0.0,0.126,0.0,81920.0,423157760.0,262717440.0,1099558912.0,5356142592.0,1.84467440737e+19,1.84467440737e+19
