"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_sign/cauchy_rsa_sha_512/microbench-encode-4MB-5.csv",,,,"Date:","19 Apr 2016 22:20:58 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 22:20:58,7.217,1.219,90.781,0.782,0.0,0.001,52023.793,192519.383,363728896.0,171966464.0,1078906880.0,5526974464.0,0.0,0.0
19-04 22:20:59,6.099,5.591,84.498,3.812,0.0,0.0,0.0,679936.0,393801728.0,172007424.0,1078984704.0,5496782848.0,936.0,90.0
19-04 22:21:00,6.0,6.625,87.375,0.0,0.0,0.0,0.0,40960.0,442798080.0,172007424.0,1079185408.0,5447585792.0,682.0,168.0
19-04 22:21:01,10.625,2.0,87.375,0.0,0.0,0.0,0.0,0.0,448581632.0,172007424.0,1079201792.0,5441785856.0,942.0,250.0
19-04 22:21:02,11.125,1.625,87.250,0.0,0.0,0.0,0.0,0.0,445108224.0,172007424.0,1079201792.0,5445259264.0,300.0,0.0
19-04 22:21:03,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,446091264.0,172007424.0,1079201792.0,5444276224.0,184.0,0.0
19-04 22:21:04,10.487,2.122,87.016,0.375,0.0,0.0,0.0,184320.0,445636608.0,172019712.0,1079189504.0,5444730880.0,240.0,0.0
19-04 22:21:05,11.153,1.253,87.594,0.0,0.0,0.0,0.0,0.0,445464576.0,172019712.0,1079189504.0,5444902912.0,610.0,70.0
19-04 22:21:06,11.111,1.498,87.391,0.0,0.0,0.0,0.0,0.0,445972480.0,172019712.0,1079189504.0,5444395008.0,360.0,0.0
19-04 22:21:07,9.824,2.645,86.902,0.630,0.0,0.0,0.0,65536.0,377839616.0,172019712.0,1079201792.0,5512515584.0,1.84467440737e+19,1.84467440737e+19
