"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_sign/cauchy_rsa_sha_512/microbench-encode-16MB-6.csv",,,,"Date:","19 Apr 2016 22:25:31 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 22:25:31,7.243,1.245,90.707,0.805,0.0,0.001,50857.588,197604.342,369258496.0,176553984.0,1081180160.0,5514584064.0,0.0,0.0
19-04 22:25:32,7.089,5.823,84.430,2.658,0.0,0.0,0.0,692224.0,402345984.0,176619520.0,1081430016.0,5481181184.0,774.0,90.0
19-04 22:25:33,0.750,11.750,87.500,0.0,0.0,0.0,0.0,4096.0,416833536.0,176619520.0,1081483264.0,5466640384.0,716.0,168.0
19-04 22:25:34,5.131,7.384,87.484,0.0,0.0,0.0,0.0,0.0,466092032.0,176619520.0,1081487360.0,5417377792.0,646.0,160.0
19-04 22:25:35,10.750,1.875,87.375,0.0,0.0,0.0,0.0,0.0,499748864.0,176619520.0,1081491456.0,5383716864.0,484.0,90.0
19-04 22:25:36,11.514,1.001,87.484,0.0,0.0,0.0,0.0,0.0,509534208.0,176619520.0,1081491456.0,5373931520.0,120.0,0.0
19-04 22:25:37,11.750,0.750,87.125,0.375,0.0,0.0,0.0,172032.0,508874752.0,176627712.0,1081483264.0,5374590976.0,244.0,0.0
19-04 22:25:38,11.389,1.001,87.610,0.0,0.0,0.0,0.0,0.0,508620800.0,176627712.0,1081483264.0,5374844928.0,366.0,70.0
19-04 22:25:39,11.750,0.750,87.500,0.0,0.0,0.0,0.0,0.0,509292544.0,176627712.0,1081483264.0,5374173184.0,484.0,0.0
19-04 22:25:40,11.750,0.875,87.375,0.0,0.0,0.0,0.0,0.0,509284352.0,176627712.0,1081491456.0,5374173184.0,240.0,0.0
19-04 22:25:41,11.529,0.877,87.594,0.0,0.0,0.0,0.0,0.0,511606784.0,176627712.0,1081491456.0,5371850752.0,364.0,0.0
19-04 22:25:42,11.985,0.624,87.391,0.0,0.0,0.0,0.0,0.0,511733760.0,176627712.0,1081491456.0,5371723776.0,606.0,70.0
19-04 22:25:43,11.529,0.877,87.343,0.251,0.0,0.0,0.0,12288.0,526794752.0,176627712.0,1081491456.0,5356662784.0,664.0,0.0
19-04 22:25:44,11.514,1.001,87.484,0.0,0.0,0.0,0.0,0.0,495542272.0,176627712.0,1081491456.0,5387915264.0,300.0,0.0
19-04 22:25:45,11.375,1.125,87.500,0.0,0.0,0.0,0.0,0.0,511098880.0,176627712.0,1081491456.0,5372358656.0,664.0,0.0
19-04 22:25:46,11.640,0.876,87.484,0.0,0.0,0.0,0.0,0.0,510971904.0,176627712.0,1081491456.0,5372485632.0,540.0,0.0
19-04 22:25:47,11.625,0.875,87.500,0.0,0.0,0.0,0.0,0.0,511447040.0,176627712.0,1081491456.0,5372010496.0,844.0,0.0
19-04 22:25:48,11.389,1.001,86.859,0.751,0.0,0.0,0.0,20480.0,511442944.0,176631808.0,1081491456.0,5372010496.0,600.0,0.0
19-04 22:25:49,11.890,0.626,87.484,0.0,0.0,0.0,0.0,0.0,511664128.0,176631808.0,1081491456.0,5371789312.0,724.0,0.0
19-04 22:25:50,11.875,0.625,87.500,0.0,0.0,0.0,0.0,0.0,511156224.0,176631808.0,1081491456.0,5372297216.0,480.0,0.0
19-04 22:25:51,11.529,0.877,87.594,0.0,0.0,0.0,0.0,0.0,510869504.0,176631808.0,1081491456.0,5372583936.0,424.0,0.0
19-04 22:25:52,11.625,0.875,87.500,0.0,0.0,0.0,0.0,0.0,511369216.0,176631808.0,1081491456.0,5372084224.0,300.0,0.0
19-04 22:25:53,11.860,0.749,86.767,0.624,0.0,0.0,0.0,12288.0,528293888.0,176635904.0,1081487360.0,5355159552.0,304.0,0.0
19-04 22:25:54,11.529,0.877,87.594,0.0,0.0,0.0,0.0,0.0,499826688.0,176635904.0,1081487360.0,5383626752.0,300.0,0.0
19-04 22:25:55,11.735,0.874,87.391,0.0,0.0,0.0,0.0,0.0,511619072.0,176635904.0,1081487360.0,5371834368.0,304.0,0.0
19-04 22:25:56,11.640,0.751,87.610,0.0,0.0,0.0,0.0,0.0,511234048.0,176635904.0,1081491456.0,5372215296.0,300.0,0.0
19-04 22:25:57,11.514,1.001,87.484,0.0,0.0,0.0,0.0,0.0,511098880.0,176635904.0,1081491456.0,5372350464.0,184.0,0.0
19-04 22:25:58,11.750,0.750,86.0,1.500,0.0,0.0,0.0,503808.0,511606784.0,176640000.0,1081487360.0,5371842560.0,240.0,0.0
19-04 22:25:59,9.332,1.765,86.633,2.270,0.0,0.0,0.0,450560.0,382984192.0,176640000.0,1081483264.0,5500469248.0,1.84467440737e+19,1.84467440737e+19
