"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_sign/cauchy_rsa_sha_512/microbench-decode-4MB-5.csv",,,,"Date:","20 Apr 2016 18:26:40 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
20-04 18:26:40,2.326,0.406,97.114,0.154,0.0,0.000,8073.515,37781.384,405340160.0,260866048.0,1098715136.0,5376655360.0,0.0,0.0
20-04 18:26:41,5.957,6.464,84.791,2.788,0.0,0.0,0.0,606208.0,437071872.0,260878336.0,1098846208.0,5344780288.0,538.0,90.0
20-04 18:26:42,6.375,6.250,87.375,0.0,0.0,0.0,0.0,0.0,470130688.0,260878336.0,1099026432.0,5311541248.0,292.0,168.0
20-04 18:26:43,11.014,1.502,87.484,0.0,0.0,0.0,0.0,0.0,485576704.0,260878336.0,1099038720.0,5296082944.0,230.0,250.0
20-04 18:26:44,11.111,1.623,87.266,0.0,0.0,0.0,0.0,0.0,485228544.0,260878336.0,1099038720.0,5296431104.0,0.0,0.0
20-04 18:26:45,11.139,1.377,87.484,0.0,0.0,0.0,0.0,0.0,484564992.0,260878336.0,1099038720.0,5297094656.0,64.0,0.0
20-04 18:26:46,10.750,1.750,87.125,0.375,0.0,0.0,0.0,172032.0,485068800.0,260882432.0,1099034624.0,5296590848.0,126.0,0.0
20-04 18:26:47,11.0,1.625,87.375,0.0,0.0,0.0,0.0,0.0,485445632.0,260882432.0,1099038720.0,5296209920.0,64.0,70.0
20-04 18:26:48,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,484696064.0,260882432.0,1099038720.0,5296959488.0,0.0,0.0
20-04 18:26:49,10.500,1.125,88.375,0.0,0.0,0.0,0.0,0.0,417869824.0,260882432.0,1099038720.0,5363785728.0,64.0,0.0
