"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/confd/aes/microbench-encode-4MB-1.csv",,,,"Date:","19 Apr 2016 20:09:45 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 20:09:45,1.043,0.428,97.481,1.046,0.0,0.002,157753.369,423748.049,352129024.0,127565824.0,1068195840.0,5593686016.0,0.0,0.0
19-04 20:09:46,5.934,6.187,84.848,3.030,0.0,0.0,430080.0,397312.0,363704320.0,127602688.0,1068879872.0,5581389824.0,410.0,258.0
19-04 20:09:47,10.388,2.128,87.484,0.0,0.0,0.0,106496.0,0.0,512323584.0,127602688.0,1069105152.0,5432545280.0,428.0,250.0
19-04 20:09:48,12.265,0.250,87.484,0.0,0.0,0.0,0.0,0.0,524386304.0,127602688.0,1069232128.0,5420355584.0,702.0,0.0
19-04 20:09:49,12.375,0.250,87.375,0.0,0.0,0.0,0.0,0.0,536391680.0,127602688.0,1069240320.0,5408342016.0,240.0,0.0
19-04 20:09:50,4.881,1.001,90.613,3.504,0.0,0.0,163840.0,5406720.0,486543360.0,127602688.0,1069240320.0,5458190336.0,304.0,0.0
19-04 20:09:51,0.0,0.125,92.732,7.143,0.0,0.0,36864.0,17686528.0,486313984.0,127610880.0,1069412352.0,5458239488.0,240.0,70.0
19-04 20:09:52,0.125,0.250,87.500,12.125,0.0,0.0,36864.0,3923968.0,486883328.0,127610880.0,1069465600.0,5457616896.0,310.0,0.0
19-04 20:09:53,0.125,0.249,87.282,12.344,0.0,0.0,16384.0,11857920.0,487075840.0,127610880.0,1069481984.0,5457408000.0,180.0,0.0
19-04 20:09:54,0.0,0.125,87.500,12.375,0.0,0.0,12288.0,3235840.0,487055360.0,127610880.0,1069502464.0,5457408000.0,184.0,0.0
19-04 20:09:55,0.0,0.125,87.594,12.281,0.0,0.0,20480.0,4943872.0,487305216.0,127610880.0,1069522944.0,5457137664.0,60.0,70.0
19-04 20:09:56,0.0,0.250,87.500,12.250,0.0,0.0,28672.0,3575808.0,487288832.0,127614976.0,1069535232.0,5457137664.0,250.0,0.0
19-04 20:09:57,0.125,0.0,87.610,12.265,0.0,0.0,45056.0,2260992.0,487419904.0,127614976.0,1069563904.0,5456977920.0,60.0,0.0
19-04 20:09:58,1.754,0.877,89.348,8.020,0.0,0.0,40960.0,1970176.0,495910912.0,127614976.0,1069617152.0,5448433664.0,124.0,0.0
19-04 20:09:59,9.637,2.879,87.484,0.0,0.0,0.0,0.0,13295616.0,495947776.0,127614976.0,1069641728.0,5448372224.0,0.0,0.0
19-04 20:10:00,9.387,3.129,87.484,0.0,0.0,0.0,0.0,0.0,498425856.0,127614976.0,1069641728.0,5445894144.0,64.0,0.0
19-04 20:10:01,10.125,2.375,87.125,0.375,0.0,0.0,0.0,331776.0,495947776.0,127623168.0,1069633536.0,5448372224.0,60.0,0.0
19-04 20:10:02,9.500,3.0,87.500,0.0,0.0,0.0,0.0,0.0,495693824.0,127623168.0,1069633536.0,5448626176.0,184.0,0.0
19-04 20:10:03,8.417,3.015,87.940,0.628,0.0,0.0,53248.0,49152.0,342212608.0,127623168.0,1069641728.0,5602099200.0,1.84467440737e+19,1.84467440737e+19
