"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_sign/aes_rsa_sha_512/microbench-encode-4MB-1.csv",,,,"Date:","19 Apr 2016 22:44:49 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 22:44:49,7.616,1.272,90.406,0.705,0.0,0.001,46489.705,186450.368,365412352.0,183042048.0,1082208256.0,5510914048.0,0.0,0.0
19-04 22:44:50,6.726,5.203,84.137,3.934,0.0,0.0,0.0,684032.0,397508608.0,183091200.0,1082396672.0,5478580224.0,834.0,90.0
19-04 22:44:51,6.125,6.500,87.375,0.0,0.0,0.0,0.0,0.0,442945536.0,183091200.0,1082482688.0,5433057280.0,656.0,168.0
19-04 22:44:52,10.638,1.877,87.484,0.0,0.0,0.0,0.0,0.0,440283136.0,183091200.0,1082482688.0,5435719680.0,586.0,250.0
19-04 22:44:53,11.264,1.377,87.359,0.0,0.0,0.0,0.0,0.0,444010496.0,183091200.0,1082482688.0,5431992320.0,544.0,0.0
19-04 22:44:54,10.902,1.504,87.594,0.0,0.0,0.0,0.0,0.0,443813888.0,183091200.0,1082482688.0,5432188928.0,360.0,0.0
19-04 22:44:55,10.848,1.870,87.157,0.125,0.0,0.0,0.0,163840.0,440422400.0,183103488.0,1082470400.0,5435580416.0,310.0,0.0
19-04 22:44:56,10.889,1.627,87.484,0.0,0.0,0.0,0.0,0.0,443883520.0,183103488.0,1082470400.0,5432119296.0,480.0,70.0
19-04 22:44:57,11.250,1.250,87.500,0.0,0.0,0.0,0.0,520192.0,439840768.0,183103488.0,1082478592.0,5436153856.0,424.0,0.0
