"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_sign/aes_rsa_sha_512/microbench-decode-64MB-10.csv",,,,"Date:","20 Apr 2016 19:09:51 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
20-04 19:09:51,2.615,0.429,96.812,0.143,0.0,0.000,7836.928,38224.351,392351744.0,261230592.0,1096634368.0,5391360000.0,0.0,0.0
20-04 19:09:52,6.321,5.815,85.082,2.781,0.0,0.0,0.0,610304.0,425562112.0,261251072.0,1096699904.0,5358063616.0,166.0,258.0
20-04 19:09:53,1.126,11.389,87.484,0.0,0.0,0.0,0.0,0.0,443351040.0,261251072.0,1096912896.0,5340061696.0,372.0,160.0
20-04 19:09:54,0.0,12.516,87.484,0.0,0.0,0.0,0.0,0.0,455180288.0,261251072.0,1096912896.0,5328232448.0,292.0,90.0
20-04 19:09:55,0.0,12.516,87.484,0.0,0.0,0.0,0.0,0.0,466964480.0,261251072.0,1096957952.0,5316403200.0,230.0,0.0
20-04 19:09:56,0.0,12.516,87.484,0.0,0.0,0.0,0.0,0.0,477278208.0,261251072.0,1096957952.0,5306089472.0,0.0,0.0
20-04 19:09:57,0.0,12.500,87.375,0.125,0.0,0.0,0.0,147456.0,489852928.0,261259264.0,1096957952.0,5293506560.0,64.0,70.0
20-04 19:09:58,1.748,10.861,87.391,0.0,0.0,0.0,0.0,0.0,512593920.0,261259264.0,1096957952.0,5270765568.0,126.0,0.0
20-04 19:09:59,11.014,1.377,87.610,0.0,0.0,0.0,0.0,0.0,724099072.0,261259264.0,1096957952.0,5059260416.0,64.0,0.0
20-04 19:10:00,10.889,1.627,87.484,0.0,0.0,0.0,0.0,0.0,723972096.0,261259264.0,1096957952.0,5059387392.0,0.0,0.0
20-04 19:10:01,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,724099072.0,261259264.0,1096957952.0,5059260416.0,64.0,70.0
20-04 19:10:02,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,656674816.0,261259264.0,1096957952.0,5126684672.0,246.0,0.0
20-04 19:10:03,11.125,1.375,87.250,0.250,0.0,0.0,0.0,12288.0,656924672.0,261263360.0,1096957952.0,5126430720.0,244.0,0.0
20-04 19:10:04,11.014,1.502,87.484,0.0,0.0,0.0,0.0,0.0,657199104.0,261263360.0,1096957952.0,5126156288.0,180.0,0.0
20-04 19:10:05,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,657072128.0,261263360.0,1096957952.0,5126283264.0,124.0,0.0
20-04 19:10:06,10.513,2.003,87.484,0.0,0.0,0.0,0.0,0.0,711786496.0,261263360.0,1096957952.0,5071568896.0,120.0,0.0
20-04 19:10:07,10.625,1.875,87.500,0.0,0.0,0.0,0.0,0.0,723701760.0,261263360.0,1096957952.0,5059653632.0,244.0,0.0
20-04 19:10:08,11.125,1.375,86.625,0.875,0.0,0.0,0.0,20480.0,724066304.0,261267456.0,1096953856.0,5059289088.0,180.0,0.0
20-04 19:10:09,11.250,1.375,87.375,0.0,0.0,0.0,0.0,0.0,724066304.0,261267456.0,1096953856.0,5059289088.0,124.0,0.0
20-04 19:10:10,10.777,1.504,87.719,0.0,0.0,0.0,0.0,0.0,656896000.0,261267456.0,1096953856.0,5126459392.0,0.0,0.0
20-04 19:10:11,11.236,1.373,87.391,0.0,0.0,0.0,0.0,0.0,656764928.0,261267456.0,1096957952.0,5126586368.0,64.0,0.0
20-04 19:10:12,11.139,1.252,87.610,0.0,0.0,0.0,0.0,0.0,656891904.0,261267456.0,1096957952.0,5126459392.0,0.0,0.0
20-04 19:10:13,11.139,1.377,86.608,0.876,0.0,0.0,0.0,12288.0,666550272.0,261271552.0,1096953856.0,5116801024.0,64.0,0.0
20-04 19:10:14,10.500,2.0,87.500,0.0,0.0,0.0,0.0,4096.0,730357760.0,261271552.0,1096957952.0,5052989440.0,0.0,0.0
20-04 19:10:15,10.737,1.998,87.266,0.0,0.0,0.0,0.0,0.0,738111488.0,261271552.0,1096957952.0,5045235712.0,64.0,0.0
20-04 19:10:16,11.250,1.250,87.500,0.0,0.0,0.0,0.0,0.0,747008000.0,261271552.0,1096957952.0,5036339200.0,0.0,0.0
20-04 19:10:17,11.278,1.128,87.594,0.0,0.0,0.0,0.0,0.0,747008000.0,261271552.0,1096957952.0,5036339200.0,64.0,0.0
20-04 19:10:18,11.014,1.377,86.984,0.626,0.0,0.0,0.0,12288.0,679837696.0,261275648.0,1096953856.0,5103509504.0,0.0,0.0
20-04 19:10:19,11.250,1.250,84.125,3.375,0.0,0.0,0.0,327680.0,679833600.0,261275648.0,1096957952.0,5103509504.0,64.0,0.0
20-04 19:10:20,11.486,1.124,87.391,0.0,0.0,0.0,0.0,16384.0,679833600.0,261275648.0,1096957952.0,5103509504.0,0.0,0.0
20-04 19:10:21,11.014,1.377,87.610,0.0,0.0,0.0,0.0,0.0,681103360.0,261275648.0,1096957952.0,5102239744.0,64.0,0.0
20-04 19:10:22,10.487,2.122,87.391,0.0,0.0,0.0,0.0,0.0,742809600.0,261275648.0,1096957952.0,5040533504.0,0.0,0.0
