"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_sign/aes_rsa_sha_512/microbench-encode-4MB-2.csv",,,,"Date:","19 Apr 2016 22:45:03 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 22:45:03,7.615,1.274,90.403,0.707,0.0,0.001,46440.545,186861.734,366010368.0,183472128.0,1082310656.0,5509783552.0,0.0,0.0
19-04 22:45:04,5.223,5.860,84.968,3.949,0.0,0.0,0.0,688128.0,393089024.0,183537664.0,1082339328.0,5482610688.0,872.0,180.0
19-04 22:45:05,5.750,6.875,87.375,0.0,0.0,0.0,0.0,0.0,445321216.0,183537664.0,1082605568.0,5430112256.0,266.0,78.0
19-04 22:45:06,11.500,1.0,87.500,0.0,0.0,0.0,0.0,0.0,440619008.0,183537664.0,1082638336.0,5434781696.0,758.0,250.0
19-04 22:45:07,11.0,1.750,87.250,0.0,0.0,0.0,0.0,0.0,437628928.0,183537664.0,1082642432.0,5437767680.0,424.0,0.0
19-04 22:45:08,11.500,1.0,87.500,0.0,0.0,0.0,0.0,0.0,445108224.0,183537664.0,1082642432.0,5430288384.0,180.0,0.0
19-04 22:45:09,11.640,0.876,87.359,0.125,0.0,0.0,0.0,163840.0,441315328.0,183541760.0,1082638336.0,5434081280.0,64.0,0.0
19-04 22:45:10,11.500,1.0,87.500,0.0,0.0,0.0,0.0,0.0,440172544.0,183541760.0,1082638336.0,5435224064.0,366.0,70.0
19-04 22:45:11,11.389,1.126,87.484,0.0,0.0,0.0,0.0,0.0,444727296.0,183541760.0,1082642432.0,5430665216.0,244.0,0.0
