"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_sign/aes_rsa_sha_512/microbench-encode-64MB-7.csv",,,,"Date:","19 Apr 2016 23:02:35 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 23:02:35,7.746,1.351,90.184,0.718,0.0,0.001,43045.294,187519.329,374575104.0,192184320.0,1086283776.0,5488533504.0,0.0,0.0
19-04 23:02:36,5.549,7.062,84.237,3.153,0.0,0.0,0.0,696320.0,409268224.0,192237568.0,1086377984.0,5453692928.0,612.0,258.0
19-04 23:02:37,0.876,11.640,87.484,0.0,0.0,0.0,0.0,0.0,423923712.0,192237568.0,1086513152.0,5438902272.0,698.0,160.0
19-04 23:02:38,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,436183040.0,192237568.0,1086693376.0,5426462720.0,710.0,90.0
19-04 23:02:39,0.125,12.625,87.250,0.0,0.0,0.0,0.0,0.0,448729088.0,192237568.0,1086697472.0,5413912576.0,660.0,0.0
19-04 23:02:40,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,459112448.0,192237568.0,1086660608.0,5403566080.0,604.0,0.0
19-04 23:02:41,0.0,12.500,87.375,0.125,0.0,0.0,0.0,143360.0,471789568.0,192237568.0,1086660608.0,5390888960.0,846.0,70.0
19-04 23:02:42,1.752,10.763,87.484,0.0,0.0,0.0,0.0,0.0,498565120.0,192237568.0,1086660608.0,5364113408.0,604.0,0.0
19-04 23:02:43,11.125,1.500,87.375,0.0,0.0,0.0,0.0,0.0,707637248.0,192237568.0,1086660608.0,5155041280.0,420.0,0.0
19-04 23:02:44,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,707878912.0,192237568.0,1086660608.0,5154799616.0,184.0,0.0
19-04 23:02:45,11.361,1.248,87.391,0.0,0.0,0.0,0.0,0.0,596541440.0,192237568.0,1086660608.0,5266137088.0,360.0,70.0
19-04 23:02:46,11.139,1.252,87.610,0.0,0.0,0.0,0.0,0.0,640708608.0,192237568.0,1086660608.0,5221969920.0,490.0,0.0
19-04 23:02:47,11.111,1.498,86.517,0.874,0.0,0.0,0.0,12288.0,640872448.0,192237568.0,1086660608.0,5221806080.0,300.0,0.0
19-04 23:02:48,11.139,1.377,87.484,0.0,0.0,0.0,0.0,0.0,640872448.0,192237568.0,1086660608.0,5221806080.0,664.0,0.0
19-04 23:02:49,10.750,1.625,87.500,0.0,0.0,0.125,0.0,0.0,671883264.0,192237568.0,1086660608.0,5190795264.0,240.0,0.0
19-04 23:02:50,10.763,1.752,87.484,0.0,0.0,0.0,0.0,0.0,690724864.0,192237568.0,1086660608.0,5171953664.0,484.0,0.0
19-04 23:02:51,11.111,1.498,87.391,0.0,0.0,0.0,0.0,0.0,707534848.0,192237568.0,1086660608.0,5155143680.0,420.0,0.0
19-04 23:02:52,11.264,1.252,87.484,0.0,0.0,0.0,0.0,0.0,708235264.0,192237568.0,1086660608.0,5154443264.0,304.0,0.0
19-04 23:02:53,10.737,1.748,86.767,0.749,0.0,0.0,0.0,20480.0,640274432.0,192237568.0,1086660608.0,5222404096.0,420.0,0.0
19-04 23:02:54,11.264,1.252,87.484,0.0,0.0,0.0,0.0,0.0,639799296.0,192237568.0,1086660608.0,5222879232.0,424.0,0.0
19-04 23:02:55,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,640307200.0,192237568.0,1086660608.0,5222371328.0,180.0,0.0
19-04 23:02:56,11.014,1.502,87.484,0.0,0.0,0.0,0.0,0.0,640307200.0,192237568.0,1086660608.0,5222371328.0,124.0,0.0
