"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/xor/microbench-encode-16MB-1.csv",,,,"Date:","05 Apr 2016 19:16:19 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
05-04 19:16:19,7.230,2.098,90.374,0.297,0.000,0.000,26734.897,72895.310,571527168.0,290594816.0,2849288192.0,3430166528.0,0.0,0.0
05-04 19:16:20,6.717,4.816,84.664,3.676,0.0,0.127,0.0,626688.0,595709952.0,290598912.0,2849325056.0,3405942784.0,166.0,168.0
05-04 19:16:21,1.500,10.0,86.250,2.250,0.0,0.0,0.0,589824.0,612118528.0,290598912.0,2849583104.0,3389276160.0,372.0,250.0
05-04 19:16:22,3.250,9.250,87.500,0.0,0.0,0.0,0.0,0.0,636035072.0,290598912.0,2849587200.0,3365355520.0,458.0,90.0
05-04 19:16:23,10.902,1.629,87.469,0.0,0.0,0.0,0.0,0.0,669573120.0,290598912.0,2849599488.0,3331805184.0,64.0,0.0
05-04 19:16:24,10.875,1.625,87.500,0.0,0.0,0.0,0.0,0.0,638750720.0,290598912.0,2849599488.0,3362627584.0,0.0,0.0
05-04 19:16:25,11.264,1.252,87.484,0.0,0.0,0.0,0.0,0.0,621617152.0,290598912.0,2849599488.0,3379761152.0,64.0,70.0
05-04 19:16:26,11.236,1.373,87.266,0.125,0.0,0.0,0.0,155648.0,670855168.0,290598912.0,2849599488.0,3330523136.0,126.0,0.0
05-04 19:16:27,11.278,1.128,87.594,0.0,0.0,0.0,0.0,0.0,627527680.0,290598912.0,2849599488.0,3373850624.0,64.0,0.0
05-04 19:16:28,11.361,1.248,87.391,0.0,0.0,0.0,0.0,0.0,670855168.0,290598912.0,2849599488.0,3330523136.0,0.0,0.0
05-04 19:16:29,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,634130432.0,290598912.0,2849599488.0,3367247872.0,64.0,70.0
05-04 19:16:30,11.514,0.876,87.610,0.0,0.0,0.0,0.0,0.0,688709632.0,290598912.0,2849599488.0,3312668672.0,126.0,0.0
05-04 19:16:31,11.278,1.253,87.093,0.376,0.0,0.0,0.0,12288.0,670855168.0,290603008.0,2849595392.0,3330523136.0,64.0,0.0
05-04 19:16:32,11.625,0.875,87.500,0.0,0.0,0.0,0.0,0.0,625115136.0,290603008.0,2849595392.0,3376263168.0,0.0,0.0
05-04 19:16:33,11.500,1.0,87.500,0.0,0.0,0.0,0.0,0.0,670855168.0,290603008.0,2849595392.0,3330523136.0,64.0,0.0
05-04 19:16:34,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,630951936.0,290603008.0,2849599488.0,3370422272.0,0.0,0.0
05-04 19:16:35,11.404,1.003,87.594,0.0,0.0,0.0,0.0,0.0,670851072.0,290603008.0,2849599488.0,3330523136.0,214.0,0.0
05-04 19:16:36,11.361,1.248,87.016,0.375,0.0,0.0,0.0,20480.0,654139392.0,290603008.0,2849599488.0,3347234816.0,0.0,0.0
05-04 19:16:37,11.389,1.001,87.610,0.0,0.0,0.0,0.0,0.0,622063616.0,290603008.0,2849599488.0,3379310592.0,64.0,0.0
05-04 19:16:38,11.014,1.502,87.484,0.0,0.0,0.0,0.0,0.0,670851072.0,290603008.0,2849599488.0,3330523136.0,0.0,0.0
05-04 19:16:39,11.500,1.0,87.500,0.0,0.0,0.0,0.0,0.0,629428224.0,290603008.0,2849599488.0,3371945984.0,64.0,0.0
05-04 19:16:40,11.500,1.0,87.500,0.0,0.0,0.0,0.0,0.0,670851072.0,290603008.0,2849599488.0,3330523136.0,0.0,0.0
05-04 19:16:41,11.014,1.377,86.984,0.626,0.0,0.0,0.0,12288.0,634982400.0,290603008.0,2849599488.0,3366391808.0,64.0,0.0
05-04 19:16:42,11.500,1.0,87.500,0.0,0.0,0.0,0.0,0.0,704233472.0,290603008.0,2849599488.0,3297140736.0,0.0,0.0
05-04 19:16:43,11.250,1.250,87.500,0.0,0.0,0.0,0.0,0.0,670937088.0,290603008.0,2849599488.0,3330437120.0,64.0,0.0
05-04 19:16:44,11.389,1.126,87.484,0.0,0.0,0.0,0.0,0.0,625577984.0,290603008.0,2849599488.0,3375796224.0,0.0,0.0
05-04 19:16:45,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,673034240.0,290603008.0,2849599488.0,3328339968.0,64.0,0.0
05-04 19:16:46,11.264,1.252,87.234,0.250,0.0,0.0,0.0,12288.0,633769984.0,290603008.0,2849599488.0,3367604224.0,0.0,0.0
05-04 19:16:47,11.500,1.0,87.500,0.0,0.0,0.0,0.0,0.0,673034240.0,290603008.0,2849599488.0,3328339968.0,64.0,0.0
05-04 19:16:48,11.250,1.250,87.500,0.0,0.0,0.0,0.0,0.0,656195584.0,290603008.0,2849599488.0,3345178624.0,0.0,0.0
05-04 19:16:49,11.014,1.377,87.610,0.0,0.0,0.0,0.0,0.0,625262592.0,290603008.0,2849599488.0,3376111616.0,64.0,0.0
05-04 19:16:50,11.264,1.252,87.484,0.0,0.0,0.0,0.0,0.0,672907264.0,290603008.0,2849599488.0,3328466944.0,0.0,0.0
05-04 19:16:51,11.264,1.126,87.109,0.501,0.0,0.0,0.0,16384.0,630849536.0,290603008.0,2849599488.0,3370524672.0,64.0,0.0
05-04 19:16:52,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,672907264.0,290603008.0,2849599488.0,3328466944.0,0.0,0.0
05-04 19:16:53,11.125,1.500,87.375,0.0,0.0,0.0,0.0,0.0,637198336.0,290603008.0,2849599488.0,3364175872.0,64.0,0.0
05-04 19:16:54,11.640,0.751,87.610,0.0,0.0,0.0,0.0,0.0,706707456.0,290603008.0,2849603584.0,3294662656.0,0.0,0.0
05-04 19:16:55,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,672903168.0,290603008.0,2849603584.0,3328466944.0,64.0,0.0
05-04 19:16:56,11.264,1.126,87.109,0.501,0.0,0.0,0.0,163840.0,628940800.0,290603008.0,2849603584.0,3372429312.0,0.0,0.0
05-04 19:16:57,11.375,1.250,87.375,0.0,0.0,0.0,0.0,0.0,672903168.0,290603008.0,2849603584.0,3328466944.0,64.0,0.0
05-04 19:16:58,11.389,1.001,87.610,0.0,0.0,0.0,0.0,0.0,635035648.0,290603008.0,2849603584.0,3366334464.0,0.0,0.0
05-04 19:16:59,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,689741824.0,290603008.0,2849603584.0,3311628288.0,64.0,0.0
05-04 19:17:00,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,666103808.0,290603008.0,2849603584.0,3335266304.0,0.0,0.0
05-04 19:17:01,11.139,1.377,86.984,0.501,0.0,0.0,0.0,24576.0,626180096.0,290603008.0,2849603584.0,3375190016.0,64.0,0.0
05-04 19:17:02,11.264,1.502,87.234,0.0,0.0,0.0,0.0,0.0,672956416.0,290603008.0,2849603584.0,3328413696.0,0.0,0.0
05-04 19:17:03,11.486,1.124,87.391,0.0,0.0,0.0,0.0,0.0,631607296.0,290603008.0,2849603584.0,3369762816.0,64.0,0.0
05-04 19:17:04,11.765,0.751,87.484,0.0,0.0,0.0,0.0,0.0,673038336.0,290603008.0,2849603584.0,3328331776.0,0.0,0.0
05-04 19:17:05,10.763,1.627,87.610,0.0,0.0,0.0,0.0,0.0,640122880.0,290603008.0,2849603584.0,3361247232.0,64.0,0.0
05-04 19:17:06,11.389,1.126,86.984,0.501,0.0,0.0,0.0,53248.0,624787456.0,290607104.0,2849603584.0,3376578560.0,0.0,0.0
05-04 19:17:07,11.236,1.373,87.391,0.0,0.0,0.0,0.0,0.0,674811904.0,290607104.0,2849603584.0,3326554112.0,64.0,0.0
05-04 19:17:08,11.264,1.126,87.610,0.0,0.0,0.0,0.0,0.0,631357440.0,290607104.0,2849603584.0,3370008576.0,0.0,0.0
05-04 19:17:09,11.375,1.250,87.375,0.0,0.0,0.0,0.0,0.0,674811904.0,290607104.0,2849603584.0,3326554112.0,64.0,0.0
05-04 19:17:10,11.014,1.377,87.610,0.0,0.0,0.0,0.0,0.0,636944384.0,290607104.0,2849603584.0,3364421632.0,0.0,0.0
05-04 19:17:11,11.250,1.250,87.250,0.250,0.0,0.0,0.0,12288.0,689045504.0,290611200.0,2849599488.0,3312320512.0,64.0,0.0
05-04 19:17:12,11.389,1.126,87.484,0.0,0.0,0.0,0.0,0.0,658100224.0,290611200.0,2849599488.0,3343265792.0,0.0,0.0
05-04 19:17:13,11.389,1.001,87.610,0.0,0.0,0.0,0.0,0.0,627294208.0,290611200.0,2849599488.0,3374071808.0,64.0,0.0
05-04 19:17:14,11.361,1.248,87.391,0.0,0.0,0.0,0.0,0.0,674807808.0,290611200.0,2849603584.0,3326554112.0,0.0,0.0
05-04 19:17:15,11.125,1.500,87.375,0.0,0.0,0.0,0.0,0.0,631885824.0,290611200.0,2849603584.0,3369476096.0,64.0,0.0
05-04 19:17:16,11.264,1.126,87.109,0.501,0.0,0.0,0.0,12288.0,673689600.0,290611200.0,2849603584.0,3327672320.0,0.0,0.0
05-04 19:17:17,11.139,1.377,87.484,0.0,0.0,0.0,0.0,0.0,637853696.0,290611200.0,2849603584.0,3363508224.0,64.0,0.0
05-04 19:17:18,11.375,1.125,87.500,0.0,0.0,0.0,0.0,0.0,696348672.0,290611200.0,2849603584.0,3305013248.0,0.0,0.0
05-04 19:17:19,11.014,1.502,87.484,0.0,0.0,0.0,0.0,0.0,671694848.0,290611200.0,2849603584.0,3329667072.0,64.0,0.0
05-04 19:17:20,11.139,1.252,87.610,0.0,0.0,0.0,0.0,0.0,626843648.0,290611200.0,2849603584.0,3374518272.0,0.0,0.0
05-04 19:17:21,11.111,1.498,87.016,0.375,0.0,0.0,0.0,12288.0,671694848.0,290611200.0,2849603584.0,3329667072.0,64.0,0.0
05-04 19:17:22,11.375,1.125,87.500,0.0,0.0,0.0,0.0,0.0,632397824.0,290611200.0,2849603584.0,3368964096.0,0.0,0.0
05-04 19:17:23,11.139,1.252,87.610,0.0,0.0,0.0,0.0,0.0,671662080.0,290611200.0,2849603584.0,3329699840.0,64.0,0.0
05-04 19:17:24,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,654696448.0,290611200.0,2849603584.0,3346665472.0,0.0,0.0
05-04 19:17:25,11.278,1.128,87.594,0.0,0.0,0.0,0.0,0.0,604692480.0,290611200.0,2849603584.0,3396669440.0,64.0,0.0
