"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/liberasure_rs_vand/microbench-encode-16MB-5.csv",,,,"Date:","05 Apr 2016 04:13:40 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
05-04 04:13:40,7.742,3.473,88.156,0.629,0.0,0.001,97827.002,167973.234,451375104.0,219398144.0,2805264384.0,3665539072.0,0.0,0.0
05-04 04:13:41,5.838,5.330,84.518,4.315,0.0,0.0,0.0,692224.0,477544448.0,219398144.0,2805387264.0,3639246848.0,166.0,180.0
05-04 04:13:42,1.252,11.139,87.610,0.0,0.0,0.0,0.0,0.0,495247360.0,219398144.0,2805567488.0,3621363712.0,372.0,78.0
05-04 04:13:43,3.750,8.875,87.375,0.0,0.0,0.0,0.0,0.0,524165120.0,219398144.0,2805579776.0,3592433664.0,458.0,160.0
05-04 04:13:44,10.138,2.503,87.359,0.0,0.0,0.0,0.0,0.0,523653120.0,219398144.0,2805583872.0,3592941568.0,64.0,90.0
05-04 04:13:45,10.250,2.250,87.500,0.0,0.0,0.0,0.0,0.0,523399168.0,219398144.0,2805583872.0,3593195520.0,0.0,0.0
05-04 04:13:46,10.025,2.381,87.469,0.125,0.0,0.0,0.0,126976.0,523821056.0,219398144.0,2805583872.0,3592773632.0,64.0,0.0
05-04 04:13:47,9.738,2.871,87.391,0.0,0.0,0.0,0.0,0.0,523821056.0,219398144.0,2805583872.0,3592773632.0,126.0,70.0
05-04 04:13:48,9.887,2.628,87.484,0.0,0.0,0.0,0.0,0.0,523821056.0,219398144.0,2805583872.0,3592773632.0,64.0,0.0
05-04 04:13:49,10.125,2.625,87.250,0.0,0.0,0.0,0.0,0.0,525426688.0,219398144.0,2805583872.0,3591168000.0,0.0,0.0
05-04 04:13:50,9.762,2.753,87.484,0.0,0.0,0.0,0.0,0.0,525553664.0,219398144.0,2805583872.0,3591041024.0,64.0,0.0
05-04 04:13:51,9.762,2.628,87.610,0.0,0.0,0.0,0.0,0.0,525414400.0,219398144.0,2805583872.0,3591180288.0,126.0,70.0
05-04 04:13:52,10.112,2.497,86.891,0.499,0.0,0.0,0.0,12288.0,525414400.0,219398144.0,2805583872.0,3591180288.0,64.0,0.0
05-04 04:13:53,9.774,2.632,87.594,0.0,0.0,0.0,0.0,0.0,525287424.0,219398144.0,2805583872.0,3591307264.0,0.0,0.0
05-04 04:13:54,10.0,2.625,87.375,0.0,0.0,0.0,0.0,0.0,525414400.0,219398144.0,2805583872.0,3591180288.0,64.0,0.0
05-04 04:13:55,9.762,2.628,87.610,0.0,0.0,0.0,0.0,0.0,525287424.0,219398144.0,2805583872.0,3591307264.0,0.0,0.0
05-04 04:13:56,10.0,2.625,87.375,0.0,0.0,0.0,0.0,0.0,525414400.0,219398144.0,2805583872.0,3591180288.0,64.0,0.0
05-04 04:13:57,9.273,3.133,87.343,0.251,0.0,0.0,0.0,24576.0,525414400.0,219398144.0,2805583872.0,3591180288.0,0.0,0.0
05-04 04:13:58,9.625,3.0,87.375,0.0,0.0,0.0,0.0,0.0,525414400.0,219398144.0,2805583872.0,3591180288.0,64.0,0.0
05-04 04:13:59,9.637,2.879,87.484,0.0,0.0,0.0,0.0,0.0,525668352.0,219398144.0,2805583872.0,3590926336.0,0.0,0.0
05-04 04:14:00,9.875,2.625,87.500,0.0,0.0,0.0,0.0,0.0,525541376.0,219398144.0,2805583872.0,3591053312.0,64.0,0.0
05-04 04:14:01,9.625,3.0,87.375,0.0,0.0,0.0,0.0,0.0,525541376.0,219398144.0,2805583872.0,3591053312.0,0.0,0.0
05-04 04:14:02,10.0,2.500,87.500,0.0,0.0,0.0,0.0,0.0,525541376.0,219398144.0,2805583872.0,3591053312.0,64.0,0.0
05-04 04:14:03,10.013,2.378,87.234,0.375,0.0,0.0,0.0,12288.0,525541376.0,219398144.0,2805583872.0,3591053312.0,0.0,0.0
05-04 04:14:04,10.250,2.375,87.375,0.0,0.0,0.0,0.0,0.0,524779520.0,219398144.0,2805583872.0,3591815168.0,64.0,0.0
