"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/liberasure_rs_vand/microbench-encode-16MB-4.csv",,,,"Date:","05 Apr 2016 16:17:52 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
05-04 16:17:52,7.971,2.256,89.473,0.299,0.000,0.000,31193.044,72891.657,500858880.0,282972160.0,2813255680.0,3544489984.0,0.0,0.0
05-04 16:17:53,5.364,6.130,84.419,4.087,0.0,0.0,0.0,675840.0,527208448.0,282988544.0,2813251584.0,3518128128.0,166.0,168.0
05-04 16:17:54,1.502,11.014,87.484,0.0,0.0,0.0,0.0,0.0,543903744.0,282988544.0,2813464576.0,3501219840.0,372.0,250.0
05-04 16:17:55,3.625,8.875,87.500,0.0,0.0,0.0,0.0,0.0,570925056.0,282988544.0,2813472768.0,3474190336.0,458.0,90.0
05-04 16:17:56,10.0,2.625,87.375,0.0,0.0,0.0,0.0,0.0,570740736.0,282988544.0,2813485056.0,3474362368.0,64.0,0.0
05-04 16:17:57,9.762,2.753,87.484,0.0,0.0,0.0,0.0,0.0,570863616.0,282988544.0,2813485056.0,3474239488.0,0.0,0.0
05-04 16:17:58,10.125,2.375,87.500,0.0,0.0,0.0,0.0,0.0,570429440.0,282988544.0,2813526016.0,3474632704.0,64.0,70.0
05-04 16:17:59,9.887,2.628,86.859,0.626,0.0,0.0,0.0,135168.0,570683392.0,282988544.0,2813526016.0,3474378752.0,126.0,0.0
05-04 16:18:00,9.863,2.747,87.391,0.0,0.0,0.0,0.0,331776.0,570048512.0,282988544.0,2813526016.0,3475013632.0,64.0,0.0
05-04 16:18:01,10.500,2.125,87.375,0.0,0.0,0.0,0.0,262144.0,569794560.0,282988544.0,2813526016.0,3475267584.0,0.0,0.0
05-04 16:18:02,9.988,2.622,87.391,0.0,0.0,0.0,0.0,0.0,569667584.0,282988544.0,2813526016.0,3475394560.0,64.0,70.0
