"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/liberasure_rs_vand/microbench-encode-64MB-9.csv",,,,"Date:","05 Apr 2016 16:38:56 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
05-04 16:38:56,8.010,2.260,89.430,0.300,0.000,0.000,30582.428,72986.625,500211712.0,284250112.0,2815852544.0,3541262336.0,0.0,0.0
05-04 16:38:57,5.083,5.845,85.260,3.812,0.0,0.0,0.0,675840.0,526811136.0,284282880.0,2816000000.0,3514482688.0,474.0,180.0
05-04 16:38:58,1.253,11.153,87.594,0.0,0.0,0.0,0.0,0.0,544374784.0,284282880.0,2816135168.0,3496783872.0,522.0,78.0
05-04 16:38:59,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,554758144.0,284282880.0,2816147456.0,3486388224.0,0.0,250.0
05-04 16:39:00,0.0,12.641,87.359,0.0,0.0,0.0,0.0,0.0,567140352.0,284282880.0,2816147456.0,3474006016.0,64.0,0.0
05-04 16:39:01,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,577626112.0,284282880.0,2816147456.0,3463520256.0,0.0,0.0
05-04 16:39:02,0.0,12.484,87.016,0.499,0.0,0.0,0.0,118784.0,590209024.0,284286976.0,2816143360.0,3450937344.0,190.0,0.0
05-04 16:39:03,1.0,11.500,87.500,0.0,0.0,0.0,0.0,0.0,680599552.0,284286976.0,2816143360.0,3360546816.0,0.0,70.0
05-04 16:39:04,11.389,1.126,87.484,0.0,0.0,0.0,0.0,0.0,611360768.0,284286976.0,2816151552.0,3429777408.0,64.0,0.0
05-04 16:39:05,11.654,0.752,87.594,0.0,0.0,0.0,0.0,0.0,729972736.0,284286976.0,2816151552.0,3311165440.0,0.0,0.0
05-04 16:39:06,11.125,1.375,87.500,0.0,0.0,0.0,0.0,565248.0,695971840.0,284286976.0,2816151552.0,3345166336.0,190.0,0.0
05-04 16:39:07,11.139,1.377,87.484,0.0,0.0,0.0,0.0,0.0,695971840.0,284286976.0,2816151552.0,3345166336.0,0.0,70.0
05-04 16:39:08,11.125,1.375,87.250,0.250,0.0,0.0,0.0,16384.0,695971840.0,284286976.0,2816151552.0,3345166336.0,64.0,0.0
05-04 16:39:09,11.139,1.377,87.484,0.0,0.0,0.0,0.0,0.0,695971840.0,284286976.0,2816151552.0,3345166336.0,0.0,0.0
05-04 16:39:10,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,695971840.0,284286976.0,2816151552.0,3345166336.0,64.0,0.0
05-04 16:39:11,10.777,1.629,87.594,0.0,0.0,0.0,0.0,278528.0,695746560.0,284286976.0,2816151552.0,3345391616.0,0.0,0.0
05-04 16:39:12,10.875,1.625,87.500,0.0,0.0,0.0,0.0,0.0,695746560.0,284286976.0,2816151552.0,3345391616.0,64.0,0.0
05-04 16:39:13,10.763,1.752,87.484,0.0,0.0,0.0,0.0,0.0,695746560.0,284286976.0,2816151552.0,3345391616.0,0.0,0.0
05-04 16:39:14,11.500,1.125,87.250,0.125,0.0,0.0,0.0,77824.0,629039104.0,284286976.0,2816151552.0,3412099072.0,64.0,0.0
05-04 16:39:15,11.500,1.0,87.500,0.0,0.0,0.0,0.0,0.0,755847168.0,284286976.0,2816151552.0,3285291008.0,0.0,0.0
05-04 16:39:16,11.139,1.377,87.484,0.0,0.0,0.0,0.0,0.0,695873536.0,284286976.0,2816151552.0,3345264640.0,64.0,0.0
05-04 16:39:17,10.763,1.627,87.610,0.0,0.0,0.0,0.0,0.0,695873536.0,284286976.0,2816151552.0,3345264640.0,0.0,0.0
