"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/confd_sign/aes_rsa_sha_512/microbench-encode-64MB-1.csv",,,,"Date:","20 Apr 2016 17:55:22 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
20-04 17:55:22,2.181,0.351,97.326,0.141,0.0,0.000,8262.152,39032.018,393666560.0,258527232.0,1095487488.0,5393895424.0,0.0,0.0
20-04 17:55:23,6.203,6.076,84.557,3.165,0.0,0.0,0.0,577536.0,426823680.0,258539520.0,1095540736.0,5360672768.0,332.0,258.0
20-04 17:55:24,6.008,6.508,87.484,0.0,0.0,0.0,0.0,0.0,1204584448.0,258539520.0,1095655424.0,4582797312.0,206.0,160.0
20-04 17:55:25,6.617,5.993,87.391,0.0,0.0,0.0,0.0,0.0,1570562048.0,258539520.0,1095790592.0,4216684544.0,458.0,90.0
20-04 17:55:26,6.391,6.140,87.469,0.0,0.0,0.0,0.0,0.0,1929953280.0,258539520.0,1095835648.0,3857248256.0,64.0,0.0
20-04 17:55:27,5.632,6.758,87.610,0.0,0.0,0.0,0.0,0.0,2290802688.0,258539520.0,1095835648.0,3496398848.0,0.0,0.0
20-04 17:55:28,6.391,5.890,87.719,0.0,0.0,0.0,0.0,0.0,2620432384.0,258539520.0,1095835648.0,3166769152.0,64.0,70.0
20-04 17:55:29,12.375,0.125,87.0,0.500,0.0,0.0,0.0,176128.0,2632114176.0,258547712.0,1095827456.0,3155087360.0,126.0,0.0
20-04 17:55:30,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,2644107264.0,258547712.0,1095835648.0,3143086080.0,64.0,0.0
20-04 17:55:31,12.265,0.125,87.610,0.0,0.0,0.0,0.0,0.0,2656428032.0,258547712.0,1095835648.0,3130765312.0,0.0,0.0
20-04 17:55:32,12.250,0.250,87.500,0.0,0.0,0.0,0.0,0.0,2668179456.0,258547712.0,1095835648.0,3119013888.0,64.0,70.0
20-04 17:55:33,12.360,0.250,87.391,0.0,0.0,0.0,0.0,0.0,2680250368.0,258547712.0,1095835648.0,3106942976.0,126.0,0.0
20-04 17:55:34,12.390,0.0,87.610,0.0,0.0,0.0,0.0,0.0,2694672384.0,258547712.0,1095835648.0,3092520960.0,64.0,0.0
20-04 17:55:35,12.390,0.125,87.234,0.250,0.0,0.0,0.0,12288.0,2705219584.0,258551808.0,1095831552.0,3081973760.0,0.0,0.0
20-04 17:55:36,12.484,0.125,87.391,0.0,0.0,0.0,0.0,0.0,2717736960.0,258551808.0,1095831552.0,3069456384.0,64.0,0.0
20-04 17:55:37,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,2728919040.0,258551808.0,1095831552.0,3058274304.0,0.0,0.0
20-04 17:55:38,12.390,0.0,87.610,0.0,0.0,0.0,0.0,0.0,2743275520.0,258551808.0,1095835648.0,3043913728.0,64.0,0.0
20-04 17:55:39,12.484,0.125,87.391,0.0,0.0,0.0,0.0,0.0,2753695744.0,258551808.0,1095835648.0,3033493504.0,0.0,0.0
20-04 17:55:40,12.281,0.125,87.594,0.0,0.0,0.0,0.0,0.0,2766340096.0,258551808.0,1095835648.0,3020849152.0,64.0,0.0
20-04 17:55:41,12.500,0.0,87.125,0.375,0.0,0.0,0.0,20480.0,2777808896.0,258555904.0,1095831552.0,3009380352.0,0.0,0.0
20-04 17:55:42,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,2791403520.0,258555904.0,1095835648.0,2995781632.0,64.0,0.0
20-04 17:55:43,12.484,0.125,87.391,0.0,0.0,0.0,0.0,0.0,2804047872.0,258555904.0,1095835648.0,2983137280.0,0.0,0.0
20-04 17:55:44,12.390,0.0,87.610,0.0,0.0,0.0,0.0,0.0,2816630784.0,258555904.0,1095835648.0,2970554368.0,64.0,0.0
20-04 17:55:45,12.390,0.0,87.610,0.0,0.0,0.0,0.0,0.0,2827177984.0,258555904.0,1095835648.0,2960007168.0,0.0,0.0
20-04 17:55:46,12.500,0.0,87.500,0.0,0.0,0.0,0.0,4096.0,2839760896.0,258555904.0,1095835648.0,2947424256.0,64.0,0.0
20-04 17:55:47,12.360,0.250,87.141,0.250,0.0,0.0,0.0,12288.0,2852212736.0,258560000.0,1095831552.0,2934972416.0,0.0,0.0
20-04 17:55:48,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,2864795648.0,258560000.0,1095831552.0,2922389504.0,64.0,0.0
20-04 17:55:49,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,2877313024.0,258560000.0,1095831552.0,2909872128.0,0.0,0.0
20-04 17:55:50,12.406,0.0,87.594,0.0,0.0,0.0,0.0,0.0,2889891840.0,258560000.0,1095835648.0,2897289216.0,64.0,0.0
20-04 17:55:51,12.375,0.125,84.500,3.0,0.0,0.0,0.0,0.0,2900377600.0,258560000.0,1095835648.0,2886803456.0,0.0,0.0
20-04 17:55:52,12.375,0.125,89.250,-1.750,0.0,0.0,0.0,360448.0,2913021952.0,258560000.0,1095835648.0,2874159104.0,64.0,0.0
20-04 17:55:53,12.390,0.125,87.234,0.250,0.0,0.0,0.0,36864.0,2925604864.0,258560000.0,1095835648.0,2861576192.0,0.0,0.0
20-04 17:55:54,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,2938183680.0,258560000.0,1095839744.0,2848993280.0,64.0,0.0
20-04 17:55:55,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,2950733824.0,258560000.0,1095839744.0,2836443136.0,0.0,0.0
20-04 17:55:56,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,2963316736.0,258560000.0,1095839744.0,2823860224.0,64.0,0.0
20-04 17:55:57,12.500,0.0,87.500,0.0,0.0,0.0,0.0,102400.0,2973802496.0,258560000.0,1095839744.0,2813374464.0,0.0,0.0
20-04 17:55:58,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,2986446848.0,258560000.0,1095839744.0,2800730112.0,0.0,0.0
20-04 17:55:59,12.500,0.0,87.125,0.375,0.0,0.0,0.0,53248.0,2999029760.0,258568192.0,1095831552.0,2788147200.0,64.0,0.0
20-04 17:56:00,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,3011612672.0,258568192.0,1095831552.0,2775564288.0,0.0,0.0
20-04 17:56:01,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,3022352384.0,258568192.0,1095831552.0,2764824576.0,64.0,0.0
20-04 17:56:02,12.390,0.0,87.610,0.0,0.0,0.0,0.0,0.0,3036704768.0,258568192.0,1095839744.0,2750464000.0,0.0,0.0
20-04 17:56:03,12.500,0.125,87.375,0.0,0.0,0.0,0.0,0.0,3047317504.0,258568192.0,1095839744.0,2739851264.0,64.0,0.0
20-04 17:56:04,12.390,0.0,87.610,0.0,0.0,0.0,0.0,0.0,3059900416.0,258568192.0,1095839744.0,2727268352.0,0.0,0.0
20-04 17:56:05,12.484,0.125,87.016,0.375,0.0,0.0,0.0,12288.0,3072483328.0,258568192.0,1095839744.0,2714685440.0,64.0,0.0
20-04 17:56:06,12.250,0.250,87.500,0.0,0.0,0.0,0.0,0.0,3085254656.0,258568192.0,1095839744.0,2701914112.0,0.0,0.0
20-04 17:56:07,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,3097837568.0,258568192.0,1095839744.0,2689331200.0,64.0,0.0
20-04 17:56:08,12.390,0.0,87.610,0.0,0.0,0.0,0.0,0.0,3110420480.0,258568192.0,1095839744.0,2676748288.0,0.0,0.0
20-04 17:56:09,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,3123003392.0,258568192.0,1095839744.0,2664165376.0,64.0,0.0
20-04 17:56:10,12.390,0.125,87.484,0.0,0.0,0.0,0.0,0.0,3135582208.0,258568192.0,1095839744.0,2651586560.0,0.0,0.0
