"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/confd_sign/aes_rsa_sha_512/microbench-encode-16MB-6.csv",,,,"Date:","20 Apr 2016 17:51:56 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
20-04 17:51:56,2.159,0.348,97.352,0.141,0.0,0.000,8282.926,39033.378,391618560.0,258293760.0,1095426048.0,5396238336.0,0.0,0.0
20-04 17:51:57,6.305,6.179,84.489,3.026,0.0,0.0,0.0,569344.0,427311104.0,258306048.0,1095585792.0,5360373760.0,230.0,258.0
20-04 17:51:58,5.764,6.642,87.594,0.0,0.0,0.0,0.0,0.0,882266112.0,258306048.0,1095655424.0,4905349120.0,308.0,160.0
20-04 17:51:59,10.513,1.877,87.610,0.0,0.0,0.0,0.0,0.0,985370624.0,258306048.0,1095737344.0,4802162688.0,522.0,90.0
20-04 17:52:00,12.140,0.375,87.484,0.0,0.0,0.0,0.0,0.0,998006784.0,258306048.0,1095757824.0,4789506048.0,0.0,0.0
20-04 17:52:01,12.500,0.125,87.375,0.0,0.0,0.0,0.0,0.0,1011613696.0,258306048.0,1095757824.0,4775899136.0,64.0,0.0
20-04 17:52:02,12.390,0.125,87.234,0.250,0.0,0.0,0.0,180224.0,1025462272.0,258314240.0,1095749632.0,4762050560.0,0.0,70.0
20-04 17:52:03,12.265,0.125,87.610,0.0,0.0,0.0,0.0,0.0,1037778944.0,258314240.0,1095757824.0,4749725696.0,190.0,0.0
20-04 17:52:04,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,1050341376.0,258314240.0,1095757824.0,4737163264.0,0.0,0.0
20-04 17:52:05,12.390,0.125,87.484,0.0,0.0,0.0,0.0,0.0,1063112704.0,258314240.0,1095757824.0,4724391936.0,64.0,0.0
20-04 17:52:06,12.484,0.125,87.391,0.0,0.0,0.0,0.0,352256.0,1075757056.0,258314240.0,1095757824.0,4711747584.0,0.0,70.0
20-04 17:52:07,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,1088020480.0,258314240.0,1095757824.0,4699484160.0,190.0,0.0
20-04 17:52:08,12.390,0.0,87.109,0.501,0.0,0.0,0.0,12288.0,1100791808.0,258314240.0,1095757824.0,4686712832.0,0.0,0.0
20-04 17:52:09,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,1112674304.0,258314240.0,1095757824.0,4674830336.0,64.0,0.0
20-04 17:52:10,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,900562944.0,258314240.0,1095757824.0,4886941696.0,0.0,0.0
20-04 17:52:11,11.139,1.377,87.484,0.0,0.0,0.0,0.0,0.0,892583936.0,258314240.0,1095757824.0,4894920704.0,64.0,0.0
20-04 17:52:12,10.986,1.623,87.391,0.0,0.0,0.0,0.0,0.0,904339456.0,258314240.0,1095757824.0,4883165184.0,0.0,0.0
20-04 17:52:13,10.889,1.627,86.733,0.751,0.0,0.0,0.0,20480.0,909803520.0,258318336.0,1095753728.0,4877701120.0,64.0,0.0
20-04 17:52:14,10.526,1.880,87.594,0.0,0.0,0.0,0.0,0.0,924864512.0,258318336.0,1095753728.0,4862640128.0,0.0,0.0
20-04 17:52:15,11.250,1.250,87.500,0.0,0.0,0.0,0.0,0.0,924708864.0,258318336.0,1095757824.0,4862791680.0,64.0,0.0
20-04 17:52:16,10.861,1.748,87.391,0.0,0.0,0.0,0.0,0.0,924835840.0,258318336.0,1095757824.0,4862664704.0,0.0,0.0
20-04 17:52:17,11.139,1.252,87.610,0.0,0.0,0.0,0.0,0.0,925470720.0,258318336.0,1095757824.0,4862029824.0,64.0,0.0
20-04 17:52:18,10.763,1.752,87.484,0.0,0.0,0.0,0.0,0.0,924835840.0,258318336.0,1095757824.0,4862664704.0,0.0,0.0
20-04 17:52:19,10.875,1.625,87.125,0.375,0.0,0.0,0.0,12288.0,925470720.0,258318336.0,1095757824.0,4862029824.0,64.0,0.0
20-04 17:52:20,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,924835840.0,258318336.0,1095757824.0,4862664704.0,0.0,0.0
20-04 17:52:21,10.750,2.0,87.250,0.0,0.0,0.0,0.0,4096.0,924827648.0,258318336.0,1095757824.0,4862672896.0,64.0,0.0
20-04 17:52:22,10.763,1.627,87.610,0.0,0.0,0.0,0.0,0.0,925462528.0,258318336.0,1095757824.0,4862038016.0,0.0,0.0
20-04 17:52:23,10.638,1.752,87.610,0.0,0.0,0.0,0.0,0.0,924725248.0,258318336.0,1095757824.0,4862775296.0,64.0,0.0
20-04 17:52:24,10.875,1.750,86.750,0.625,0.0,0.0,0.0,12288.0,925360128.0,258322432.0,1095753728.0,4862140416.0,0.0,0.0
20-04 17:52:25,10.763,1.627,87.610,0.0,0.0,0.0,0.0,0.0,924725248.0,258322432.0,1095753728.0,4862775296.0,64.0,0.0
20-04 17:52:26,10.861,1.748,87.391,0.0,0.0,0.0,0.0,16384.0,925356032.0,258322432.0,1095757824.0,4862140416.0,0.0,0.0
20-04 17:52:27,10.889,1.627,87.484,0.0,0.0,0.0,0.0,0.0,924672000.0,258322432.0,1095757824.0,4862824448.0,64.0,0.0
20-04 17:52:28,10.638,1.752,87.610,0.0,0.0,0.0,0.0,0.0,924672000.0,258322432.0,1095757824.0,4862824448.0,0.0,0.0
20-04 17:52:29,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,926195712.0,258322432.0,1095757824.0,4861300736.0,64.0,0.0
20-04 17:52:30,11.125,1.375,87.125,0.375,0.0,0.0,0.0,24576.0,937316352.0,258322432.0,1095757824.0,4850180096.0,0.0,0.0
20-04 17:52:31,10.638,1.752,87.610,0.0,0.0,0.0,0.0,102400.0,929435648.0,258322432.0,1095761920.0,4858056704.0,64.0,0.0
20-04 17:52:32,10.875,1.750,87.375,0.0,0.0,0.0,0.0,0.0,935153664.0,258322432.0,1095761920.0,4852338688.0,0.0,0.0
20-04 17:52:33,10.763,1.627,87.610,0.0,0.0,0.0,0.0,0.0,941445120.0,258322432.0,1095761920.0,4846047232.0,64.0,0.0
