"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd/aes/microbench-encode-16MB-10.csv",,,,"Date:","19 Apr 2016 21:21:46 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 21:21:46,5.760,1.166,92.257,0.816,0.0,0.002,76151.856,272730.190,360300544.0,161218560.0,1079910400.0,5540147200.0,0.0,0.0
19-04 21:21:47,5.934,7.197,83.838,3.030,0.0,0.0,0.0,720896.0,390955008.0,161288192.0,1079828480.0,5509505024.0,474.0,168.0
19-04 21:21:48,0.750,11.750,87.500,0.0,0.0,0.0,0.0,0.0,404594688.0,161288192.0,1080143872.0,5495549952.0,356.0,340.0
19-04 21:21:49,4.744,7.865,87.391,0.0,0.0,0.0,0.0,0.0,468471808.0,161288192.0,1080164352.0,5431652352.0,166.0,0.0
19-04 21:21:50,10.889,1.752,87.359,0.0,0.0,0.0,0.0,0.0,467169280.0,161288192.0,1080209408.0,5432909824.0,64.0,0.0
19-04 21:21:51,10.889,1.502,87.610,0.0,0.0,0.0,0.0,0.0,467296256.0,161288192.0,1080209408.0,5432782848.0,0.0,0.0
19-04 21:21:52,11.125,1.500,87.375,0.0,0.0,0.0,0.0,0.0,453332992.0,161288192.0,1080209408.0,5446746112.0,190.0,70.0
19-04 21:21:53,10.889,1.627,87.109,0.375,0.0,0.0,0.0,188416.0,483545088.0,161292288.0,1080205312.0,5416534016.0,0.0,0.0
19-04 21:21:54,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,468422656.0,161292288.0,1080205312.0,5431656448.0,64.0,0.0
19-04 21:21:55,10.777,1.629,87.594,0.0,0.0,0.0,0.0,0.0,468926464.0,161292288.0,1080209408.0,5431148544.0,0.0,0.0
19-04 21:21:56,10.875,1.625,87.500,0.0,0.0,0.0,0.0,0.0,469053440.0,161292288.0,1080209408.0,5431021568.0,190.0,70.0
19-04 21:21:57,10.625,1.875,87.500,0.0,0.0,0.0,0.0,106496.0,468799488.0,161292288.0,1080209408.0,5431275520.0,0.0,0.0
19-04 21:21:58,10.875,1.625,87.500,0.0,0.0,0.0,0.0,0.0,468926464.0,161292288.0,1080209408.0,5431148544.0,64.0,0.0
19-04 21:21:59,11.0,1.500,87.125,0.375,0.0,0.0,0.0,49152.0,452976640.0,161292288.0,1080209408.0,5447098368.0,0.0,0.0
19-04 21:22:00,10.875,1.625,87.500,0.0,0.0,0.0,0.0,0.0,485257216.0,161292288.0,1080209408.0,5414817792.0,64.0,0.0
19-04 21:22:01,10.777,1.629,87.594,0.0,0.0,0.0,0.0,0.0,468799488.0,161292288.0,1080209408.0,5431275520.0,0.0,0.0
19-04 21:22:02,9.548,3.141,86.181,1.131,0.0,0.0,0.0,688128.0,369041408.0,161292288.0,1080201216.0,5531041792.0,1.84467440737e+19,1.84467440737e+19
