"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd/aes/microbench-encode-16MB-1.csv",,,,"Date:","19 Apr 2016 21:18:47 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 21:18:47,5.704,1.123,92.364,0.807,0.0,0.001,77818.475,272477.763,368652288.0,159887360.0,1078919168.0,5534117888.0,0.0,0.0
19-04 21:18:48,6.329,6.076,84.304,3.291,0.0,0.0,0.0,700416.0,384442368.0,159887360.0,1079173120.0,5518073856.0,166.0,168.0
19-04 21:18:49,0.624,11.985,87.391,0.0,0.0,0.0,0.0,102400.0,398508032.0,159887360.0,1079267328.0,5503913984.0,372.0,250.0
19-04 21:18:50,4.506,8.010,87.484,0.0,0.0,0.0,0.0,0.0,453042176.0,159887360.0,1079267328.0,5449379840.0,458.0,90.0
19-04 21:18:51,11.125,1.500,87.375,0.0,0.0,0.0,0.0,0.0,478261248.0,159887360.0,1079226368.0,5424201728.0,64.0,0.0
19-04 21:18:52,11.014,1.502,87.484,0.0,0.0,0.0,0.0,0.0,470323200.0,159887360.0,1079226368.0,5432139776.0,0.0,0.0
19-04 21:18:53,10.652,1.754,87.218,0.376,0.0,0.0,0.0,221184.0,461873152.0,159887360.0,1079226368.0,5440589824.0,64.0,70.0
19-04 21:18:54,11.111,1.498,87.391,0.0,0.0,0.0,0.0,4096.0,462127104.0,159887360.0,1079226368.0,5440335872.0,126.0,0.0
19-04 21:18:55,10.513,2.003,87.484,0.0,0.0,0.0,0.0,0.0,462483456.0,159887360.0,1079226368.0,5439979520.0,64.0,0.0
19-04 21:18:56,11.375,1.125,87.500,0.0,0.0,0.0,0.0,0.0,461594624.0,159887360.0,1079226368.0,5440868352.0,0.0,0.0
19-04 21:18:57,10.986,1.623,87.391,0.0,0.0,0.0,0.0,0.0,462229504.0,159887360.0,1079226368.0,5440233472.0,64.0,70.0
19-04 21:18:58,10.902,1.504,87.594,0.0,0.0,0.0,0.0,0.0,461594624.0,159887360.0,1079226368.0,5440868352.0,126.0,0.0
19-04 21:18:59,10.638,1.877,87.484,0.0,0.0,0.0,0.0,126976.0,478433280.0,159887360.0,1079226368.0,5424029696.0,64.0,0.0
19-04 21:19:00,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,476336128.0,159887360.0,1079226368.0,5426126848.0,0.0,0.0
19-04 21:19:01,10.889,1.627,87.484,0.0,0.0,0.0,0.0,0.0,461848576.0,159887360.0,1079226368.0,5440614400.0,64.0,0.0
19-04 21:19:02,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,462360576.0,159887360.0,1079226368.0,5440102400.0,0.0,0.0
19-04 21:19:03,9.686,2.767,86.792,0.755,0.0,0.0,0.0,65536.0,364421120.0,159887360.0,1079230464.0,5538037760.0,1.84467440737e+19,1.84467440737e+19
