"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd/aes/microbench-decode-16MB-10.csv",,,,"Date:","20 Apr 2016 17:22:26 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
20-04 17:22:26,1.342,0.282,98.262,0.113,0.0,0.000,8662.227,38833.622,386318336.0,243507200.0,1095069696.0,5416681472.0,0.0,0.0
20-04 17:22:27,6.045,5.919,84.887,3.149,0.0,0.0,0.0,622592.0,417939456.0,243519488.0,1095012352.0,5385105408.0,308.0,90.0
20-04 17:22:28,0.751,11.765,87.484,0.0,0.0,0.0,0.0,0.0,431837184.0,243519488.0,1095270400.0,5370949632.0,522.0,168.0
20-04 17:22:29,4.869,7.740,87.391,0.0,0.0,0.0,0.0,0.0,493846528.0,243519488.0,1095270400.0,5308940288.0,166.0,250.0
20-04 17:22:30,10.902,1.629,87.469,0.0,0.0,0.0,0.0,0.0,492957696.0,243519488.0,1095270400.0,5309829120.0,64.0,0.0
20-04 17:22:31,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,492064768.0,243519488.0,1095274496.0,5310717952.0,0.0,0.0
20-04 17:22:32,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,509665280.0,243519488.0,1095274496.0,5293117440.0,190.0,0.0
20-04 17:22:33,11.014,1.502,86.984,0.501,0.0,0.0,0.0,184320.0,504676352.0,243531776.0,1095262208.0,5298106368.0,0.0,70.0
20-04 17:22:34,10.750,1.875,87.375,0.0,0.0,0.0,0.0,0.0,492781568.0,243531776.0,1095274496.0,5309988864.0,64.0,0.0
20-04 17:22:35,10.750,1.750,87.500,0.0,0.0,0.0,0.0,0.0,493289472.0,243531776.0,1095274496.0,5309480960.0,0.0,0.0
20-04 17:22:36,10.875,1.625,87.500,0.0,0.0,0.0,0.0,0.0,492781568.0,243531776.0,1095274496.0,5309988864.0,190.0,0.0
20-04 17:22:37,10.889,1.627,87.484,0.0,0.0,0.0,0.0,0.0,493416448.0,243531776.0,1095274496.0,5309353984.0,0.0,70.0
20-04 17:22:38,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,492908544.0,243531776.0,1095274496.0,5309861888.0,64.0,0.0
20-04 17:22:39,11.014,1.377,87.484,0.125,0.0,0.0,0.0,20480.0,493289472.0,243539968.0,1095266304.0,5309480960.0,0.0,0.0
20-04 17:22:40,10.875,1.625,87.500,0.0,0.0,0.0,0.0,0.0,492142592.0,243539968.0,1095270400.0,5310623744.0,64.0,0.0
20-04 17:22:41,11.0,1.625,87.375,0.0,0.0,0.0,0.0,0.0,510124032.0,243539968.0,1095270400.0,5292642304.0,0.0,0.0
20-04 17:22:42,9.355,2.781,87.105,0.759,0.0,0.0,0.0,81920.0,395276288.0,243539968.0,1095274496.0,5407485952.0,1.84467440737e+19,1.84467440737e+19
