"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/confd_sign/cauchy_rsa_sha_512/microbench-encode-64MB-10.csv",,,,"Date:","19 Apr 2016 20:56:02 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 20:56:02,4.586,0.976,93.325,1.112,0.0,0.001,90984.648,288909.701,346460160.0,152174592.0,1072070656.0,5570871296.0,0.0,0.0
19-04 20:56:03,6.242,5.223,85.223,3.312,0.0,0.0,0.0,577536.0,376537088.0,152203264.0,1072304128.0,5540532224.0,230.0,180.0
19-04 20:56:04,7.0,5.500,87.500,0.0,0.0,0.0,0.0,0.0,1144885248.0,152203264.0,1072365568.0,4772122624.0,308.0,78.0
19-04 20:56:05,6.0,6.500,87.500,0.0,0.0,0.0,0.0,0.0,1509023744.0,152203264.0,1072365568.0,4407984128.0,292.0,160.0
19-04 20:56:06,6.516,6.015,87.469,0.0,0.0,0.0,0.0,0.0,1872314368.0,152203264.0,1072361472.0,4044697600.0,230.0,90.0
19-04 20:56:07,6.758,5.632,87.610,0.0,0.0,0.0,0.0,0.0,2236862464.0,152203264.0,1072361472.0,3680149504.0,0.0,0.0
19-04 20:56:08,6.391,5.890,87.218,0.501,0.0,0.0,0.0,151552.0,2572587008.0,152211456.0,1072353280.0,3344424960.0,64.0,0.0
19-04 20:56:09,12.125,0.375,87.500,0.0,0.0,0.0,0.0,0.0,2585280512.0,152211456.0,1072353280.0,3331731456.0,126.0,70.0
19-04 20:56:10,12.250,0.250,87.500,0.0,0.0,0.0,0.0,0.0,2598297600.0,152211456.0,1072353280.0,3318714368.0,64.0,0.0
19-04 20:56:11,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,2610618368.0,152211456.0,1072353280.0,3306393600.0,0.0,0.0
19-04 20:56:12,12.390,0.125,87.484,0.0,0.0,0.0,0.0,0.0,2624077824.0,152211456.0,1072361472.0,3292925952.0,64.0,0.0
19-04 20:56:13,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,2638372864.0,152211456.0,1072361472.0,3278630912.0,126.0,70.0
19-04 20:56:14,12.375,0.125,87.125,0.375,0.0,0.0,0.0,12288.0,2649804800.0,152215552.0,1072361472.0,3267194880.0,64.0,0.0
19-04 20:56:15,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,2663559168.0,152215552.0,1072361472.0,3253440512.0,0.0,0.0
19-04 20:56:16,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,2676076544.0,152215552.0,1072361472.0,3240923136.0,64.0,0.0
19-04 20:56:17,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,2690691072.0,152215552.0,1072361472.0,3226308608.0,0.0,0.0
19-04 20:56:18,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,2702319616.0,152215552.0,1072361472.0,3214680064.0,64.0,0.0
19-04 20:56:19,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,2716807168.0,152215552.0,1072361472.0,3200192512.0,0.0,0.0
19-04 20:56:20,12.390,0.125,87.234,0.250,0.0,0.0,0.0,20480.0,2728173568.0,152223744.0,1072361472.0,3188817920.0,64.0,0.0
19-04 20:56:21,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,2742153216.0,152223744.0,1072361472.0,3174838272.0,0.0,0.0
19-04 20:56:22,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,2754797568.0,152223744.0,1072361472.0,3162193920.0,64.0,0.0
19-04 20:56:23,12.390,0.250,87.359,0.0,0.0,0.0,0.0,0.0,2770362368.0,152223744.0,1072361472.0,3146629120.0,0.0,0.0
19-04 20:56:24,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,2782326784.0,152223744.0,1072361472.0,3134664704.0,64.0,0.0
19-04 20:56:25,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,2794909696.0,152223744.0,1072361472.0,3122081792.0,0.0,0.0
19-04 20:56:26,12.500,0.0,87.375,0.125,0.0,0.0,0.0,32768.0,2806788096.0,152231936.0,1072357376.0,3110199296.0,64.0,0.0
19-04 20:56:27,12.390,0.125,87.484,0.0,0.0,0.0,0.0,0.0,2821468160.0,152231936.0,1072357376.0,3095519232.0,0.0,0.0
