"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/confd_sign/cauchy_rsa_sha_512/microbench-encode-4MB-7.csv",,,,"Date:","19 Apr 2016 20:13:47 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 20:13:47,1.200,0.474,96.844,1.481,0.0,0.001,145004.143,410605.972,338976768.0,133349376.0,1067032576.0,5602217984.0,0.0,0.0
19-04 20:13:48,6.853,4.822,84.772,3.553,0.0,0.0,0.0,552960.0,372359168.0,133390336.0,1067155456.0,5568671744.0,230.0,168.0
19-04 20:13:49,10.125,2.375,87.500,0.0,0.0,0.0,0.0,0.0,521023488.0,133390336.0,1067339776.0,5419823104.0,308.0,340.0
19-04 20:13:50,12.375,0.250,87.375,0.0,0.0,0.0,0.0,0.0,535298048.0,133390336.0,1067339776.0,5405548544.0,356.0,0.0
19-04 20:13:51,12.265,0.250,87.484,0.0,0.0,0.0,0.0,0.0,547102720.0,133390336.0,1067339776.0,5393743872.0,166.0,0.0
19-04 20:13:52,11.0,1.625,87.375,0.0,0.0,0.0,0.0,0.0,508502016.0,133390336.0,1067343872.0,5432340480.0,64.0,0.0
19-04 20:13:53,10.250,2.250,87.375,0.125,0.0,0.0,0.0,163840.0,507666432.0,133398528.0,1067343872.0,5433167872.0,0.0,70.0
19-04 20:13:54,10.025,2.381,87.594,0.0,0.0,0.0,0.0,0.0,500346880.0,133398528.0,1067343872.0,5440487424.0,190.0,0.0
19-04 20:13:55,10.112,2.497,87.391,0.0,0.0,0.0,0.0,0.0,516939776.0,133398528.0,1067343872.0,5423894528.0,0.0,0.0
19-04 20:13:56,10.526,1.880,87.594,0.0,0.0,0.0,0.0,0.0,512176128.0,133398528.0,1067343872.0,5428658176.0,64.0,0.0
19-04 20:13:57,10.112,2.497,87.391,0.0,0.0,0.0,0.0,0.0,511541248.0,133398528.0,1067343872.0,5429293056.0,0.0,70.0
19-04 20:13:58,9.900,2.506,87.594,0.0,0.0,0.0,0.0,0.0,500248576.0,133398528.0,1067343872.0,5440585728.0,190.0,0.0
19-04 20:13:59,10.0,2.500,82.625,4.875,0.0,0.0,0.0,581632.0,516681728.0,133402624.0,1067343872.0,5424148480.0,0.0,0.0
19-04 20:14:00,10.263,2.253,87.484,0.0,0.0,0.0,0.0,0.0,510398464.0,133402624.0,1067343872.0,5430431744.0,64.0,0.0
19-04 20:14:01,9.875,2.625,87.500,0.0,0.0,0.0,0.0,0.0,499208192.0,133402624.0,1067343872.0,5441622016.0,0.0,0.0
19-04 20:14:02,10.138,2.378,87.484,0.0,0.0,0.0,0.0,0.0,517574656.0,133402624.0,1067343872.0,5423255552.0,64.0,0.0
